,T_out,P_el,_mDot_full
"(0, 580)",283.15192570900894,0.15009631539935334,0.05000000997656391
"(0, 590)",283.1514337789503,0.1500717188915137,0.05000000997656391
"(0, 600)",283.1510622734644,0.15005314361350994,0.05000000997656391
"(0, 610)",283.1507830634169,0.15003918310835085,0.05000000997656391
"(0, 620)",283.1505743207085,0.15002874597084698,0.05000000997656391
"(0, 630)",283.15041907851077,0.15002098385941118,0.05000000997656391
"(0, 640)",283.1503042287738,0.15001524137141664,0.05000000997656391
"(0, 650)",283.15021970209864,0.15001101503681552,0.05000000997656391
"(0, 660)",283.1501578219818,0.15000792103035837,0.05000000997656391
"(0, 670)",283.1501127546809,0.1500056676648642,0.05000000997656391
"(0, 680)",283.15008010158147,0.1500040350095661,0.05000000997656391
"(0, 690)",283.15005657093366,0.1500028584769394,0.05000000997656391
"(0, 700)",283.1500396990552,0.15000201488285,0.05000000997656391
"(0, 710)",283.1500276645071,0.15000141315532406,0.05000000997656391
"(0, 720)",283.1500191255883,0.1500009862092983,0.05000000997656391
"(0, 730)",283.15001309792746,0.150000684826195,0.05000000997656391
"(0, 740)",283.1500088649089,0.1500004731752267,0.05000000997656391
"(0, 750)",283.1500059075515,0.15000032530732388,0.05000000997656391
"(0, 760)",283.15000385208253,0.1500002225338556,0.05000000997656391
"(0, 770)",283.15000243081926,0.1500001514706808,0.05000000997656391
"(0, 780)",283.1500014531412,0.1500001025867678,0.05000000997656391
"(0, 790)",283.1500007840629,0.1500000691328457,0.05000000997656391
"(0, 800)",283.15000032853,0.15000004635619563,0.05000000997656391
"(0, 810)",283.1500000199796,0.15000003092867176,0.05000000997656391
"(0, 820)",283.1499998120591,0.15000002053264566,0.05000000997656391
"(0, 830)",283.14999967266834,0.1500000135631079,0.05000000997656391
"(0, 840)",283.14999957969866,0.15000000891462067,0.05000000997656391
"(0, 850)",283.1499995180092,0.15000000583014986,0.05000000997656391
"(0, 860)",283.14999947728387,0.15000000379388104,0.05000000997656391
"(0, 870)",283.1499994505362,0.15000000245649778,0.05000000997656391
"(0, 880)",283.1499994330592,0.15000000158264706,0.05000000997656391
"(0, 890)",283.14999942169743,0.15000000101455896,0.05000000997656391
"(0, 900)",283.14999941435025,0.15000000064720043,0.05000000997656391
"(0, 910)",284.51482507332895,2.2699094405503123e-05,5.200459130471152e-06
"(0, 920)",285.8945831648482,2.9874469970386022e-05,5.200459130471152e-06
"(0, 930)",287.2892715356456,3.712748984246109e-05,5.200459130471152e-06
"(0, 940)",288.6988880092696,4.445814270318143e-05,5.200459130471152e-06
"(0, 950)",290.12343039497046,5.186641715964289e-05,5.200459130471152e-06
"(0, 960)",291.56289647374473,5.935230167200796e-05,5.200459130471152e-06
"(0, 970)",293.0172839996062,6.69157845601178e-05,5.200459130471152e-06
"(0, 980)",294.48659070594306,7.45568540365497e-05,5.200459130471152e-06
"(0, 990)",295.97081430933,8.227549822644413e-05,5.200459130471152e-06
"(0, 1000)",297.46995249429995,9.007170508830882e-05,5.200459130471152e-06
"(0, 1010)",298.984002923508,9.794546246687754e-05,5.200459130471152e-06
"(0, 1020)",300.51296324661877,0.00010589675813932727,5.200459130471152e-06
"(0, 1030)",302.0568310825464,0.00011392557972291779,5.200459130471152e-06
"(0, 1040)",303.61560402580494,0.000122031914708018,5.200459130471152e-06
"(0, 1050)",305.18927964397966,0.00013021575044495456,5.200459130471152e-06
"(0, 1060)",306.77785548788114,0.0001384770741968178,5.200459130471152e-06
"(0, 1070)",308.3813290890153,0.0001468158731263057,5.200459130471152e-06
"(0, 1080)",309.9996979456356,0.00015523213422318679,5.200459130471152e-06
"(0, 1090)",311.63295953923546,0.000163725844390071,5.200459130471152e-06
"(0, 1100)",313.2811113294884,0.00017229699041609422,5.200459130471152e-06
"(0, 1110)",314.9441507453719,0.00018094555893075916,5.200459130471152e-06
"(0, 1120)",316.6220751991261,0.00018967153647652562,5.200459130471152e-06
"(0, 1130)",318.31488208625916,0.00019847490950884172,5.200459130471152e-06
"(0, 1140)",320.0225687665341,0.00020735566429726124,5.200459130471152e-06
"(0, 1150)",321.7451325753867,0.00021631378698482815,5.200459130471152e-06
"(0, 1160)",323.4825708328115,0.00022534926363428252,5.200459130471152e-06
"(0, 1170)",325.23488085730713,0.00023446208030058715,5.200459130471152e-06
"(0, 1180)",327.0020598708116,0.00024365222253654346,5.200459130471152e-06
"(0, 1190)",328.78410524715565,0.00025291967668486563,5.200459130471152e-06
"(0, 1200)",330.5810141140562,0.0002622644278083633,5.200459130471152e-06
"(0, 1210)",332.3927836066521,0.0002716864610084425,5.200459130471152e-06
"(0, 1220)",334.2194109916951,0.0002811857620709583,5.200459130471152e-06
"(0, 1230)",336.0608934191422,0.00029076231617437744,5.200459130471152e-06
"(0, 1240)",337.9172280184941,0.0003004161083907869,5.200459130471152e-06
"(0, 1250)",339.7884118975336,0.000310147123679328,5.200459130471152e-06
"(0, 1260)",341.6744421511987,0.0003199553469323457,5.200459130471152e-06
"(0, 1270)",343.57531584512054,0.00032984076288977395,5.200459130471152e-06
"(0, 1280)",345.4910300257689,0.0003398033561918995,5.200459130471152e-06
"(0, 1290)",347.42158170525335,0.00034984311130032114,5.200459130471152e-06
"(0, 1300)",349.3669678803377,0.00035996001259683107,5.200459130471152e-06
"(0, 1310)",351.32718553117775,0.00037015404437685254,5.200459130471152e-06
"(0, 1320)",353.3022316010633,0.00038042519074409006,5.200459130471152e-06
"(0, 1330)",355.29210302935525,0.00039077343578181457,5.200459130471152e-06
"(0, 1340)",357.29679670970353,0.00040119876333557955,5.200459130471152e-06
"(0, 1350)",359.31630952931056,0.0004117011572174085,5.200459130471152e-06
"(0, 1360)",361.35063834741425,0.0004222806010938963,5.200459130471152e-06
"(0, 1370)",363.3997799978251,0.0004329370784994044,5.200459130471152e-06
"(0, 1380)",365.463731300333,0.0004436705728953796,5.200459130471152e-06
"(0, 1390)",367.5424890391917,0.0004544810675584647,5.200459130471152e-06
"(0, 1400)",369.6360499821145,0.0004653685456792856,5.200459130471152e-06
"(0, 1410)",371.7444108764893,0.00047633299034276525,5.200459130471152e-06
"(0, 1420)",373.86756844305404,0.0004873743844952354,5.200459130471152e-06
"(0, 1430)",376.00551938223606,0.0004984927109774041,5.200459130471152e-06
"(0, 1440)",378.1582603703598,0.0005096879525046317,5.200459130471152e-06
"(0, 1450)",380.32578805586746,0.0005209600916472791,5.200459130471152e-06
"(0, 1460)",382.5080990707067,0.0005323091108899272,5.200459130471152e-06
"(0, 1470)",384.70519002781737,0.0005437349926183096,5.200459130471152e-06
"(0, 1480)",386.9170575110102,0.0005552377190666719,5.200459130471152e-06
"(0, 1490)",389.1436980787751,0.0005668172723375819,5.200459130471152e-06
"(0, 1500)",391.3851082769412,0.0005784736344677662,5.200459130471152e-06
"(0, 1510)",393.6412846159166,0.0005902067873097439,5.200459130471152e-06
"(0, 1520)",395.9122235959929,0.0006020167126634245,5.200459130471152e-06
"(0, 1530)",398.19792168458866,0.0006139033921577627,5.200459130471152e-06
"(0, 1540)",400.4983753440778,0.0006258668073954785,5.200459130471152e-06
"(0, 1550)",402.8135809723779,0.0006379069396440904,5.200459130471152e-06
"(0, 1560)",405.1435349838742,0.000650023770256754,5.200459130471152e-06
"(0, 1570)",407.48823376643793,0.0006622172804487425,5.200459130471152e-06
"(0, 1580)",409.8476736751181,0.000674487451264636,5.200459130471152e-06
"(0, 1590)",412.2218510422648,0.000686834263630972,5.200459130471152e-06
"(0, 1600)",414.6107621750173,0.0006992576983431793,5.200459130471152e-06
"(0, 1610)",417.0144033755203,0.0007117577361707114,5.200459130471152e-06
"(0, 1620)",419.43277090050503,0.0007243343576468532,5.200459130471152e-06
"(0, 1630)",421.86586099793993,0.0007369875432593173,5.200459130471152e-06
"(0, 1640)",424.31366988809253,0.0007497172733517602,5.200459130471152e-06
"(0, 1650)",426.7761937685868,0.0007625235281500797,5.200459130471152e-06
"(0, 1660)",429.2534288131523,0.0007754062877559136,5.200459130471152e-06
"(0, 1670)",431.7453711867927,0.0007883655322255199,5.200459130471152e-06
"(0, 1680)",434.25201702557854,0.0008014012414646909,5.200459130471152e-06
"(0, 1690)",436.77336241899167,0.0008145133951369376,5.200459130471152e-06
"(0, 1700)",439.3094034490721,0.0008277019728670687,5.200459130471152e-06
"(0, 1710)",441.86013619675026,0.0008409669542741238,5.200459130471152e-06
"(0, 1720)",444.4255566850275,0.0008543083186758829,5.200459130471152e-06
"(0, 1730)",447.00566094843424,0.000867726045450084,5.200459130471152e-06
"(0, 1740)",449.6004449762265,0.0008812201137390166,5.200459130471152e-06
"(0, 1750)",452.20990473890697,0.0008947905025874457,5.200459130471152e-06
"(0, 1760)",454.8340361945444,0.0009084371909754718,5.200459130471152e-06
"(0, 1770)",457.47283526733116,0.0009221601577070244,5.200459130471152e-06
"(0, 1780)",460.12629786147477,0.0009359593814821024,5.200459130471152e-06
"(0, 1790)",462.7944198586851,0.0009498348408837059,5.200459130471152e-06
"(0, 1800)",465.47719712827563,0.0009637865144303682,5.200459130471152e-06
"(0, 1810)",436.9606408168969,1.5857125822840983,0.010112276654335511
"(0, 1820)",413.0942284513033,1.3443688176967614,0.010112276654335511
"(0, 1830)",393.1404586917399,1.1425907775911428,0.010112276654335511
"(0, 1840)",376.47525327460767,0.9740676099117708,0.010112276654335511
"(0, 1850)",362.57110392283533,0.833465005023449,0.010112276654335511
"(0, 1860)",350.98262717221917,0.7162791221188833,0.010112276654335511
"(0, 1870)",341.3341983726069,0.618711540817546,0.010112276654335511
"(0, 1880)",333.3093786346819,0.5375623435264757,0.010112276654335511
"(0, 1890)",326.6418858652303,0.47013881205099933,0.010112276654335511
"(0, 1900)",321.10789383456296,0.41417755363400355,0.010112276654335511
"(0, 1910)",316.51947196299955,0.36777816226195037,0.010112276654335511
"(0, 1920)",312.7190036613679,0.3293467753798182,0.010112276654335511
"(0, 1930)",309.5744430286566,0.2975481083055097,0.010112276654335511
"(0, 1940)",306.9752888708922,0.2712647423949292,0.010112276654335511
"(0, 1950)",304.82917169210646,0.2495626117504256,0.010112276654335511
"(0, 1960)",303.0589638183361,0.2316617799951777,0.010112276654335511
"(0, 1970)",301.6003354139188,0.2169117260338374,0.010112276654335511
"(0, 1980)",300.39969007151774,0.20477046816773883,0.010112276654335511
"(0, 1990)",299.41242311213546,0.19478695154278056,0.010112276654335511
"(0, 2000)",298.6014539041403,0.1865862065533861,0.010112276654335511
"(0, 2010)",297.93599056441076,0.17985685715872285,0.010112276654335511
"(0, 2020)",297.3904914844064,0.1743406195470338,0.010112276654335511
"(0, 2030)",296.94379335639525,0.1698234844956104,0.010112276654335511
"(0, 2040)",296.578379871752,0.16612832224567364,0.010112276654335511
"(0, 2050)",296.2797691222014,0.16310868773425946,0.010112276654335511
"(0, 2060)",296.0360010417759,0.16064363746550017,0.010112276654335511
"(0, 2070)",295.8372090572064,0.15863339792086942,0.010112276654335511
"(0, 2080)",295.67526253275565,0.15699574986241488,0.010112276654335511
"(0, 2090)",295.5434686591701,0.15566301375137132,0.010112276654335511
"(0, 2100)",295.43632419506025,0.15457953928831222,0.010112276654335511
"(0, 2110)",295.34930896561076,0.15369961721497827,0.010112276654335511
"(0, 2120)",295.278714295392,0.15298574437940418,0.010112276654335511
"(0, 2130)",295.22150063139435,0.15240718398065245,0.010112276654335511
"(0, 2140)",295.17517962294903,0.15193877312834497,0.010112276654335511
"(0, 2150)",295.1377161400155,0.1515599320244868,0.010112276654335511
"(0, 2160)",295.10744793459713,0.15125385155746615,0.010112276654335511
"(0, 2170)",295.0830179760806,0.15100680905829317,0.010112276654335511
"(0, 2180)",295.06332163680054,0.15080763422641505,0.010112276654335511
"(0, 2190)",295.04745733672456,0.15064721003511913,0.010112276654335511
"(0, 2200)",295.03469157145287,0.1505181190849874,0.010112276654335511
"(0, 2210)",295.0244309735482,0.15041436108033698,0.010112276654335511
"(0, 2220)",295.01619255968563,0.1503310519601653,0.010112276654335511
"(0, 2230)",295.00958424021627,0.15026422680547108,0.010112276654335511
"(0, 2240)",295.00428879865655,0.15021067783541225,0.010112276654335511
"(0, 2250)",295.00004975975526,0.1501678115012943,0.010112276654335511
"(0, 2260)",294.99665987460503,0.1501335320448285,0.010112276654335511
"(0, 2270)",294.99395182806757,0.15010614752904852,0.010112276654335511
"(0, 2280)",294.99179070374,0.1500842936419639,0.010112276654335511
"(0, 2290)",294.99006783033263,0.15006687146942846,0.010112276654335511
"(0, 2300)",294.9886957210468,0.1500529963207298,0.010112276654335511
"(0, 2310)",294.9876041353564,0.15004195790423688,0.010112276654335511
"(0, 2320)",294.986736584898,0.15003318499398963,0.010112276654335511
"(0, 2330)",294.986047799808,0.1500262198086042,0.010112276654335511
"(0, 2340)",294.985501514988,0.1500206956253725,0.010112276654335511
"(0, 2350)",294.9850686995004,0.15001631887542136,0.010112276654335511
"(0, 2360)",294.9847261298915,0.15001285471676298,0.010112276654335511
"(0, 2370)",294.9844552672886,0.15001011567918732,0.010112276654335511
"(0, 2380)",294.98424132429545,0.15000795222845223,0.010112276654335511
"(0, 2390)",294.9840725131867,0.15000624516381778,0.010112276654335511
"(0, 2400)",294.98393944994115,0.15000489959146648,0.010112276654335511
"(0, 2410)",294.98383467226483,0.15000384005061648,0.010112276654335511
"(0, 2420)",294.9837522522374,0.1500030065964974,0.010112276654335511
"(0, 2430)",294.9836874855728,0.15000235165806622,0.010112276654335511
"(0, 2440)",294.9836366434941,0.15000183752890103,0.010112276654335511
"(0, 2450)",294.9835967732112,0.15000143434957042,0.010112276654335511
"(0, 2460)",294.983565539133,0.1500011185019305,0.010112276654335511
"(0, 2470)",294.98354109572085,0.15000087132338413,0.010112276654335511
"(0, 2480)",294.9835219862453,0.15000067808308132,0.010112276654335511
"(0, 2490)",294.98350706210323,0.15000052716602727,0.010112276654335511
"(0, 2500)",294.98349541858676,0.1500004094235681,0.010112276654335511
"(0, 2510)",294.9834863438706,0.15000031765752722,0.010112276654335511
"(0, 2520)",294.9834792784839,0.15000024621038283,0.010112276654335511
"(0, 2530)",294.9834737831652,0.1500001906401995,0.010112276654335511
"(0, 2540)",294.9834695133991,0.15000014746314302,0.010112276654335511
"(0, 2550)",294.9834661992694,0.15000011394974727,0.010112276654335511
"(0, 2560)",294.98346362953106,0.1500000879638422,0.010112276654335511
"(0, 2570)",294.9834616390283,0.15000006783532782,0.010112276654335511
"(0, 2580)",294.9834600987789,0.1500000522598994,0.010112276654335511
"(0, 2590)",294.98345890815676,0.15000004021999902,0.010112276654335511
"(0, 2600)",294.98345798874317,0.15000003092263442,0.010112276654335511
"(0, 2610)",294.9834572794885,0.150000023750455,0.010112276654335511
"(0, 2620)",294.9834567329153,0.1500000182233551,0.010112276654335511
"(0, 2630)",294.9834563121403,0.15000001396836204,0.010112276654335511
"(0, 2640)",294.9834559885423,0.15000001069604946,0.010112276654335511
"(0, 2650)",294.9834557399343,0.15000000818205722,0.010112276654335511
"(0, 2660)",294.98345554913413,0.15000000625263268,0.010112276654335511
"(0, 2670)",294.98345540284794,0.1500000047733464,0.010112276654335511
"(0, 2680)",294.983455290807,0.15000000364035718,0.010112276654335511
"(0, 2690)",294.9834552050843,0.1500000027735057,0.010112276654335511
"(0, 2700)",294.9834551395613,0.15000000211091932,0.010112276654335511
"(0, 2710)",294.76911644892436,0.15681521821378938,0.010726723380422
"(0, 2720)",294.6083365849488,0.15509057708778112,0.010726723380422
"(0, 2730)",294.4878632157633,0.15379829258182093,0.010726723380422
"(0, 2740)",294.39768973920917,0.15283102664257409,0.010726723380422
"(0, 2750)",294.3302687728412,0.15210782058630365,0.010726723380422
"(0, 2760)",294.2799142608668,0.15156768166539783,0.010726723380422
"(0, 2770)",294.2423474664774,0.15116471305369356,0.010726723380422
"(0, 2780)",294.2143510126886,0.15086440283826844,0.010726723380422
"(0, 2790)",294.1935105935499,0.1506408534270356,0.010726723380422
"(0, 2800)",294.1780109368411,0.15047459289702886,0.010726723380422
"(0, 2810)",294.166497935944,0.15035109612112676,0.010726723380422
"(0, 2820)",294.1579555109966,0.15025946389171888,0.010726723380422
"(0, 2830)",294.1516234341358,0.15019154145480942,0.010726723380422
"(0, 2840)",294.14693483792314,0.1501412481801936,0.010726723380422
"(0, 2850)",294.1434669217028,0.15010404880219125,0.010726723380422
"(0, 2860)",294.140904656341,0.15007656409042827,0.010726723380422
"(0, 2870)",294.13901358098974,0.15005627904824342,0.010726723380422
"(0, 2880)",294.13761938834045,0.15004132392935565,0.010726723380422
"(0, 2890)",294.13659264982596,0.15003031038932702,0.010726723380422
"(0, 2900)",294.1358373231147,0.15002220820863332,0.010726723380422
"(0, 2910)",294.1352822802122,0.15001625441695385,0.010726723380422
"(0, 2920)",294.13487485182964,0.15001188404539717,0.010726723380422
"(0, 2930)",294.1345761001075,0.1500086794183137,0.010726723380422
"(0, 2940)",294.1343572765913,0.15000633215898632,0.010726723380422
"(0, 2950)",294.1341971707268,0.15000461474766638,0.010726723380422
"(0, 2960)",294.1340801529558,0.1500033595304062,0.010726723380422
"(0, 2970)",294.13399471968404,0.15000244311133276,0.010726723380422
"(0, 2980)",294.13393241361376,0.1500017747713524,0.010726723380422
"(0, 2990)",294.1338870231969,0.1500012878809061,0.010726723380422
"(0, 3000)",294.1338539917551,0.15000093356176722,0.010726723380422
"(0, 3010)",294.1338299802794,0.15000067599730946,0.010726723380422
"(0, 3020)",294.13381254452065,0.15000048896874824,0.010726723380422
"(0, 3030)",294.13379989738,0.15000035330636968,0.010726723380422
"(0, 3040)",294.1337907336267,0.15000025500932213,0.010726723380422
"(0, 3050)",294.13378410102484,0.15000018386323666,0.010726723380422
"(0, 3060)",294.13377930563144,0.15000013242437857,0.010726723380422
"(0, 3070)",294.1337758423008,0.1500000952741884,0.010726723380422
"(0, 3080)",294.1337733437191,0.15000006847259367,0.010726723380422
"(0, 3090)",294.13377154309495,0.1500000491577961,0.010726723380422
"(0, 3100)",294.1337702468671,0.15000003525351868,0.010726723380422
"(0, 3110)",294.1337693147506,0.1500000252549631,0.010726723380422
"(0, 3120)",294.13376864519114,0.1500000180727836,0.010726723380422
"(0, 3130)",294.1337681647534,0.1500000129192619,0.010726723380422
"(0, 3140)",294.1337678203924,0.15000000922539622,0.010726723380422
"(0, 3150)",294.1337675738307,0.15000000658059712,0.010726723380422
"(0, 3160)",294.1337673974868,0.1500000046890048,0.010726723380422
"(0, 3170)",294.1337672714998,0.15000000333757718,0.010726723380422
"(0, 3180)",294.1337671815861,0.15000000237309785,0.010726723380422
"(0, 3190)",294.13376711748845,0.15000000168553979,0.010726723380422
"(0, 3200)",294.13376707184136,0.15000000119589657,0.010726723380422
"(0, 3210)",294.1337670393647,0.15000000084752801,0.010726723380422
"(0, 3220)",294.13376701629903,0.15000000060010862,0.010726723380422
"(0, 3230)",294.1337669999139,0.15000000042434997,0.010726723380422
"(0, 3240)",294.1337669882938,0.1500000002997049,0.010726723380422
"(0, 3250)",294.1337669800768,0.1500000002115634,0.010726723380422
"(0, 3260)",294.13376697426514,0.1500000001492232,0.010726723380422
"(0, 3270)",294.1337669701579,0.15000000010516557,0.010726723380422
"(0, 3280)",294.1337669672582,0.15000000007406192,0.010726723380422
"(0, 3290)",294.13376696521317,0.15000000005212516,0.010726723380422
"(0, 3300)",294.13376696377236,0.15000000003666997,0.010726723380422
"(0, 3310)",294.13376696275895,0.15000000002579947,0.010726723380422
"(0, 3320)",294.13376696204637,0.15000000001815572,0.010726723380422
"(0, 3330)",294.13376696154654,0.15000000001279423,0.010726723380422
"(0, 3340)",294.13376696119525,0.15000000000902602,0.010726723380422
"(0, 3350)",294.133766960949,0.1500000000063846,0.010726723380422
"(0, 3360)",294.13376696077745,0.15000000000454441,0.010726723380422
"(0, 3370)",294.13376696065677,0.15000000000324992,0.010726723380422
"(0, 3380)",294.13376696057367,0.15000000000235847,0.010726723380422
"(0, 3390)",294.133766960514,0.15000000000171823,0.010726723380422
"(0, 3400)",294.1337669604753,0.15000000000130362,0.010726723380422
"(0, 3410)",294.1337669604469,0.15000000000099875,0.010726723380422
"(0, 3420)",294.13376696042747,0.1500000000007902,0.010726723380422
"(0, 3430)",294.1337669604081,0.15000000000058228,0.010726723380422
"(0, 3440)",294.1337669604081,0.15000000000058228,0.010726723380422
"(0, 3450)",294.1337669604081,0.15000000000058228,0.010726723380422
"(0, 3460)",294.1337669604081,0.15000000000058228,0.010726723380422
"(0, 3470)",294.1337669604081,0.15000000000058228,0.010726723380422
"(0, 3480)",294.1337669604081,0.15000000000058228,0.010726723380422
"(0, 3490)",294.1337669604081,0.15000000000058228,0.010726723380422
"(0, 3500)",294.1337669604081,0.15000000000058228,0.010726723380422
"(0, 3510)",294.1337669604081,0.15000000000058228,0.010726723380422
"(0, 3520)",294.1337669604081,0.15000000000058228,0.010726723380422
"(0, 3530)",294.1337669604081,0.15000000000058228,0.010726723380422
"(0, 3540)",294.1337669604081,0.15000000000058228,0.010726723380422
"(0, 3550)",294.1337669604081,0.15000000000058228,0.010726723380422
"(0, 3560)",294.1337669604081,0.15000000000058228,0.010726723380422
"(0, 3570)",294.1337669604081,0.15000000000058228,0.010726723380422
"(0, 3580)",294.1337669604081,0.15000000000058228,0.010726723380422
"(0, 3590)",294.1337669604081,0.15000000000058228,0.010726723380422
"(0, 3600)",294.1337669604081,0.15000000000058228,0.010726723380422
"(0, 3610)",294.1404480371853,0.14984837644567456,0.010710763232699295
"(0, 3620)",294.14499724753136,0.14989710196058711,0.010710763232699295
"(0, 3630)",294.1480915159904,0.1499302439374302,0.010710763232699295
"(0, 3640)",294.1501939137062,0.14995276222158435,0.010710763232699295
"(0, 3650)",294.15162081084003,0.14996804537894307,0.010710763232699295
"(0, 3660)",294.1525882294511,0.149978407170633,0.010710763232699295
"(0, 3670)",294.15324339669223,0.1499854245118304,0.010710763232699295
"(0, 3680)",294.1536866275397,0.14999017185249564,0.010710763232699295
"(0, 3690)",294.15398615717214,0.14999338004346918,0.010710763232699295
"(0, 3700)",294.15418835649706,0.14999554575256466,0.010710763232699295
"(0, 3710)",294.15432470594334,0.14999700615920028,0.010710763232699295
"(0, 3720)",294.15441655167007,0.1499979898970335,0.010710763232699295
"(0, 3730)",294.154478352928,0.14999865183567448,0.010710763232699295
"(0, 3740)",294.1545198930139,0.14999909676169998,0.010710763232699295
"(0, 3750)",294.15454778437237,0.14999939549943606,0.010710763232699295
"(0, 3760)",294.1545664913417,0.14999959586535602,0.010710763232699295
"(0, 3770)",294.1545790247555,0.14999973010778306,0.010710763232699295
"(0, 3780)",294.1545874129242,0.14999981995147194,0.010710763232699295
"(0, 3790)",294.1545930207799,0.14999988001588668,0.010710763232699295
"(0, 3800)",294.1545967658393,0.14999992012833138,0.010710763232699295
"(0, 3810)",294.1545992641838,0.14999994688750704,0.010710763232699295
"(0, 3820)",294.15460092904397,0.14999996471943086,0.010710763232699295
"(0, 3830)",294.1546020372873,0.1499999765895625,0.010710763232699295
"(0, 3840)",294.1546027742143,0.1499999844826135,0.010710763232699295
"(0, 3850)",294.1546032637074,0.14999998972545797,0.010710763232699295
"(0, 3860)",294.1546035884961,0.14999999320419302,0.010710763232699295
"(0, 3870)",294.15460380376743,0.14999999550991314,0.010710763232699295
"(0, 3880)",294.1546039462976,0.1499999970365203,0.010710763232699295
"(0, 3890)",294.15460404056563,0.14999999804620268,0.010710763232699295
"(0, 3900)",294.15460410284203,0.14999999871323,0.010710763232699295
"(0, 3910)",294.1546041439467,0.14999999915349313,0.010710763232699295
"(0, 3920)",294.15460417103293,0.1499999994436068,0.010710763232699295
"(0, 3930)",294.15460418888745,0.14999999963484234,0.010710763232699295
"(0, 3940)",294.15460420062357,0.1499999997605452,0.010710763232699295
"(0, 3950)",294.15460420832574,0.14999999984304133,0.010710763232699295
"(0, 3960)",294.15460421338133,0.14999999989719062,0.010710763232699295
"(0, 3970)",294.15460421669627,0.14999999993269617,0.010710763232699295
