,T_out,P_el
"(0, 1310)",288.11405231126895,0.1499822571858649
"(0, 1320)",288.11425962722996,0.14998616144396948
"(0, 1330)",288.1144223998909,0.1499892268446154
"(0, 1340)",288.11454995466863,0.1499916290078267
"(0, 1350)",288.1146497153436,0.14999350774124381
"(0, 1360)",288.1147275889331,0.1499949742882062
"(0, 1370)",288.114788260209,0.1499961168742356
"(0, 1380)",288.1148354377339,0.14999700534048307
"(0, 1390)",288.114872051474,0.14999769486525819
"(0, 1400)",288.11490041200653,0.14999822896228981
"(0, 1410)",288.11492233733765,0.14999864186899994
"(0, 1420)",288.11493925489833,0.14999896046735187
"(0, 1430)",288.1149522833054,0.14999920582358756
"(0, 1440)",288.1149622972739,0.14999939441069723
"(0, 1450)",288.1149699794207,0.1499995390839951
"(0, 1460)",288.1149758613649,0.14999964985514913
"(0, 1470)",288.11498035627744,0.14999973450516188
"(0, 1480)",288.11498378461846,0.14999979906906882
"(0, 1490)",288.1149863944328,0.1499998482181483
"(0, 1500)",288.11498837732,0.14999988556068378
"(0, 1510)",288.1149898809786,0.14999991387819073
"(0, 1520)",288.11499101903627,0.1499999353105531
"(0, 1530)",288.11499187872965,0.14999995150064677
"(0, 1540)",288.11499252689487,0.14999996370715712
"(0, 1550)",288.11499301464016,0.14999997289257422
"(0, 1560)",288.1149933809646,0.14999997979134413
"(0, 1570)",288.1149936555645,0.14999998496272013
"(0, 1580)",288.1149938610126,0.14999998883180068
"(0, 1590)",288.11499401442677,0.14999999172096026
"(0, 1600)",288.11499412876634,0.149999993874249
"(0, 1610)",288.11499421381984,0.14999999547601015
"(0, 1620)",288.1149942769674,0.14999999666523198
"(0, 1630)",288.114994323761,0.1499999975464669
"(0, 1640)",288.1149943583689,0.1499999981982168
"(0, 1650)",288.1149943839166,0.1499999986793419
"(0, 1660)",288.1149944027401,0.14999999903383235
"(0, 1670)",288.11499441657907,0.14999999929445504
"(0, 1680)",288.11499442673636,0.14999999948574036
"(0, 1690)",288.11499443418217,0.149999999625964
"(0, 1700)",288.1149944396247,0.14999999972845893
"(0, 1710)",288.1149944435895,0.14999999980312625
"(0, 1720)",288.1149944464768,0.1499999998575012
"(0, 1730)",288.1149944485758,0.14999999989703044
"(0, 1740)",288.11499445009883,0.14999999992571234
"(0, 1750)",288.1149944512019,0.14999999994648536
"(0, 1760)",288.114994451999,0.149999999961497
"(0, 1770)",288.1149944525742,0.14999999997232935
"(0, 1780)",288.1149944529883,0.14999999998012795
"(0, 1790)",288.1149944532858,0.14999999998573094
"(0, 1800)",288.11499445349904,0.1499999999897464
"(0, 1810)",290.4457691236482,0.023916026104671886
"(0, 1820)",292.6926670238595,0.029135341746915545
"(0, 1830)",294.85813814052705,0.034165511240147495
"(0, 1840)",296.9445863249621,0.0390121184868446
"(0, 1850)",298.9543690269318,0.04368063960340906
"(0, 1860)",300.88979709207035,0.04817644244957552
"(0, 1870)",302.75313462074513,0.05250478630056979
"(0, 1880)",304.54659888602515,0.056670821656560344
"(0, 1890)",306.272360308325,0.06067959018375646
"(0, 1900)",307.9325424843696,0.06453602478169222
"(0, 1910)",309.52922226812365,0.06824494977121562
"(0, 1920)",311.06442990133115,0.0718110811977207
"(0, 1930)",312.5401491913597,0.07523902724425993
"(0, 1940)",313.95831773402983,0.0785332887491552
"(0, 1950)",315.32082717918985,0.0816982598229009
"(0, 1960)",316.6295235367973,0.08473822855915962
"(0, 1970)",317.88620752128304,0.08765737783468576
"(0, 1980)",319.0926349320624,0.0904597861932144
"(0, 1990)",320.25051706804294,0.09314942880831918
"(0, 2000)",321.3615211740612,0.0957301785204411
"(0, 2010)",322.42727091719206,0.09820580694330666
"(0, 2020)",323.4493468909427,0.10057998563511843
"(0, 2030)",324.4292871453798,0.10285628732998704
"(0, 2040)",325.3685877412686,0.1050381872251403
"(0, 2050)",326.2687033263886,0.10712906431964576
"(0, 2060)",327.13104773221556,0.1091322028004422
"(0, 2070)",327.95699458920836,0.11105079347158871
"(0, 2080)",328.74787795899704,0.112887935222774
"(0, 2090)",329.5049929818401,0.11464663653329231
"(0, 2100)",330.2295965377326,0.11632981700773193
"(0, 2110)",330.9229079196298,0.11794030893980482
"(0, 2120)",331.5861095173064,0.11948085890088167
"(0, 2130)",332.2203475103866,0.1209541293498315
"(0, 2140)",332.8267325692086,0.1223627002610575
"(0, 2150)",333.40634056215146,0.12370907076754636
"(0, 2160)",333.9602132681726,0.1249956608160199
"(0, 2170)",334.48935909333056,0.12622481283134512
"(0, 2180)",334.9947537901223,0.12739879338748167
"(0, 2190)",335.47734117853423,0.12851979488240983
"(0, 2200)",335.93803386770725,0.12958993721448553
"(0, 2210)",336.37771397725794,0.1306112694579957
"(0, 2220)",336.79723385723617,0.13158577153554743
"(0, 2230)",337.197416805855,0.132515355885281
"(0, 2240)",337.5790577841256,0.1334018691208942
"(0, 2250)",337.9429241264701,0.13424709368232443
"(0, 2260)",338.28975624687024,0.13505274947605977
"(0, 2270)",338.62026833923795,0.13582049550202882
"(0, 2280)",338.9351490721571,0.1365519314674154
"(0, 2290)",339.2350622765857,0.1372485993841207
"(0, 2300)",339.52064758059015,0.13791198504318644
"(0, 2310)",339.7925212234963,0.1385435199059857
"(0, 2320)",340.0512766152567,0.13914458240357538
"(0, 2330)",340.29748491404547,0.13971649927839086
"(0, 2340)",340.53169580511167,0.1402605473934435
"(0, 2350)",340.7544377778423,0.14077795437590931
"(0, 2360)",340.9662194632779,0.14126990172404247
"(0, 2370)",341.16753049697365,0.14173752681151336
"(0, 2380)",341.3588403532692,0.14218192017953632
"(0, 2390)",341.5406003685602,0.1426041302367238
"(0, 2400)",341.7132434621641,0.14300516261068583
"(0, 2410)",341.8771859643994,0.1433859843944727
"(0, 2420)",342.0328282925332,0.143747525716732
"(0, 2430)",342.18055382646816,0.1440906771300442
"(0, 2440)",342.3207310938887,0.1444162946867948
"(0, 2450)",342.4537114477257,0.1447251945441614
"(0, 2460)",342.57983325479836,0.1450181626939027
"(0, 2470)",342.699420977022,0.14529595282809743
"(0, 2480)",342.81278405477536,0.14555928374532157
"(0, 2490)",342.92022009672735,0.1458088467602888
"(0, 2500)",343.02201344186847,0.1460453023635993
"(0, 2510)",343.11843636807424,0.1462692830291068
"(0, 2520)",343.2097491170205,0.1464813932717959
"(0, 2530)",343.2962019631991,0.14668221445389498
"(0, 2540)",343.3780341808595,0.14687230238518642
"(0, 2550)",343.45547270608876,0.1470521842151545
"(0, 2560)",343.5287354353492,0.14722236609515293
"(0, 2570)",343.59803118366455,0.14738333308127607
"(0, 2580)",343.6635576401568,0.1475355443852782
"(0, 2590)",343.7255044143218,0.14767944045076276
"(0, 2600)",343.78405285064264,0.14781544252254789
"(0, 2610)",343.83937541690125,0.14794395122577617
"(0, 2620)",343.89163671618496,0.14806534891670364
"(0, 2630)",343.940994290832,0.1481800015501831
"(0, 2640)",343.98759736265197,0.148288255753324
"(0, 2650)",344.03158931237897,0.14839044458501127
"(0, 2660)",344.07310633666964,0.1484868844162466
"(0, 2670)",344.11227794722976,0.14857787608957057
"(0, 2680)",344.14922764112606,0.1486637064761274
"(0, 2690)",344.18407271676836,0.1487446480482113
"(0, 2700)",344.2169249909159,0.14882096054479854
"(0, 2710)",331.8342571321389,0.5447688897477289
"(0, 2720)",322.4986459557464,0.4463685098665339
"(0, 2730)",315.46779816779673,0.3722610861372128
"(0, 2740)",310.17836555183845,0.31650874502831444
"(0, 2750)",306.2032754549319,0.27461000179587247
"(0, 2760)",303.219120290727,0.24315603523343327
"(0, 2770)",300.98126291873155,0.21956829026809652
"(0, 2780)",299.3048537565955,0.20189839214641273
"(0, 2790)",298.0503721216959,0.18867574746940988
"(0, 2800)",297.11262597104565,0.17879159787142196
"(0, 2810)",296.4123922641922,0.17141090672457548
"(0, 2820)",295.89007123177265,0.16590547306427134
"(0, 2830)",295.5008748143003,0.16180321616817003
"(0, 2840)",295.211182475027,0.15874976463783533
"(0, 2850)",294.9957842687449,0.1564793974467208
"(0, 2860)",294.8357974927337,0.15479308476316755
"(0, 2870)",294.7170941193692,0.15354191257834288
"(0, 2880)",294.62911511509503,0.1526145852423412
"(0, 2890)",294.5639776994327,0.1519280156836326
"(0, 2900)",294.5158031488532,0.15142024024311107
"(0, 2910)",294.4802115244473,0.15104509293931367
"(0, 2920)",294.4539454548725,0.1507682400182441
"(0, 2930)",294.4345813492949,0.15056413604380794
"(0, 2940)",294.42031989051077,0.1504138156271257
"(0, 2950)",294.4098291243734,0.15030323953803432
"(0, 2960)",294.4021196331031,0.15022197899115022
"(0, 2970)",294.3964598557256,0.15016232309573413
"(0, 2980)",294.39230925742083,0.15011857443887555
"(0, 2990)",294.38926865130986,0.1500865254609632
"(0, 3000)",294.3870435529981,0.15006307220064433
"(0, 3010)",294.3854169766711,0.15004592755682217
"(0, 3020)",294.38422921731035,0.15003340818662808
"(0, 3030)",294.3833627898267,0.15002427575898986
"(0, 3040)",294.3827314468405,0.15001762119845805
"(0, 3050)",294.38227189677355,0.15001277739120106
"(0, 3060)",294.3819377407156,0.15000925527760606
"(0, 3070)",294.3816950266618,0.15000669699249233
"(0, 3080)",294.38151891841886,0.15000484075430165
"(0, 3090)",294.38139127372136,0.1500034953376506
"(0, 3100)",294.3812988537433,0.15000252120100507
"(0, 3110)",294.3812320092068,0.15000181663783785
"(0, 3120)",294.38118371393045,0.15000130758990832
"(0, 3130)",294.3811488575963,0.15000094019280302
"(0, 3140)",294.3811237273976,0.1500006753123306
"(0, 3150)",294.381105628667,0.15000048454582
"(0, 3160)",294.3810926078371,0.15000034730203513
"(0, 3170)",294.3810832501789,0.15000024866927272
"(0, 3180)",294.3810765322764,0.15000017786039377
"(0, 3190)",294.38107171459393,0.1500001270804533
"(0, 3200)",294.3810682633064,0.1500000907027597
"(0, 3210)",294.38106579350574,0.15000006467025712
"(0, 3220)",294.38106402795256,0.15000004606075193
"(0, 3230)",294.3810627671756,0.15000003277175183
"(0, 3240)",294.3810618678152,0.15000002329220133
"(0, 3250)",294.38106122695046,0.15000001653727765
"(0, 3260)",294.38106077076634,0.15000001172894908
"(0, 3270)",294.3810604463909,0.15000000830992613
"(0, 3280)",294.38106021598327,0.1500000058813552
"(0, 3290)",294.3810600524957,0.1500000041581424
"(0, 3300)",294.38105993661657,0.15000000293673907
"(0, 3310)",294.38105985456724,0.15000000207191225
"(0, 3320)",294.38105979653295,0.15000000146021178
"(0, 3330)",294.3810597555327,0.15000000102805572
"(0, 3340)",294.3810597265932,0.15000000072302452
"(0, 3350)",294.38105970619125,0.15000000050798062
"(0, 3360)",294.38105969181197,0.1500000003564189
"(0, 3370)",294.3810596817021,0.15000000024985738
"(0, 3380)",294.38105967460683,0.15000000017507045
"(0, 3390)",294.38105966962513,0.15000000012256232
"(0, 3400)",294.3810596661315,0.15000000008573808
"(0, 3410)",294.38105966368397,0.1500000000599405
"(0, 3420)",294.38105966197145,0.15000000004188999
"(0, 3430)",294.38105966077416,0.15000000002927016
"(0, 3440)",294.3810596599378,0.15000000002045485
"(0, 3450)",294.38105965935455,0.15000000001430697
"(0, 3460)",294.38105965894766,0.1500000000100183
"(0, 3470)",294.38105965866623,0.1500000000070519
"(0, 3480)",294.38105965846955,0.15000000000497885
"(0, 3490)",294.38105965833284,0.15000000000353791
"(0, 3500)",294.38105965823877,0.1500000000025463
"(0, 3510)",294.3810596581712,0.15000000000183392
"(0, 3520)",294.38105965812844,0.15000000000138336
"(0, 3530)",294.3810596580954,0.15000000000103525
"(0, 3540)",294.3810596580753,0.15000000000082314
"(0, 3550)",294.3810596580551,0.15000000000061048
"(0, 3560)",294.38105965805244,0.1500000000005823
"(0, 3570)",294.38105965805244,0.1500000000005823
"(0, 3580)",294.38105965805244,0.1500000000005823
"(0, 3590)",294.38105965805244,0.1500000000005823
"(0, 3600)",294.38105965805244,0.1500000000005823
"(0, 3610)",293.97973352475174,0.1589695591629414
"(0, 3620)",293.7141194217621,0.15591638704041644
"(0, 3630)",293.538528385379,0.1538980090581631
"(0, 3640)",293.42258363392347,0.15256525120038175
"(0, 3650)",293.3461126482578,0.15168623506762258
"(0, 3660)",293.29573514191475,0.15110715738975142
"(0, 3670)",293.26258615374576,0.1507261175073497
"(0, 3680)",293.24079873217704,0.15047567618135582
"(0, 3690)",293.2264947915611,0.15031125572235388
"(0, 3700)",293.21711553429583,0.15020344334910318
"(0, 3710)",293.2109717702012,0.15013282221472055
"(0, 3720)",293.20695202126717,0.15008661613888793
"(0, 3730)",293.2043249959561,0.15005641909605513
"(0, 3740)",293.2026101504566,0.15003670734726468
"(0, 3750)",293.2014920499255,0.1500238550426112
"(0, 3760)",293.2007638816838,0.15001548491861968
"(0, 3770)",293.2002902085892,0.15001004015694655
"(0, 3780)",293.19998243581205,0.1500065023807044
"(0, 3790)",293.19978269033714,0.1500042063530883
"(0, 3800)",293.19965320443083,0.15000271794281594
"(0, 3810)",293.19956936151743,0.15000175418809433
"(0, 3820)",293.19951513535426,0.15000113087100433
"(0, 3830)",293.19948010455715,0.15000072820016744
"(0, 3840)",293.1994575003782,0.1500004683704062
"(0, 3850)",293.19944293151633,0.15000030090473973
"(0, 3860)",293.199433552428,0.15000019309430765
"(0, 3870)",293.19942752136893,0.15000012376869176
"(0, 3880)",293.199423647682,0.1500000792415644
"(0, 3890)",293.1994211625261,0.1500000506752774
"(0, 3900)",293.1994195700207,0.1500000323697992
"(0, 3910)",293.19941855071244,0.1500000206530886
"(0, 3920)",293.1994178990405,0.15000001316227135
"(0, 3930)",293.19941748288977,0.1500000083787163
"(0, 3940)",293.19941721744766,0.15000000532752153
"(0, 3950)",293.1994170483328,0.15000000338358513
"(0, 3960)",293.199416940709,0.15000000214647488
"(0, 3970)",293.1994168722981,0.1500000013601075
"(0, 3980)",293.1994168288618,0.15000000086081752
"(0, 3990)",293.19941680132456,0.15000000054428342
"(0, 4000)",293.1994167838651,0.15000000034359098
"(0, 4010)",293.1994167728301,0.15000000021674603
"(0, 4020)",293.1994167658628,0.15000000013665854
"(0, 4030)",293.199416761465,0.1500000000861068
"(0, 4040)",293.19941675869177,0.1500000000542293
"(0, 4050)",293.1994167569453,0.15000000003415417
"(0, 4060)",293.1994167558466,0.15000000002152453
"(0, 4070)",293.19941675515634,0.1500000000135903
"(0, 4080)",293.19941675472313,0.1500000000086107
"(0, 4090)",293.1994167544512,0.15000000000548483
"(0, 4100)",293.19941675428237,0.15000000000354421
"(0, 4110)",293.1994167541755,0.15000000000231584
"(0, 4120)",293.1994167541108,0.15000000000157226
"(0, 4130)",293.1994167540672,0.1500000000010711
"(0, 4140)",293.1994167540437,0.15000000000080058
"(0, 4150)",293.1994167540247,0.15000000000058236
"(0, 4160)",293.1994167540247,0.15000000000058236
"(0, 4170)",293.1994167540247,0.15000000000058236
"(0, 4180)",293.1994167540247,0.15000000000058236
"(0, 4190)",293.1994167540247,0.15000000000058236
"(0, 4200)",293.1994167540247,0.15000000000058236
"(0, 4210)",293.1994167540247,0.15000000000058236
"(0, 4220)",293.1994167540247,0.15000000000058236
"(0, 4230)",293.1994167540247,0.15000000000058236
"(0, 4240)",293.1994167540247,0.15000000000058236
"(0, 4250)",293.1994167540247,0.15000000000058236
"(0, 4260)",293.1994167540247,0.15000000000058236
"(0, 4270)",293.1994167540247,0.15000000000058236
"(0, 4280)",293.1994167540247,0.15000000000058236
"(0, 4290)",293.1994167540247,0.15000000000058236
"(0, 4300)",293.1994167540247,0.15000000000058236
"(0, 4310)",293.1994167540247,0.15000000000058236
"(0, 4320)",293.1994167540247,0.15000000000058236
"(0, 4330)",293.1994167540247,0.15000000000058236
"(0, 4340)",293.1994167540247,0.15000000000058236
"(0, 4350)",293.1994167540247,0.15000000000058236
"(0, 4360)",293.1994167540247,0.15000000000058236
"(0, 4370)",293.1994167540247,0.15000000000058236
"(0, 4380)",293.1994167540247,0.15000000000058236
"(0, 4390)",293.1994167540247,0.15000000000058236
"(0, 4400)",293.1994167540247,0.15000000000058236
"(0, 4410)",293.1994167540247,0.15000000000058236
"(0, 4420)",293.1994167540247,0.15000000000058236
"(0, 4430)",293.1994167540247,0.15000000000058236
"(0, 4440)",293.1994167540247,0.15000000000058236
"(0, 4450)",293.1994167540247,0.15000000000058236
"(0, 4460)",293.1994167540247,0.15000000000058236
"(0, 4470)",293.1994167540247,0.15000000000058236
"(0, 4480)",293.1994167540247,0.15000000000058236
"(0, 4490)",293.1994167540247,0.15000000000058236
"(0, 4500)",293.1994167540247,0.15000000000058236
"(0, 4510)",293.2034575020055,0.14993160013739645
"(0, 4520)",293.2058688873995,0.14995929723378745
"(0, 4530)",293.2073062547056,0.1499758067892183
"(0, 4540)",293.20816204569707,0.14998563637748732
"(0, 4550)",293.2086709825532,0.14999148201012505
"(0, 4560)",293.20897329921615,0.14999495440975733
"(0, 4570)",293.20915267317724,0.14999701469340204
"(0, 4580)",293.20925897910115,0.1499982357198832
"(0, 4590)",293.2093219087476,0.14999895852781236
"(0, 4600)",293.20935911817685,0.14999938591414005
"(0, 4610)",293.20938109425373,0.14999963833066454
"(0, 4620)",293.20939405846934,0.1499997872372356
"(0, 4630)",293.20940169756204,0.1499998749796123
"(0, 4640)",293.20940619366894,0.14999992662175385
"(0, 4650)",293.2094088368741,0.1499999569815252
"(0, 4660)",293.2094103889903,0.14999997480908253
"(0, 4670)",293.2094112993593,0.14999998526555225
"(0, 4680)",293.2094118327039,0.14999999139153114
"(0, 4690)",293.2094121448091,0.14999999497636227
"(0, 4700)",293.20941232723567,0.14999999707170733
"(0, 4710)",293.2094124337427,0.14999999829504443
"(0, 4720)",293.2094124958565,0.14999999900848143
"(0, 4730)",293.20941253202966,0.14999999942396536
"(0, 4740)",293.2094125530916,0.14999999966588187
"(0, 4750)",293.2094125653165,0.14999999980629625
"(0, 4760)",293.2094125724077,0.14999999988774573
"(0, 4770)",293.2094125765193,0.14999999993497143
"(0, 4780)",293.20941257890064,0.14999999996232344
"(0, 4790)",293.20941258027773,0.14999999997814067
"(0, 4800)",293.2094125810733,0.1499999999872787
"(0, 4810)",293.20941258153283,0.14999999999255675
"(0, 4820)",293.20941258179806,0.14999999999560318
"(0, 4830)",293.2094125819487,0.14999999999733338
"(0, 4840)",293.20941258203686,0.14999999999834604
"(0, 4850)",293.2094125820881,0.1499999999989343
"(0, 4860)",293.2094125821157,0.1499999999992516
"(0, 4870)",293.2094125821302,0.1499999999994181
"(0, 4880)",293.2094125821302,0.1499999999994181
"(0, 4890)",293.2094125821302,0.1499999999994181
"(0, 4900)",293.2094125821302,0.1499999999994181
"(0, 4910)",293.2094125821302,0.1499999999994181
"(0, 4920)",293.2094125821302,0.1499999999994181
"(0, 4930)",293.2094125821302,0.1499999999994181
"(0, 4940)",293.2094125821302,0.1499999999994181
"(0, 4950)",293.2094125821302,0.1499999999994181
"(0, 4960)",293.2094125821302,0.1499999999994181
"(0, 4970)",293.2094125821302,0.1499999999994181
"(0, 4980)",293.2094125821302,0.1499999999994181
"(0, 4990)",293.2094125821302,0.1499999999994181
"(0, 5000)",293.2094125821302,0.1499999999994181
"(0, 5010)",293.2094125821302,0.1499999999994181
"(0, 5020)",293.2094125821302,0.1499999999994181
"(0, 5030)",293.2094125821302,0.1499999999994181
"(0, 5040)",293.2094125821302,0.1499999999994181
"(0, 5050)",293.2094125821302,0.1499999999994181
"(0, 5060)",293.2094125821302,0.1499999999994181
"(0, 5070)",293.2094125821302,0.1499999999994181
"(0, 5080)",293.2094125821302,0.1499999999994181
"(0, 5090)",293.2094125821302,0.1499999999994181
"(0, 5100)",293.2094125821302,0.1499999999994181
"(0, 5110)",293.2094125821302,0.1499999999994181
"(0, 5120)",293.2094125821302,0.1499999999994181
"(0, 5130)",293.2094125821302,0.1499999999994181
"(0, 5140)",293.2094125821302,0.1499999999994181
"(0, 5150)",293.2094125821302,0.1499999999994181
"(0, 5160)",293.2094125821302,0.1499999999994181
"(0, 5170)",293.2094125821302,0.1499999999994181
"(0, 5180)",293.2094125821302,0.1499999999994181
"(0, 5190)",293.2094125821302,0.1499999999994181
"(0, 5200)",293.2094125821302,0.1499999999994181
"(0, 5210)",293.2094125821302,0.1499999999994181
"(0, 5220)",293.2094125821302,0.1499999999994181
"(0, 5230)",293.2094125821302,0.1499999999994181
"(0, 5240)",293.2094125821302,0.1499999999994181
"(0, 5250)",293.2094125821302,0.1499999999994181
"(0, 5260)",293.2094125821302,0.1499999999994181
"(0, 5270)",293.2094125821302,0.1499999999994181
"(0, 5280)",293.2094125821302,0.1499999999994181
"(0, 5290)",293.2094125821302,0.1499999999994181
"(0, 5300)",293.2094125821302,0.1499999999994181
"(0, 5310)",293.2094125821302,0.1499999999994181
"(0, 5320)",293.2094125821302,0.1499999999994181
"(0, 5330)",293.2094125821302,0.1499999999994181
"(0, 5340)",293.2094125821302,0.1499999999994181
"(0, 5350)",293.2094125821302,0.1499999999994181
"(0, 5360)",293.2094125821302,0.1499999999994181
"(0, 5370)",293.2094125821302,0.1499999999994181
"(0, 5380)",293.2094125821302,0.1499999999994181
"(0, 5390)",293.2094125821302,0.1499999999994181
"(0, 5400)",293.2094125821302,0.1499999999994181
"(0, 5410)",293.20886004609866,0.15000736811362672
"(0, 5420)",293.2085628141819,0.15000395380507262
