,T_out,P_el,_mDot_full
"(0, 4700)",291.79505287646657,0.12479123539223784,0.010716244633326452
"(0, 4800)",291.8201271363615,0.12505993729527184,0.010716244633326452
"(0, 4900)",291.8449341280481,0.12532577508680187,0.010716244633326452
"(0, 5000)",291.8694767003562,0.12558877929558596,0.010716244633326452
"(0, 5100)",291.8937576717493,0.12584898012497014,0.010716244633326452
"(0, 5200)",291.9177798306491,0.12610640745636115,0.010716244633326452
"(0, 5300)",291.94154593575524,0.12636109085265965,0.010716244633326452
"(0, 5400)",291.96505871636214,0.1266130595616526,0.010716244633326452
"(0, 5500)",291.9883368961813,0.12684638895042086,0.010714882509496532
"(0, 5600)",292.01136698369953,0.12709315363236234,0.010714882509496532
"(0, 5700)",292.03415162301496,0.1273372883656485,0.010714882509496532
"(0, 5800)",292.0566934300456,0.12757882117953304,0.010714882509496532
"(0, 5900)",292.0789949928297,0.12781777980454295,0.010714882509496532
"(0, 6000)",292.1010588718228,0.12805419167565762,0.010714882509496532
"(0, 6100)",292.1228876001921,0.12828808393546584,0.010714882509496532
"(0, 6200)",292.1444836841069,0.12851948343727854,0.010714882509496532
"(0, 6300)",292.16584960302634,0.128748416748208,0.010714882509496532
"(0, 6400)",292.18698335954264,0.12897934070068662,0.010715254549092243
"(0, 6500)",292.2078918706401,0.12920338071933957,0.010715254549092243
"(0, 6600)",292.2285775370043,0.12942503289994897,0.010715254549092243
"(0, 6700)",292.2490427337338,0.12964432269230305,0.010715254549092243
"(0, 6800)",292.2692898106131,0.12986127527493946,0.010715254549092243
"(0, 6900)",292.2893210923826,0.13007591555804407,0.010715254549092243
"(0, 7000)",292.3091388790055,0.13028826818630837,0.010715254549092243
"(0, 7100)",292.3287454459315,0.13049835754175348,0.010715254549092243
"(0, 7200)",292.3481430443585,0.1307062077465409,0.010715254549092243
"(0, 7300)",292.3673351046208,0.13091064502582733,0.010715155465966953
"(0, 7400)",292.38632261611366,0.13111409916338523,0.010715155465966953
"(0, 7500)",292.40510775891585,0.13131538488896055,0.010715155465966953
"(0, 7600)",292.42369268987045,0.1315145253134644,0.010715155465966953
"(0, 7700)",292.44207954283326,0.13171154330149026,0.010715155465966953
"(0, 7800)",292.4602704289171,0.13190646147394314,0.010715155465966953
"(0, 7900)",292.47826743673517,0.13209930221063576,0.010715155465966953
"(0, 8000)",292.49607263263994,0.1322900876528569,0.010715155465966953
"(0, 8100)",292.51368806096025,0.13247883970590907,0.010715155465966953
"(0, 8200)",292.53111541726076,0.13266590549950819,0.010715182035582646
"(0, 8300)",292.54835703252934,0.13285065254569836,0.010715182035582646
"(0, 8400)",292.5654148863968,0.13303343055502484,0.010715182035582646
"(0, 8500)",292.58229093739504,0.1332142605135122,0.010715182035582646
"(0, 8600)",292.5989871231817,0.13339316318351643,0.010715182035582646
"(0, 8700)",292.61550536076305,0.13357015910610767,0.010715182035582646
"(0, 8800)",292.63184754671386,0.13374526860343008,0.010715182035582646
"(0, 8900)",292.6480155573951,0.13391851178103312,0.010715182035582646
"(0, 9000)",292.66401124916956,0.13408990853018074,0.010715182035582646
"(0, 9100)",292.67983654719234,0.1342593903703079,0.010715174923841478
"(0, 9200)",292.69549317905626,0.13442715391944804,0.010715174923841478
"(0, 9300)",292.7109829424068,0.13459312944327884,0.010715174923841478
"(0, 9400)",292.72630761573004,0.13475733599858755,0.010715174923841478
"(0, 9500)",292.74146895855654,0.13491979243905367,0.010715174923841478
"(0, 9600)",292.7564687116645,0.13508051741742053,0.010715174923841478
"(0, 9700)",292.77130859727845,0.13523952938762293,0.010715174923841478
"(0, 9800)",292.7859903192672,0.13539684660691556,0.010715174923841478
"(0, 9900)",292.8005155633403,0.13555248713797025,0.010715174923841478
"(0, 10000)",292.81488597326245,0.13570649271420115,0.010715176828334571
"(0, 10100)",292.82910322320834,0.13585883306138502,0.010715176828334571
"(0, 10200)",292.8431689455586,0.13600954976358592,0.010715176828334571
"(0, 10300)",292.85708475529583,0.13615866012562947,0.010715176828334571
"(0, 10400)",292.87085225019035,0.1363061812679072,0.010715176828334571
"(0, 10500)",292.88447301098296,0.13645213012833735,0.010715176828334571
"(0, 10600)",292.8979486015675,0.13659652346431628,0.010715176828334571
"(0, 10700)",292.9112805691695,0.13673937785464121,0.010715176828334571
"(0, 10800)",292.92447044452405,0.13688070970140848,0.010715176828334571
"(0, 10900)",292.9375197485347,0.1370205287804122,0.01071517631838754
"(0, 11000)",292.950429972936,0.137158864111182,0.01071517631838754
"(0, 11100)",292.96320260003984,0.13729572506264856,0.01071517631838754
"(0, 11200)",292.97583909635944,0.13743112734876053,0.01071517631838754
"(0, 11300)",292.9883409127782,0.13756508651598662,0.01071517631838754
"(0, 11400)",293.00070948471557,0.13769761794510302,0.01071517631838754
"(0, 11500)",293.01294623229273,0.1378287368529555,0.01071517631838754
"(0, 11600)",293.0250525604949,0.13795845829420955,0.01071517631838754
"(0, 11700)",293.0370298593331,0.1380867971630793,0.01071517631838754
"(0, 11800)",293.04887950225236,0.1382137699375956,0.01071517645493635
"(0, 11900)",293.0606028515604,0.1383393876940743,0.01071517645493635
"(0, 12000)",293.07220125329565,0.13846366661526258,0.01071517645493635
"(0, 12100)",293.08367603915065,0.13858662097048158,0.01071517645493635
"(0, 12200)",293.09502852662456,0.13870826487696733,0.01071517645493635
"(0, 12300)",293.10626001917484,0.13882861230149596,0.01071517645493635
"(0, 12400)",293.11737180636646,0.13894767706198394,0.01071517645493635
"(0, 12500)",293.1283651640205,0.1390654728290789,0.01071517645493635
"(0, 12600)",293.13924135435985,0.13918201312772277,0.01071517645493635
"(0, 12700)",293.1500016266279,0.1392973108684517,0.01071517641837281
"(0, 12800)",293.1606472158079,0.13941138023459282,0.01071517641837281
"(0, 12900)",293.1711793441937,0.13952423384830798,0.01071517641837281
"(0, 13000)",293.18159922105144,0.13963588466709642,0.01071517641837281
"(0, 13100)",293.19190804275905,0.1397463455103588,0.01071517641837281
"(0, 13200)",293.2021069929436,0.13985562906086788,0.01071517641837281
"(0, 13300)",293.2121972426166,0.1399637478662198,0.01071517641837281
"(0, 13400)",293.2221799503091,0.14007071434027846,0.01071517641837281
"(0, 13500)",293.23205626220476,0.14017654076460287,0.01071517641837281
"(0, 13600)",293.24182731214347,0.14028123941667672,0.010715176428164256
"(0, 13700)",293.2514942221356,0.14038482206275812,0.010715176428164256
"(0, 13800)",293.26105810210595,0.14048730072397814,0.010715176428164256
"(0, 13900)",293.27052005014923,0.1405886871666159,0.010715176428164256
"(0, 14000)",293.27988115265697,0.14068899303154825,0.010715176428164256
"(0, 14100)",293.28914248444204,0.14078822983558495,0.010715176428164256
"(0, 14200)",293.29830510886165,0.14088640897278595,0.010715176428164256
"(0, 14300)",293.30737007793977,0.1409835417157744,0.010715176428164256
"(0, 14400)",293.31633843248807,0.14107963921702996,0.010715176428164256
"(0, 14500)",293.3252112022599,0.1411747124759807,0.010715176425541149
"(0, 14600)",293.3339894059638,0.14126877247736758,0.010715176425541149
"(0, 14700)",293.34267405148603,0.14136182998633237,0.010715176425541149
"(0, 14800)",293.351266135971,0.1414538956874513,0.010715176425541149
"(0, 14900)",293.3597666459347,0.1415449801514196,0.010715176425541149
"(0, 15000)",293.3681765573795,0.14163509383627396,0.010715176425541149
"(0, 15100)",293.37649683590524,0.1417242470885867,0.010715176425541149
"(0, 15200)",293.38472843682047,0.14181245014465815,0.010715176425541149
"(0, 15300)",293.3928723052521,0.1418997131316895,0.010715176425541149
"(0, 15400)",293.40092937624456,0.1419860460781523,0.010715176426243441
"(0, 15500)",293.408900574895,0.14207145887802017,0.010715176426243441
"(0, 15600)",293.4167868164315,0.14215596134742398,0.010715176426243441
"(0, 15700)",293.424589006328,0.14223956318867653,0.010715176426243441
"(0, 15800)",293.4323080404077,0.14232227400068057,0.010715176426243441
"(0, 15900)",293.4399448049462,0.14240410328003644,0.010715176426243441
"(0, 16000)",293.447500176773,0.1424850604221263,0.010715176426243441
"(0, 16100)",293.4549750233724,0.14256515472219808,0.010715176426243441
"(0, 16200)",293.4623702029829,0.14264439537642884,0.010715176426243441
"(0, 16300)",293.4696865646991,0.142722791480508,0.010715176426055172
"(0, 16400)",293.4769249485598,0.14280035204061475,0.010715176426055172
"(0, 16500)",293.48408618565406,0.1428770859595084,0.010715176426055172
"(0, 16600)",293.4911710982128,0.14295300204753864,0.010715176426055172
"(0, 16700)",293.4981804997037,0.1430281090211547,0.010715176426055172
"(0, 16800)",293.5051151949244,0.14310241550390534,0.010715176426055172
"(0, 16900)",293.51197598009514,0.1431759300274311,0.010715176426055172
"(0, 17000)",293.5187636429499,0.1432486610324407,0.010715176426055172
"(0, 17100)",293.5254789628271,0.14332061686968248,0.010715176426055172
"(0, 17200)",293.53212271075824,0.14339180580156877,0.01071517642610555
"(0, 17300)",293.5386956495584,0.1434622360004505,0.01071517642610555
"(0, 17400)",293.5451985339121,0.14353191555357891,0.01071517642610555
"(0, 17500)",293.55163211046005,0.1436008524613414,0.01071517642610555
"(0, 17600)",293.55799711788615,0.14366905463886473,0.01071517642610555
"(0, 17700)",293.5642942870002,0.14373652991690666,0.01071517642610555
"(0, 17800)",293.5705243408236,0.14380328604276976,0.01071517642610555
"(0, 17900)",293.5766879946723,0.1438693306811874,0.01071517642610555
"(0, 18000)",293.5827859562374,0.14393467141519675,0.01071517642610555
"(0, 18100)",293.5888189256682,0.14399931574684752,0.010715176426092621
"(0, 18200)",293.59478759565144,0.14406327109874725,0.010715176426092621
"(0, 18300)",293.60069265149104,0.14412654481387396,0.010715176426092621
"(0, 18400)",293.60653477118734,0.1441891441571229,0.010715176426092621
"(0, 18500)",293.61231462551433,0.14425107631595324,0.010715176426092621
"(0, 18600)",293.61803287809715,0.14431234840122698,0.010715176426092621
"(0, 18700)",293.6236901854874,0.14437296744801031,0.010715176426092621
"(0, 18800)",293.62928719723976,0.14443294041639596,0.010715176426092621
"(0, 18900)",293.63482455598574,0.14449227419229327,0.010715176426092621
"(0, 19000)",293.6403028975076,0.14455097558827398,0.01071517642609646
"(0, 19100)",293.64572285081135,0.14460905134414578,0.01071517642609646
"(0, 19200)",293.65108503819965,0.1446665081280408,0.01071517642609646
"(0, 19300)",293.6563900753419,0.14472335253696736,0.01071517642609646
"(0, 19400)",293.6616385713461,0.14477959109762337,0.01071517642609646
"(0, 19500)",293.666831128828,0.1448352302671445,0.01071517642609646
"(0, 19600)",293.67196834398106,0.14489027643384897,0.01071517642609646
"(0, 19700)",293.6770508066444,0.14494473591796547,0.01071517642609646
"(0, 19800)",293.68207910037063,0.14499861497236458,0.01071517642609646
"(0, 19900)",293.687053802493,0.14505191978325752,0.010715176426095381
"(0, 20000)",293.69197548419083,0.14510465647096352,0.010715176426095381
"(0, 20100)",293.6968447105568,0.145156831090533,0.010715176426095381
"(0, 20200)",293.7016620406601,0.14520844963249288,0.010715176426095381
"(0, 20300)",293.7064280276117,0.14525951802352427,0.010715176426095381
"(0, 20400)",293.7111432186275,0.1453100421271405,0.010715176426095381
"(0, 20500)",293.7158081550908,0.14536002774436177,0.010715176426095381
"(0, 20600)",293.72042337261547,0.14540948061438322,0.010715176426095381
"(0, 20700)",293.72498940110603,0.14545840641522656,0.010715176426095381
"(0, 20800)",293.72950676482026,0.14550681076440014,0.01071517642609505
"(0, 20900)",293.7339759824274,0.14555469921954742,0.01071517642609505
"(0, 21000)",293.73839756706917,0.14560207727906727,0.01071517642609505
"(0, 21100)",293.7427720264183,0.14564895038276257,0.01071517642609505
"(0, 21200)",293.7470998627366,0.14569532391245563,0.01071517642609505
"(0, 21300)",293.75138157293287,0.14574120319261372,0.01071517642609505
"(0, 21400)",293.7556176486196,0.14578659349095152,0.01071517642609505
"(0, 21500)",293.7598085761699,0.14583150001904213,0.01071517642609505
"(0, 21600)",293.76395483677317,0.14587592793291485,0.01071517642609505
"(0, 21700)",293.76805690648996,0.14591988233363717,0.010715176426094642
"(0, 21800)",293.77211525630736,0.14596336826792874,0.010715176426094642
"(0, 21900)",293.77613035219235,0.14600639072870455,0.010715176426094642
"(0, 22000)",293.7801026551459,0.1460489546556699,0.010715176426094642
"(0, 22100)",293.7840326212555,0.14609106493588225,0.010715176426094642
"(0, 22200)",293.78792070174734,0.14613272640431194,0.010715176426094642
"(0, 22300)",293.7917673430393,0.14617394384440224,0.010715176426094642
"(0, 22400)",293.79557298679026,0.1462147219886091,0.010715176426094642
"(0, 22500)",293.7993380699526,0.14625506551895257,0.010715176426094642
"(0, 22600)",293.80306302482154,0.1462949790675539,0.010715176426094753
"(0, 22700)",293.8067482790848,0.14633446721715979,0.010715176426094753
"(0, 22800)",293.8103942558719,0.14637353450167928,0.010715176426094753
"(0, 22900)",293.8140013738024,0.1464121854066938,0.010715176426094753
"(0, 23000)",293.81757004703445,0.14645042436998296,0.010715176426094753
"(0, 23100)",293.82110068531216,0.1464882557820252,0.010715176426094753
"(0, 23200)",293.8245936940123,0.14652568398650542,0.010715176426094753
"(0, 23300)",293.82804947419135,0.14656271328081275,0.010715176426094753
"(0, 23400)",293.831468422631,0.14659934791653612,0.010715176426094753
"(0, 23500)",293.8348509318845,0.14663559209995228,0.010715176426094935
"(0, 23600)",293.83819739032106,0.1466714499925026,0.010715176426094935
"(0, 23700)",293.84150818217057,0.14670692571128052,0.010715176426094935
"(0, 23800)",293.84478368756805,0.14674202332949896,0.010715176426094935
"(0, 23900)",293.84802428259667,0.14677674687695563,0.010715176426094935
"(0, 24000)",293.85123033933144,0.1468111003405016,0.010715176426094935
"(0, 24100)",293.8544022258821,0.1468450876644949,0.010715176426094935
"(0, 24200)",293.8575403064345,0.1468787127512532,0.010715176426094935
"(0, 24300)",293.8606449412936,0.1469119794615068,0.010715176426094935
"(0, 24400)",293.86371648692386,0.14694489161482116,0.010715176426093884
"(0, 24500)",293.86675529599034,0.1469774529900942,0.010715176426093884
"(0, 24600)",293.86976171739997,0.14700966732590956,0.010715176426093884
"(0, 24700)",293.8727360963404,0.14704153832101508,0.010715176426093884
"(0, 24800)",293.87567877432105,0.1470730696347428,0.010715176426093884
"(0, 24900)",293.87859008921066,0.14710426488741643,0.010715176426093884
"(0, 25000)",293.88147037527756,0.1471351276607806,0.010715176426093884
"(0, 25100)",293.88431996322703,0.14716566149840113,0.010715176426093884
"(0, 25200)",293.8871391802401,0.1471958699060806,0.010715176426093884
"(0, 25300)",293.88992835001056,0.14722575635230856,0.010715176426097947
"(0, 25400)",293.89268779278194,0.14725532426844098,0.010715176426097947
"(0, 25500)",293.89541782538515,0.14728457704943357,0.010715176426097947
"(0, 25600)",293.89811876127385,0.14731351805399723,0.010715176426097947
"(0, 25700)",293.9007909105614,0.14734215060504927,0.010715176426097947
"(0, 25800)",293.9034345800553,0.14737047799008932,0.010715176426097947
"(0, 25900)",293.90605007329384,0.14739850346158093,0.010715176426097947
"(0, 26000)",293.90863769057955,0.14742623023732085,0.010715176426097947
"(0, 26100)",293.9111977290148,0.14745366150081188,0.010715176426097947
"(0, 26200)",293.9137304825355,0.14748080040143619,0.010715176426083824
"(0, 26300)",293.91623624194403,0.1475076500555796,0.010715176426083824
"(0, 26400)",293.91871529494415,0.14753421354584575,0.010715176426083824
"(0, 26500)",293.9211679261729,0.14756049392217013,0.010715176426083824
"(0, 26600)",293.9235944172339,0.14758649420198475,0.010715176426083824
"(0, 26700)",293.92599504672927,0.14761221737056132,0.010715176426083824
"(0, 26800)",293.92837009029193,0.14763766638135456,0.010715176426083824
"(0, 26900)",293.9307198206168,0.1476628441563392,0.010715176426083824
"(0, 27000)",293.93304450749275,0.14768775358635042,0.010715176426083824
"(0, 27100)",293.9353444178323,0.14771239753215143,0.01071517642613808
"(0, 27200)",293.9376198157049,0.14773677882179576,0.01071517642613808
"(0, 27300)",293.9398709623644,0.14776090025541327,0.01071517642613808
"(0, 27400)",293.94209811628065,0.14778476460255394,0.01071517642613808
"(0, 27500)",293.94430153316864,0.14780837460324894,0.01071517642613808
"(0, 27600)",293.9464814660176,0.14783173296832258,0.01071517642613808
"(0, 27700)",293.94863816512077,0.14785484237971136,0.01071517642613808
"(0, 27800)",293.95077187810375,0.14787770549076723,0.01071517642613808
"(0, 27900)",293.95288284995274,0.14790032492655933,0.01071517642613808
"(0, 28000)",293.9549713230456,0.14792270328139492,0.010715176425934128
"(0, 28100)",293.9570375371718,0.1479448431302911,0.010715176425934128
"(0, 28200)",293.9590817295674,0.14796674701245877,0.010715176425934128
"(0, 28300)",293.96110413494034,0.1479884174428349,0.010715176425934128
"(0, 28400)",293.9631049854969,0.14800985690954988,0.010715176425934128
"(0, 28500)",293.9650845109684,0.1480310678742163,0.010715176425934128
"(0, 28600)",293.967042938638,0.14805205277221403,0.010715176425934128
"(0, 28700)",293.96898049336636,0.14807281401296285,0.010715176425934128
"(0, 28800)",293.97089739761725,0.14809335398020243,0.010715176425934128
"(0, 28900)",293.97279387147313,0.1481136750427287,0.010715176426699018
"(0, 29000)",293.97467013269187,0.1481337795127105,0.010715176426699018
"(0, 29100)",293.97652639670025,0.14815366970905453,0.010715176426699018
"(0, 29200)",293.9783628766285,0.14817334791548997,0.010715176426699018
"(0, 29300)",293.9801797833356,0.14819281639140702,0.010715176426699018
"(0, 29400)",293.9819773254331,0.1482120773721161,0.010715176426699018
"(0, 29500)",293.9837557093091,0.14823113306910216,0.010715176426699018
"(0, 29600)",293.98551513915226,0.1482499856702819,0.010715176426699018
"(0, 29700)",293.9872558169748,0.14826863734025267,0.010715176426699018
"(0, 29800)",293.9889779426753,0.14828709018143033,0.010715176423842416
"(0, 29900)",293.9906817139433,0.1483053463911512,0.010715176423842416
"(0, 30000)",293.9923673264002,0.14832340802601018,0.010715176423842416
"(0, 30100)",293.9940349735829,0.14834127715978612,0.010715176423842416
"(0, 30200)",293.99568484696545,0.14835895584415626,0.010715176423842416
"(0, 30300)",293.9973171359813,0.14837644610893613,0.010715176423842416
"(0, 30400)",293.9989320280448,0.1483937499623014,0.010715176423842416
"(0, 30500)",294.0005297085728,0.14841086939102832,0.010715176423842416
"(0, 30600)",294.0021103610059,0.14842780636071434,0.010715176423842416
"(0, 30700)",294.00367416668297,0.14844456296220213,0.01071517643450862
"(0, 30800)",294.00522130530356,0.14846114082549064,0.01071517643450862
"(0, 30900)",294.00675195450555,0.14847754200174884,0.01071517643450862
"(0, 31000)",294.00826629003313,0.1484937683741087,0.01071517643450862
"(0, 31100)",294.0097644857579,0.14850982180563282,0.01071517643450862
"(0, 31200)",294.0112467136977,0.14852570413952385,0.01071517643450862
"(0, 31300)",294.0127131440375,0.14854141719934383,0.01071517643450862
"(0, 31400)",294.01416394514837,0.14855696278921768,0.01071517643450862
"(0, 31500)",294.0155992836066,0.14857234269404138,0.01071517643450862
"(0, 31600)",294.01701932476277,0.1485875581332121,0.010715176394675879
"(0, 31700)",294.01842423110634,0.1486026119525016,0.010715176394675879
"(0, 31800)",294.0198141639444,0.14861750532803814,0.010715176394675879
"(0, 31900)",294.0211892828646,0.14863223996983219,0.010715176394675879
"(0, 32000)",294.02254974575374,0.1486468175696674,0.010715176394675879
"(0, 32100)",294.02389570881616,0.14866123980130258,0.010715176394675879
"(0, 32200)",294.025227326591,0.14867550832065043,0.010715176394675879
"(0, 32300)",294.02654475197056,0.14868962476597886,0.010715176394675879
"(0, 32400)",294.0278481362176,0.14870359075809508,0.010715176394675879
"(0, 32500)",294.02913762692884,0.1487174099431432,0.010715176543432781
"(0, 32600)",294.0304133742353,0.1487310798007573,0.010715176543432781
"(0, 32700)",294.03167552461434,0.14874460396489245,0.010715176543432781
"(0, 32800)",294.032924222982,0.14875798398835127,0.010715176543432781
"(0, 32900)",294.0341596127099,0.1487712214073864,0.010715176543432781
"(0, 33000)",294.0353818356417,0.14878431774187634,0.010715176543432781
"(0, 33100)",294.0365910321095,0.14879727449550387,0.010715176543432781
"(0, 33200)",294.0377873409492,0.14881009315592136,0.010715176543432781
"(0, 33300)",294.0389708995173,0.14882277519492837,0.010715176543432781
"(0, 33400)",294.0401418513814,0.1488353144343735,0.010715175987894694
"(0, 33500)",294.0413003232296,0.1488477276641039,0.010715175987894694
"(0, 33600)",294.0424464480738,0.14886000859351345,0.010715175987894694
"(0, 33700)",294.04358035750863,0.14887215863266276,0.010715175987894694
"(0, 33800)",294.0447021817261,0.1488841791765802,0.010715175987894694
"(0, 33900)",294.0458120495305,0.14889607160542748,0.010715175987894694
"(0, 34000)",294.04691008835346,0.1489078372846569,0.010715175987894694
"(0, 34100)",294.0479964242683,0.14891947756516655,0.010715175987894694
"(0, 34200)",294.04907118200464,0.14893099378345576,0.010715175987894694
"(0, 34300)",294.05013445627844,0.14894241579378237,0.010715178062648675
"(0, 34400)",294.05118639816294,0.14895368753838625,0.010715178062648675
"(0, 34500)",294.05222712843874,0.14896483914860592,0.010715178062648675
"(0, 34600)",294.0532567665993,0.1489758719048368,0.010715178062648675
"(0, 34700)",294.0542754308645,0.14898678707382454,0.010715178062648675
"(0, 34800)",294.05528323819425,0.1489975859088156,0.010715178062648675
"(0, 34900)",294.05628030430205,0.14900826964970096,0.010715178062648675
"(0, 35000)",294.05726674366775,0.1490188395231527,0.010715178062648675
"(0, 35100)",294.0582426695515,0.14902929674277232,0.010715178062648675
"(0, 35200)",294.0592083011893,0.14903953589555774,0.010715170315108045
"(0, 35300)",294.0601636411214,0.14904977252563947,0.010715170315108045
"(0, 35400)",294.06110879903696,0.1490599000536797,0.010715170315108045
"(0, 35500)",294.0620438834559,0.14906991964248745,0.010715170315108045
"(0, 35600)",294.06296900174146,0.14907983244247924,0.010715170315108045
"(0, 35700)",294.06388426011296,0.14908963959181173,0.010715170315108045
"(0, 35800)",294.06478976365713,0.14909934221650875,0.010715170315108045
"(0, 35900)",294.06568561634117,0.14910894143059503,0.010715170315108045
"(0, 36000)",294.0665719210238,0.14911843833622068,0.010715170315108045
"(0, 36100)",294.06744837879205,0.14912823256799418,0.010715199259890309
"(0, 36200)",294.0683154952448,0.14913752389356735,0.010715199259890309
"(0, 36300)",294.0691733699426,0.1491467161918934,0.010715199259890309
"(0, 36400)",294.07002210138376,0.14915581051840396,0.010715199259890309
"(0, 36500)",294.07086178701763,0.14916480791728748,0.010715199259890309
"(0, 36600)",294.071692523255,0.1491737094216025,0.010715199259890309
"(0, 36700)",294.07251440547844,0.1491825160533953,0.010715199259890309
"(0, 36800)",294.07332752805456,0.14919122882382102,0.010715199259890309
"(0, 36900)",294.07413198434386,0.14919984873325703,0.010715199259890309
"(0, 37000)",294.0749293617213,0.1492068897197282,0.010715091318875013
"(0, 37100)",294.07571824070976,0.14921534263012892,0.010715091318875013
"(0, 37200)",294.07649871188465,0.14922370545003993,0.010715091318875013
"(0, 37300)",294.0772708648559,0.14923197913963818,0.010715091318875013
"(0, 37400)",294.0780347882779,0.1492401646488662,0.010715091318875013
"(0, 37500)",294.0787905698611,0.14924826291754723,0.010715091318875013
"(0, 37600)",294.0795382963803,0.14925627487548204,0.010715091318875013
"(0, 37700)",294.08027805368596,0.1492642014425654,0.010715091318875013
"(0, 37800)",294.081009926713,0.14927204352888504,0.010715091318875013
"(0, 37900)",294.0817283831142,0.1492853885023627,0.010715496627346093
"(0, 38000)",294.08243918197223,0.14929300506512852,0.010715496627346093
"(0, 38100)",294.0831424049039,0.149300540448081,0.010715496627346093
"(0, 38200)",294.0838381326559,0.1493079955164612,0.010715496627346093
"(0, 38300)",294.08452644511425,0.14931537112628693,0.010715496627346093
"(0, 38400)",294.08520742131356,0.14932266812445405,0.010715496627346093
"(0, 38500)",294.0858811394461,0.14932988734883035,0.010715496627346093
"(0, 38600)",294.08654767687074,0.14933702962835652,0.010715496627346093
"(0, 38700)",294.08720711012165,0.14934409578313274,0.010715496627346093
"(0, 38800)",294.08788007146467,0.14933063959037696,0.010714013811620111
"(0, 38900)",294.08854586115325,0.14933777287029604,0.010714013811620111
"(0, 39000)",294.0892045556145,0.1493448301318519,0.010714013811620111
"(0, 39100)",294.0898562304615,0.1493518121851639,0.010714013811620111
"(0, 39200)",294.09050096050106,0.1493587198317117,0.010714013811620111
"(0, 39300)",294.0911388197431,0.1493655538644415,0.010714013811620111
"(0, 39400)",294.09176988140877,0.14937231506784307,0.010714013811620111
"(0, 39500)",294.09239421793876,0.14937900421804928,0.010714013811620111
"(0, 39600)",294.0930119010021,0.14938562208292078,0.010714013811620111
"(0, 39700)",294.0935401085541,0.14947462039680043,0.010719990707747153
"(0, 39800)",294.09406268394895,0.14948022240017705,0.010719990707747153
