,iter_count,n_call_callback_fun,n_call_nlp_f,n_call_nlp_g,n_call_nlp_grad,n_call_nlp_grad_f,n_call_nlp_hess_l,n_call_nlp_jac_g,n_call_total,return_status,success,t_proc_callback_fun,t_proc_nlp_f,t_proc_nlp_g,t_proc_nlp_grad,t_proc_nlp_grad_f,t_proc_nlp_hess_l,t_proc_nlp_jac_g,t_proc_total,t_wall_callback_fun,t_wall_nlp_f,t_wall_nlp_g,t_wall_nlp_grad,t_wall_nlp_grad_f,t_wall_nlp_hess_l,t_wall_nlp_jac_g,t_wall_total,unified_return_status,obj
"9000.0",15,0,16,16,0,18,15,17,1,Solved_To_Acceptable_Level,True,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.135,0.0,0.00046399999999999995,0.000458,0.0,0.000853,0.00042099999999999993,0.000682,0.136223,SOLVER_RET_SUCCESS,2218547.926385697
"9900.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.138,0.0,0.00046100000000000004,0.0004969999999999999,0.0,0.0009119999999999999,0.00043499999999999995,0.0007339999999999997,0.137952,SOLVER_RET_SUCCESS,2246257.6244225334
"10800.0",14,0,15,15,0,17,14,16,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.112,0.0,0.00038100000000000005,0.000421,0.0,0.000769,0.000368,0.000608,0.111663,SOLVER_RET_SUCCESS,2275604.0730484757
"11700.0",15,0,16,16,0,18,15,17,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.003,0.0,0.001,0.13,0.0,0.000434,0.00045899999999999994,0.0,0.0008489999999999999,0.000391,0.000672,0.129723,SOLVER_RET_SUCCESS,2307618.1222199746
"12600.0",14,0,15,15,0,17,14,16,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.124,0.0,0.000395,0.000431,0.0,0.0008159999999999999,0.00036899999999999997,0.0006420000000000001,0.123776,SOLVER_RET_SUCCESS,2341194.516223875
"13500.0",15,0,16,16,0,18,15,17,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.142,0.0,0.000481,0.00052,0.0,0.0009720000000000002,0.00044599999999999994,0.0007699999999999997,0.142459,SOLVER_RET_SUCCESS,2377338.2447512615
"14400.0",14,0,15,15,0,17,14,16,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.003,0.0,0.001,0.113,0.0,0.00035400000000000004,0.00038700000000000003,0.0,0.0007289999999999999,0.00033399999999999993,0.000578,0.112585,SOLVER_RET_SUCCESS,2414421.0493237684
"15300.0",14,0,15,15,0,17,14,16,1,Solved_To_Acceptable_Level,True,0.0,0.002,0.001,0.0,0.0,0.0,0.001,0.122,0.0,0.00039300000000000007,0.00047,0.0,0.000813,0.0003600000000000001,0.0006379999999999998,0.12178,SOLVER_RET_SUCCESS,2453362.4025579193
"16200.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.001,0.0,0.005,0.0,0.0,0.139,0.0,0.00044599999999999994,0.0004930000000000001,0.0,0.000909,0.00041699999999999994,0.000718,0.139027,SOLVER_RET_SUCCESS,2494200.4253262333
"17100.0",14,0,15,15,0,17,14,16,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.001,0.002,0.003,0.135,0.0,0.000522,0.000539,0.0,0.001013,0.0004540000000000001,0.0007849999999999998,0.134944,SOLVER_RET_SUCCESS,2535480.9489615555
"18000.0",14,0,15,15,0,17,14,16,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.11,0.0,0.000366,0.000401,0.0,0.00074,0.000327,0.0005859999999999999,0.109693,SOLVER_RET_SUCCESS,2578046.087649125
"18900.0",15,0,16,16,0,18,15,17,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.156,0.0,0.000505,0.0005149999999999998,0.0,0.000955,0.00048099999999999993,0.000765,0.155047,SOLVER_RET_SUCCESS,2621663.2555521424
"19800.0",15,0,16,16,0,18,15,17,1,Solved_To_Acceptable_Level,True,0.0,0.002,0.0,0.0,0.001,0.0,0.001,0.131,0.0,0.00041400000000000003,0.000441,0.0,0.0008340000000000001,0.000386,0.0006709999999999998,0.131023,SOLVER_RET_SUCCESS,2665712.3601040426
"20700.0",17,0,20,20,0,20,17,19,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.001,0.001,0.001,0.163,0.0,0.0007819999999999999,0.0007880000000000001,0.0,0.001164,0.000564,0.0009279999999999998,0.162825,SOLVER_RET_SUCCESS,2710834.687270568
"21600.0",15,0,16,16,0,18,15,17,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.002,0.0,0.001,0.141,0.0,0.00044400000000000006,0.000481,0.0,0.0009010000000000001,0.00041300000000000006,0.000717,0.141314,SOLVER_RET_SUCCESS,2754928.4815454218
"22500.0",15,0,16,16,0,18,15,17,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.143,0.0,0.000556,0.0005719999999999999,0.0,0.0010509999999999999,0.00048500000000000013,0.0008319999999999998,0.142593,SOLVER_RET_SUCCESS,2801096.406901169
"23400.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.001,0.0,0.001,0.135,0.0,0.00043100000000000007,0.00047,0.0,0.0008830000000000001,0.000412,0.000707,0.135227,SOLVER_RET_SUCCESS,2847371.0873053996
"24300.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.002,0.0,0.0,0.002,0.001,0.001,0.151,0.0,0.0004930000000000001,0.000525,0.0,0.0009600000000000001,0.00044999999999999993,0.000776,0.150581,SOLVER_RET_SUCCESS,2893363.3309973655
"25200.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.137,0.0,0.000441,0.00047799999999999986,0.0,0.0008850000000000003,0.000408,0.0007179999999999999,0.136539,SOLVER_RET_SUCCESS,2939517.5820058985
"26100.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.147,0.0,0.000438,0.0005099999999999998,0.0,0.0009920000000000003,0.00041000000000000005,0.0008089999999999998,0.147195,SOLVER_RET_SUCCESS,2984953.5840369076
"27000.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.003,0.0,0.001,0.149,0.0,0.0004420000000000001,0.000501,0.0,0.001033,0.00044400000000000006,0.0008579999999999996,0.148727,SOLVER_RET_SUCCESS,3030661.3875980726
"27900.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.002,0.003,0.001,0.154,0.0,0.000507,0.00054,0.0,0.0010220000000000001,0.000499,0.0008289999999999998,0.153412,SOLVER_RET_SUCCESS,3074859.8302808073
"28800.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.002,0.0,0.001,0.0,0.002,0.148,0.0,0.0006410000000000001,0.00062,0.0,0.0010340000000000002,0.000465,0.0008239999999999999,0.148061,SOLVER_RET_SUCCESS,3118904.063410777
"29700.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.001,0.001,0.001,0.145,0.0,0.00048000000000000007,0.0005219999999999999,0.0,0.0010440000000000002,0.0004280000000000001,0.0007719999999999999,0.144482,SOLVER_RET_SUCCESS,3161412.1239053602
"30600.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.155,0.0,0.0005099999999999999,0.000549,0.0,0.0010750000000000002,0.0004830000000000001,0.0008609999999999999,0.154431,SOLVER_RET_SUCCESS,3202801.526164369
"31500.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.001,0.0,0.001,0.001,0.001,0.136,0.0,0.00043400000000000014,0.0004739999999999999,0.0,0.0008840000000000002,0.00041500000000000006,0.0007119999999999997,0.135655,SOLVER_RET_SUCCESS,3243136.4788911995
"32400.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.003,0.0,0.0,0.0,0.001,0.152,0.0,0.000507,0.0005499999999999999,0.0,0.0010050000000000003,0.00046899999999999996,0.0007999999999999997,0.152274,SOLVER_RET_SUCCESS,3282010.8620723924
"33300.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.001,0.0,0.001,0.15,0.0,0.000515,0.000561,0.0,0.0010670000000000002,0.00044500000000000003,0.0008179999999999999,0.150487,SOLVER_RET_SUCCESS,3318902.1408435716
"34200.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.155,0.0,0.0005309999999999999,0.0005660000000000001,0.0,0.001039,0.000487,0.0008339999999999999,0.155038,SOLVER_RET_SUCCESS,3354215.3288979614
"35100.0",17,0,18,18,0,20,17,19,1,Solved_To_Acceptable_Level,True,0.0,0.002,0.001,0.0,0.001,0.0,0.0,0.142,0.0,0.0004680000000000001,0.000534,0.0,0.000948,0.0004570000000000001,0.0007699999999999999,0.142529,SOLVER_RET_SUCCESS,3388105.5018059216
"36000.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.001,0.001,0.001,0.146,0.0,0.00048100000000000004,0.00051,0.0,0.001008,0.00041100000000000007,0.0007389999999999997,0.146026,SOLVER_RET_SUCCESS,3418845.3623115234
"36900.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.002,0.0,0.0,0.0,0.001,0.138,0.0,0.000433,0.000474,0.0,0.000879,0.0004129999999999999,0.0007069999999999997,0.138343,SOLVER_RET_SUCCESS,3448313.3461341676
"37800.0",17,0,18,18,0,20,17,19,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.146,0.0,0.000463,0.0005059999999999999,0.0,0.000928,0.000441,0.0007589999999999999,0.145335,SOLVER_RET_SUCCESS,3475787.192403501
"38700.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.001,0.001,0.001,0.135,0.0,0.0004370000000000001,0.00047100000000000006,0.0,0.0008870000000000001,0.00041600000000000003,0.0007109999999999998,0.134998,SOLVER_RET_SUCCESS,3499833.067418815
"39600.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.001,0.0,0.001,0.139,0.0,0.000503,0.000548,0.0,0.0009189999999999998,0.000432,0.0007570000000000002,0.139409,SOLVER_RET_SUCCESS,3522583.3929486442
"40500.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.003,0.001,0.0,0.0,0.0,0.0,0.139,0.0,0.0006000000000000001,0.000594,0.0,0.0010570000000000002,0.0004790000000000001,0.0008329999999999999,0.1396,SOLVER_RET_SUCCESS,3542523.3080369346
"41400.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.001,0.0,0.001,0.153,0.0,0.0006569999999999999,0.0006720000000000001,0.0,0.0011960000000000002,0.000543,0.0009429999999999996,0.152895,SOLVER_RET_SUCCESS,3559395.615994393
"42300.0",15,0,16,16,0,18,15,17,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.001,0.0,0.001,0.127,0.0,0.00041200000000000004,0.000472,0.0,0.000836,0.000387,0.000686,0.127592,SOLVER_RET_SUCCESS,3574697.1338935876
"43200.0",14,0,15,15,0,17,14,16,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.132,0.0,0.00045299999999999995,0.000497,0.0,0.0009150000000000001,0.00042799999999999994,0.0006699999999999999,0.131959,SOLVER_RET_SUCCESS,3586906.13316242
"44100.0",17,0,18,18,0,20,17,19,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.154,0.0,0.000524,0.000573,0.0,0.000987,0.000472,0.0008389999999999999,0.154255,SOLVER_RET_SUCCESS,3466616.529574714
"45000.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.135,0.0,0.0004320000000000001,0.000466,0.0,0.0008820000000000002,0.000413,0.0007029999999999998,0.1349,SOLVER_RET_SUCCESS,3461897.736162219
"45900.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.168,0.0,0.00058,0.0005999999999999998,0.0,0.0012260000000000003,0.0005319999999999999,0.0009449999999999998,0.167672,SOLVER_RET_SUCCESS,3457114.494296118
"46800.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.002,0.0,0.0,0.174,0.0,0.0005659999999999999,0.0006270000000000001,0.0,0.0011300000000000001,0.000543,0.0009169999999999997,0.173831,SOLVER_RET_SUCCESS,3447854.9193114177
"47700.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.001,0.002,0.0,0.175,0.0,0.0005649999999999999,0.0006160000000000001,0.0,0.0011260000000000003,0.000579,0.0009119999999999996,0.175265,SOLVER_RET_SUCCESS,3436371.191172703
"48600.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.178,0.0,0.0005839999999999999,0.000625,0.0,0.0011290000000000004,0.0005549999999999999,0.0009229999999999998,0.177569,SOLVER_RET_SUCCESS,3422065.2289334643
"49500.0",18,0,19,19,0,21,18,20,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.156,0.0,0.000549,0.00057,0.0,0.0011190000000000002,0.0005089999999999999,0.0008959999999999997,0.155785,SOLVER_RET_SUCCESS,3404723.4961975105
"50400.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.002,0.002,0.0,0.002,0.0,0.0,0.161,0.0,0.00051,0.0005239999999999999,0.0,0.0009689999999999999,0.0005,0.00077,0.161332,SOLVER_RET_SUCCESS,3384374.754357802
"51300.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.0,0.001,0.001,0.139,0.0,0.0004940000000000001,0.000516,0.0,0.0008970000000000002,0.00042300000000000004,0.0007169999999999998,0.139022,SOLVER_RET_SUCCESS,3362713.5380223133
"52200.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.001,0.0,0.002,0.0,0.0,0.158,0.0,0.0005779999999999998,0.0006069999999999999,0.0,0.0011030000000000002,0.000521,0.0008929999999999998,0.158532,SOLVER_RET_SUCCESS,3336793.8459573644
"53100.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.0,0.0005739999999999999,0.0005830000000000001,0.0,0.001066,0.0004890000000000001,0.0008339999999999998,0.150741,SOLVER_RET_SUCCESS,3310163.551584599
"54000.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.136,0.0,0.000465,0.000502,0.0,0.0009310000000000002,0.00042200000000000007,0.0007319999999999998,0.135811,SOLVER_RET_SUCCESS,3280205.349776708
"54900.0",15,0,16,16,0,18,15,17,1,Solved_To_Acceptable_Level,True,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.142,0.0,0.000494,0.000527,0.0,0.001033,0.00045599999999999986,0.0008619999999999998,0.141438,SOLVER_RET_SUCCESS,3247977.0824806523
"55800.0",17,0,21,21,0,20,17,19,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.001,0.0,0.002,0.0,0.0,0.15,0.0,0.000544,0.000588,0.0,0.0009460000000000002,0.000435,0.0007529999999999999,0.149827,SOLVER_RET_SUCCESS,3214589.4515059697
"56700.0",14,0,15,15,0,17,14,16,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.002,0.0,0.0,0.14,0.0,0.000484,0.000513,0.0,0.0010340000000000002,0.000419,0.0007769999999999999,0.140149,SOLVER_RET_SUCCESS,3178278.387071989
"57600.0",15,0,16,16,0,18,15,17,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.001,0.0,0.002,0.0,0.0,0.144,0.0,0.00053,0.000555,0.0,0.0010390000000000002,0.0004700000000000001,0.0007819999999999997,0.144571,SOLVER_RET_SUCCESS,3141286.178484828
"58500.0",14,0,15,15,0,17,14,16,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.131,0.0,0.00044400000000000006,0.000489,0.0,0.0008630000000000002,0.00042699999999999997,0.0006899999999999999,0.131197,SOLVER_RET_SUCCESS,3102367.615942976
"59400.0",14,0,15,15,0,17,14,16,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.131,0.0,0.000413,0.0004529999999999999,0.0,0.00084,0.000396,0.0006779999999999999,0.131111,SOLVER_RET_SUCCESS,3061497.1906042323
"60300.0",14,0,15,15,0,17,14,16,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.14,0.0,0.00051,0.00044799999999999994,0.0,0.000895,0.00038800000000000005,0.0007049999999999999,0.139948,SOLVER_RET_SUCCESS,3020183.816912186
"61200.0",15,0,16,16,0,18,15,17,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.128,0.0,0.0004070000000000001,0.00044999999999999993,0.0,0.0008350000000000001,0.000384,0.0006669999999999998,0.127869,SOLVER_RET_SUCCESS,2977732.6254071947
"62100.0",13,0,14,14,0,16,13,15,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.115,0.0,0.0003909999999999999,0.00043400000000000003,0.0,0.000795,0.00036599999999999995,0.000634,0.114466,SOLVER_RET_SUCCESS,2933639.945069716
"63000.0",14,0,15,15,0,17,14,16,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.123,0.0,0.00039100000000000007,0.000425,0.0,0.0008550000000000002,0.00037299999999999996,0.0006919999999999999,0.122597,SOLVER_RET_SUCCESS,2889963.7013426507
"63900.0",15,0,16,16,0,18,15,17,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.163,0.0,0.000506,0.000583,0.0,0.001008,0.000501,0.0008479999999999999,0.162909,SOLVER_RET_SUCCESS,2845643.178496028
"64800.0",14,0,15,15,0,17,14,16,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.123,0.0,0.0003800000000000001,0.000419,0.0,0.0007850000000000001,0.000361,0.00063,0.122516,SOLVER_RET_SUCCESS,2799770.0401578317
"65700.0",14,0,15,15,0,17,14,16,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.001,0.0,0.001,0.137,0.0,0.000497,0.000505,0.0,0.0009510000000000001,0.0004299999999999999,0.0007380000000000002,0.136257,SOLVER_RET_SUCCESS,2756155.8979928573
"66600.0",15,0,16,16,0,18,15,17,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.002,0.0,0.001,0.127,0.0,0.0004090000000000001,0.000445,0.0,0.0008400000000000003,0.000388,0.0006739999999999998,0.127681,SOLVER_RET_SUCCESS,2711949.1184797883
"67500.0",15,0,16,16,0,18,15,17,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.001,0.0,0.001,0.0,0.001,0.147,0.0,0.000527,0.0005659999999999999,0.0,0.0011120000000000001,0.000447,0.0008289999999999999,0.146778,SOLVER_RET_SUCCESS,2669553.1057582228
"68400.0",15,0,16,16,0,18,15,17,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.001,0.002,0.001,0.145,0.0,0.000624,0.0006280000000000001,0.0,0.0011580000000000002,0.0005190000000000001,0.0008859999999999995,0.145164,SOLVER_RET_SUCCESS,2626889.1760838185
"69300.0",15,0,16,16,0,18,15,17,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.128,0.0,0.00040600000000000006,0.00044199999999999996,0.0,0.0008330000000000001,0.00038400000000000006,0.0006709999999999997,0.127285,SOLVER_RET_SUCCESS,2585481.587675687
"70200.0",15,0,16,16,0,18,15,17,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.001,0.001,0.0,0.142,0.0,0.000469,0.000503,0.0,0.0009420000000000002,0.000448,0.0007559999999999999,0.141802,SOLVER_RET_SUCCESS,2545448.275715377
"71100.0",15,0,16,16,0,18,15,17,1,Solved_To_Acceptable_Level,True,0.0,0.002,0.0,0.0,0.003,0.001,0.005,0.142,0.0,0.000532,0.000536,0.0,0.0010330000000000003,0.00046100000000000004,0.0008019999999999999,0.142224,SOLVER_RET_SUCCESS,2507136.6084863367
"72000.0",15,0,16,16,0,18,15,17,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.001,0.0,0.004,0.147,0.0,0.0004940000000000001,0.000539,0.0,0.000999,0.0004469999999999999,0.0008759999999999998,0.147148,SOLVER_RET_SUCCESS,2470041.311063507
"72900.0",14,0,15,15,0,17,14,16,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.001,0.0,0.0,0.001,0.001,0.112,0.0,0.00038399999999999996,0.000405,0.0,0.0007540000000000001,0.000343,0.000588,0.111851,SOLVER_RET_SUCCESS,2434790.4936259664
"73800.0",14,0,15,15,0,17,14,16,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.123,0.0,0.00038100000000000005,0.000414,0.0,0.0007930000000000001,0.00036199999999999996,0.0006299999999999998,0.123161,SOLVER_RET_SUCCESS,2401456.635100945
"74700.0",14,0,15,15,0,17,14,16,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.153,0.0,0.0005080000000000001,0.000554,0.0,0.001026,0.00047899999999999993,0.0008289999999999999,0.153028,SOLVER_RET_SUCCESS,2370204.2892635255
"75600.0",14,0,15,15,0,17,14,16,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.002,0.0,0.001,0.15,0.0,0.000496,0.0005409999999999999,0.0,0.0010540000000000002,0.00044199999999999996,0.000806,0.15041,SOLVER_RET_SUCCESS,2341529.2360238307
"76500.0",14,0,15,15,0,17,14,16,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.119,0.0,0.00038300000000000004,0.0004139999999999999,0.0,0.0007860000000000001,0.00035999999999999997,0.0006319999999999999,0.119544,SOLVER_RET_SUCCESS,2314388.8086875463
"77400.0",15,0,16,16,0,18,15,17,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.001,0.0,0.002,0.0,0.0,0.128,0.0,0.000422,0.000444,0.0,0.0008530000000000001,0.00039499999999999995,0.0006679999999999998,0.127432,SOLVER_RET_SUCCESS,2290848.386102493
"78300.0",15,0,16,16,0,18,15,17,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.139,0.0,0.0004170000000000001,0.00045299999999999995,0.0,0.0008500000000000002,0.000392,0.0006779999999999999,0.13989,SOLVER_RET_SUCCESS,2269159.515714353
