,iter_count,n_call_callback_fun,n_call_nlp_f,n_call_nlp_g,n_call_nlp_grad,n_call_nlp_grad_f,n_call_nlp_hess_l,n_call_nlp_jac_g,n_call_total,return_status,success,t_proc_callback_fun,t_proc_nlp_f,t_proc_nlp_g,t_proc_nlp_grad,t_proc_nlp_grad_f,t_proc_nlp_hess_l,t_proc_nlp_jac_g,t_proc_total,t_wall_callback_fun,t_wall_nlp_f,t_wall_nlp_g,t_wall_nlp_grad,t_wall_nlp_grad_f,t_wall_nlp_hess_l,t_wall_nlp_jac_g,t_wall_total,unified_return_status,obj
"24300.0",18,0,19,19,0,21,18,20,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.006,0.0,0.002,0.224,0.0,0.000639,0.0006959999999999999,0.0,0.001268,0.000496,0.0010860000000000002,0.223923,SOLVER_RET_SUCCESS,-3614516.6799681806
"25200.0",18,0,19,19,0,21,18,20,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.001,0.0,0.002,0.186,0.0,0.0006119999999999999,0.0006190000000000001,0.0,0.0011409999999999999,0.0004490000000000001,0.000881,0.185922,SOLVER_RET_SUCCESS,-3680980.883384169
"26100.0",18,0,19,19,0,21,18,20,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.229,0.0,0.00048300000000000003,0.000502,0.0,0.0009219999999999996,0.00037300000000000007,0.0007500000000000001,0.228902,SOLVER_RET_SUCCESS,-3754638.3446641294
"27000.0",18,0,19,19,0,21,18,20,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.002,0.0,0.005,0.193,0.0,0.000611,0.0006379999999999999,0.0,0.0011530000000000002,0.000464,0.0009290000000000001,0.192891,SOLVER_RET_SUCCESS,-3835235.6189010474
"27900.0",18,0,19,19,0,21,18,20,1,Solved_To_Acceptable_Level,True,0.0,0.003,0.0,0.0,0.001,0.0,0.0,0.177,0.0,0.0004910000000000001,0.0004999999999999999,0.0,0.0009419999999999997,0.00039400000000000004,0.0008010000000000003,0.17709,SOLVER_RET_SUCCESS,-3922608.2189824632
"28800.0",18,0,19,19,0,21,18,20,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.003,0.0,0.001,0.173,0.0,0.0004810000000000001,0.0005049999999999999,0.0,0.0009319999999999998,0.00037300000000000007,0.0007570000000000003,0.172872,SOLVER_RET_SUCCESS,-4016572.07252539
"29700.0",18,0,19,19,0,21,18,20,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.275,0.0,0.0005859999999999999,0.000596,0.0,0.0010929999999999998,0.00044400000000000017,0.00088,0.275449,SOLVER_RET_SUCCESS,-4116892.664258349
"30600.0",18,0,19,19,0,21,18,20,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.001,0.004,0.002,0.18,0.0,0.0005120000000000001,0.000551,0.0,0.0010299999999999999,0.000422,0.0008400000000000003,0.179862,SOLVER_RET_SUCCESS,-4223319.343666259
"31500.0",18,0,19,19,0,21,18,20,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.002,0.0,0.0,0.0,0.001,0.229,0.0,0.0004850000000000001,0.0005069999999999999,0.0,0.0009259999999999997,0.0003760000000000001,0.0007600000000000002,0.229341,SOLVER_RET_SUCCESS,-4335448.169713901
"32400.0",18,0,19,19,0,21,18,20,1,Solved_To_Acceptable_Level,True,0.0,0.002,0.001,0.0,0.003,0.0,0.001,0.208,0.0,0.0006849999999999998,0.000654,0.0,0.0011120000000000004,0.0004430000000000001,0.0009490000000000002,0.208114,SOLVER_RET_SUCCESS,-4453202.251198765
"33300.0",18,0,19,19,0,21,18,20,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.181,0.0,0.0005290000000000001,0.00055,0.0,0.001011,0.00041000000000000005,0.0008230000000000002,0.181197,SOLVER_RET_SUCCESS,-4575557.110276541
"34200.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.187,0.0,0.000615,0.0006439999999999999,0.0,0.00115,0.0004590000000000001,0.000906,0.18742,SOLVER_RET_SUCCESS,-4703358.401456546
"35100.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.169,0.0,0.00048799999999999994,0.000518,0.0,0.0009030000000000002,0.00038899999999999997,0.0007450000000000001,0.168169,SOLVER_RET_SUCCESS,-4836366.299228847
"36000.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.001,0.0,0.003,0.197,0.0,0.0005819999999999998,0.000606,0.0,0.001096,0.0004830000000000001,0.0009040000000000001,0.197199,SOLVER_RET_SUCCESS,-4945258.4848717805
"36900.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.001,0.0,0.002,0.0,0.001,0.202,0.0,0.0005859999999999999,0.00063,0.0,0.0010949999999999998,0.000478,0.000928,0.201186,SOLVER_RET_SUCCESS,-5055972.811534838
"37800.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.003,0.001,0.0,0.174,0.0,0.0005689999999999998,0.000601,0.0,0.001064,0.000435,0.0008710000000000002,0.17473,SOLVER_RET_SUCCESS,-5161278.709235558
"38700.0",18,0,19,19,0,21,18,20,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.197,0.0,0.0005510000000000001,0.00057,0.0,0.001091,0.000431,0.0008790000000000001,0.196895,SOLVER_RET_SUCCESS,-5262758.094252908
"39600.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.003,0.002,0.001,0.209,0.0,0.0007239999999999997,0.0007020000000000001,0.0,0.0013459999999999998,0.000524,0.0010009999999999997,0.210316,SOLVER_RET_SUCCESS,-5359181.597564034
"40500.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.004,0.002,0.0,0.0,0.0,0.002,0.186,0.0,0.000584,0.000604,0.0,0.0010719999999999998,0.00044300000000000003,0.000892,0.185436,SOLVER_RET_SUCCESS,-5452039.396625954
"41400.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.182,0.0,0.0005110000000000001,0.0005319999999999999,0.0,0.0009689999999999997,0.00041300000000000006,0.000796,0.181538,SOLVER_RET_SUCCESS,-5533943.1523783775
"42300.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.001,0.0,0.0,0.0,0.001,0.182,0.0,0.000673,0.0006560000000000001,0.0,0.0012339999999999999,0.0004820000000000001,0.0009349999999999997,0.182817,SOLVER_RET_SUCCESS,-5615964.581866874
"43200.0",20,0,21,21,0,23,20,22,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.002,0.0,0.002,0.205,0.0,0.0006349999999999999,0.0006699999999999998,0.0,0.0012119999999999998,0.00044700000000000013,0.0008930000000000002,0.206164,SOLVER_RET_SUCCESS,-5800181.96796727
"44100.0",20,0,21,21,0,23,20,22,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.001,0.0,0.0,0.0,0.001,0.185,0.0,0.0005769999999999998,0.0006059999999999999,0.0,0.0010619999999999998,0.0004420000000000001,0.000874,0.184703,SOLVER_RET_SUCCESS,-5879616.0741196545
"45000.0",21,0,23,23,0,24,21,23,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.201,0.0,0.0006179999999999998,0.0006219999999999998,0.0,0.0011009999999999998,0.0004570000000000001,0.0009100000000000001,0.200226,SOLVER_RET_SUCCESS,-5954592.708045357
"45900.0",21,0,22,22,0,24,21,23,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.002,0.001,0.003,0.2,0.0,0.0006469999999999999,0.0006509999999999999,0.0,0.001232,0.000485,0.0009649999999999999,0.200264,SOLVER_RET_SUCCESS,-6030007.9690157445
"46800.0",20,0,21,21,0,23,20,22,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.206,0.0,0.0006269999999999997,0.0006540000000000001,0.0,0.001182,0.0004830000000000001,0.0009730000000000002,0.205778,SOLVER_RET_SUCCESS,-6103831.442342037
"47700.0",20,0,21,21,0,23,20,22,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.0,0.001,0.001,0.205,0.0,0.0005719999999999999,0.0005899999999999999,0.0,0.0010609999999999999,0.0004380000000000001,0.0008770000000000003,0.205023,SOLVER_RET_SUCCESS,-6175596.031824952
"48600.0",20,0,21,21,0,23,20,22,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.002,0.002,0.002,0.183,0.0,0.000566,0.000596,0.0,0.001075,0.00044399999999999995,0.000882,0.181999,SOLVER_RET_SUCCESS,-6244837.350135377
"49500.0",20,0,21,21,0,23,20,22,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.002,0.0,0.0,0.186,0.0,0.0005669999999999999,0.0005949999999999999,0.0,0.001081,0.0004370000000000001,0.0008770000000000004,0.186949,SOLVER_RET_SUCCESS,-6311148.169470194
"50400.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.252,0.0,0.0006179999999999998,0.0006320000000000001,0.0,0.0012119999999999998,0.00047400000000000014,0.000943,0.253177,SOLVER_RET_SUCCESS,-6374009.911936797
"51300.0",20,0,21,21,0,23,20,22,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.002,0.0,0.0,0.209,0.0,0.0005979999999999999,0.000632,0.0,0.0011519999999999996,0.0004350000000000001,0.000903,0.208515,SOLVER_RET_SUCCESS,-6432899.281420286
"52200.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.001,0.0,0.0,0.001,0.002,0.178,0.0,0.0006009999999999999,0.0006019999999999999,0.0,0.0011109999999999998,0.0004490000000000001,0.0008700000000000001,0.178058,SOLVER_RET_SUCCESS,-6487626.803145224
"53100.0",20,0,21,21,0,23,20,22,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.183,0.0,0.0005789999999999999,0.000596,0.0,0.0011020000000000001,0.00042600000000000005,0.0008839999999999997,0.18319,SOLVER_RET_SUCCESS,-6537522.336163149
"54000.0",20,0,21,21,0,23,20,22,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186,0.0,0.0005669999999999999,0.0005929999999999999,0.0,0.00107,0.0004440000000000001,0.0008820000000000002,0.185551,SOLVER_RET_SUCCESS,-6582394.700860728
"54900.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.004,0.0,0.004,0.186,0.0,0.000515,0.0005349999999999999,0.0,0.0010329999999999998,0.000422,0.0008510000000000002,0.185657,SOLVER_RET_SUCCESS,-6621686.524619886
"55800.0",20,0,21,21,0,23,20,22,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.204,0.0,0.0006179999999999998,0.0006289999999999999,0.0,0.001167,0.00048300000000000003,0.0009510000000000001,0.203568,SOLVER_RET_SUCCESS,-6655581.921669892
"56700.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.18,0.0,0.000512,0.000531,0.0,0.0009649999999999998,0.00040300000000000015,0.000796,0.180718,SOLVER_RET_SUCCESS,-6682539.730353839
"57600.0",20,0,21,21,0,23,20,22,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.001,0.0,0.002,0.18,0.0,0.0005439999999999999,0.00056,0.0,0.001009,0.00041900000000000016,0.0008340000000000001,0.18022,SOLVER_RET_SUCCESS,-6730984.229006808
"58500.0",20,0,21,21,0,23,20,22,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.001,0.0,0.002,0.002,0.0,0.229,0.0,0.0006799999999999998,0.0007160000000000001,0.0,0.001263,0.0005870000000000002,0.0010260000000000002,0.228999,SOLVER_RET_SUCCESS,-6775007.897592728
"59400.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.228,0.0,0.0005070000000000001,0.0005329999999999999,0.0,0.0009639999999999998,0.00039700000000000005,0.0007880000000000002,0.227982,SOLVER_RET_SUCCESS,-6820405.249508009
"60300.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.189,0.0,0.00054,0.0005639999999999999,0.0,0.0010249999999999997,0.0004180000000000001,0.0008400000000000003,0.188592,SOLVER_RET_SUCCESS,-6865019.29471056
"61200.0",20,0,21,21,0,23,20,22,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.199,0.0,0.0005939999999999999,0.0006159999999999999,0.0,0.0011079999999999998,0.00046100000000000004,0.0009160000000000003,0.198867,SOLVER_RET_SUCCESS,-6909358.270742636
"62100.0",20,0,22,22,0,23,20,22,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.002,0.001,0.001,0.193,0.0,0.00065,0.0006639999999999999,0.0,0.0012369999999999998,0.0004490000000000001,0.0009490000000000003,0.192862,SOLVER_RET_SUCCESS,-6951871.475320316
"63000.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.176,0.0,0.000536,0.0005759999999999999,0.0,0.001001,0.000411,0.0008259999999999999,0.176447,SOLVER_RET_SUCCESS,-6998106.55543505
"63900.0",20,0,21,21,0,23,20,22,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.001,0.002,0.0,0.186,0.0,0.0005310000000000001,0.0005539999999999999,0.0,0.001011,0.00041600000000000003,0.0008300000000000002,0.185754,SOLVER_RET_SUCCESS,-7037386.033816289
"64800.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.002,0.0,0.0,0.0,0.001,0.179,0.0,0.000519,0.0005579999999999998,0.0,0.0010159999999999998,0.00039300000000000007,0.000825,0.178829,SOLVER_RET_SUCCESS,-7085990.60080982
"65700.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.002,0.001,0.001,0.197,0.0,0.0007490000000000001,0.000738,0.0,0.0013819999999999998,0.000533,0.0010530000000000001,0.196415,SOLVER_RET_SUCCESS,-7121860.594959134
"66600.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.19,0.0,0.000557,0.0005629999999999999,0.0,0.001027,0.00043100000000000007,0.0008360000000000002,0.191707,SOLVER_RET_SUCCESS,-7150576.654151783
"67500.0",18,0,19,19,0,21,18,20,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.176,0.0,0.000546,0.0005669999999999999,0.0,0.0010179999999999998,0.0004340000000000001,0.0008810000000000004,0.175737,SOLVER_RET_SUCCESS,-7171023.843733979
"68400.0",18,0,19,19,0,21,18,20,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.184,0.0,0.0005809999999999999,0.0005660000000000001,0.0,0.0010459999999999998,0.0004470000000000001,0.0008399999999999998,0.183956,SOLVER_RET_SUCCESS,-7183697.100150064
"69300.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.194,0.0,0.000556,0.0005740000000000001,0.0,0.00104,0.00042500000000000003,0.0008579999999999998,0.194646,SOLVER_RET_SUCCESS,-7188469.2697994355
"70200.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.004,0.0,0.001,0.189,0.0,0.0005549999999999999,0.00057,0.0,0.001037,0.00042300000000000004,0.000848,0.188217,SOLVER_RET_SUCCESS,-7185392.690862001
"71100.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.172,0.0,0.0005139999999999999,0.0005349999999999999,0.0,0.0009649999999999997,0.0003960000000000001,0.0007980000000000003,0.172449,SOLVER_RET_SUCCESS,-7173962.623075071
"72000.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.001,0.0,0.0,0.0,0.001,0.177,0.0,0.0005319999999999999,0.0005539999999999999,0.0,0.000971,0.00039500000000000006,0.000804,0.176962,SOLVER_RET_SUCCESS,-7155162.756566874
"72900.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.246,0.0,0.0005300000000000001,0.000549,0.0,0.0009990000000000003,0.00042599999999999995,0.000791,0.24607,SOLVER_RET_SUCCESS,-7129155.674259575
"73800.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.0,0.0005080000000000001,0.0005309999999999999,0.0,0.0009659999999999997,0.000386,0.0007890000000000001,0.1772,SOLVER_RET_SUCCESS,-7096330.716391421
"74700.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.001,0.0,0.001,0.0,0.001,0.252,0.0,0.0005160000000000001,0.000539,0.0,0.0009829999999999997,0.0003960000000000001,0.0007980000000000003,0.251053,SOLVER_RET_SUCCESS,-7056952.440653313
"75600.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.176,0.0,0.000524,0.000542,0.0,0.0009879999999999997,0.0004030000000000001,0.0008070000000000001,0.175554,SOLVER_RET_SUCCESS,-7011503.790271436
"76500.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.003,0.001,0.001,0.249,0.0,0.000517,0.000573,0.0,0.0010929999999999998,0.0004010000000000001,0.0008840000000000001,0.248361,SOLVER_RET_SUCCESS,-6959763.197519012
"77400.0",19,0,20,20,0,22,19,21,1,Solved_To_Acceptable_Level,True,0.0,0.002,0.0,0.0,0.0,0.0,0.002,0.177,0.0,0.000514,0.0005289999999999998,0.0,0.0009659999999999997,0.00039700000000000005,0.0007960000000000002,0.177067,SOLVER_RET_SUCCESS,-6903144.98870762
