,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,variable,upper,lower,variable,upper,lower,variable,upper,lower,variable,upper,lower
"(20700.0, 40690.19237886467)",,,,,,,,,,,,,,,,,,291.6466637516224,303.15,288.15,,,,0.020000000397781135,inf,-inf,92.33435481850233,inf,-inf
"(20700.0, 41209.80762113533)",,,,,,,,,,,,,,,,,,291.67901424425304,303.15,288.15,,,,8.724355088374765e-05,inf,-inf,92.33435481850233,inf,-inf
"(20700.0, 41400.0)",297.25,291.75,273.24618945581955,94.49995520117905,41400.0,0.0,,,,,,,,,,,,291.6887541202472,303.15,288.15,94.49995664942006,200.0,0.0,,,,,,
"(20700.0, 41590.19237886467)",,,,,,,,,,,,,,,,,,291.72999708577055,303.15,288.15,,,,0.019999998749663492,inf,-inf,94.49995664942006,inf,-inf
"(20700.0, 42109.80762113533)",,,,,,,,,,,,,,,,,,291.82569345923514,303.15,288.15,,,,8.848759696995601e-05,inf,-inf,94.49995664942006,inf,-inf
"(20700.0, 42300.0)",297.1666666666667,291.8333333333333,273.1928926428085,91.86315782021522,42300.0,0.0,,,,,,,,,,,,291.85450510118756,303.15,288.15,91.8631574817626,200.0,0.0,,,,,,
"(20700.0, 42490.19237886467)",,,,,,,,,,,,,,,,,,291.8284497074955,303.15,288.15,,,,0.00488071578281033,inf,-inf,91.8631574817626,inf,-inf
"(20700.0, 43009.80762113533)",,,,,,,,,,,,,,,,,,291.7679931749965,303.15,288.15,,,,0.06533724062192345,inf,-inf,91.8631574817626,inf,-inf
"(20700.0, 43200.0)",,,,,,,,,,,,,,,,,,291.7497913152494,303.15,288.15,,,,,,,,,
"(21600.0, 0.0)",297.0,292.0,283.14988237155904,44.013173685571,0.0,0.0,10000.0,5.0,250.0,1.0,900.0,7200.0,900.0,10.0,291.99538350773145,44.013173685571,0.0,291.99538350773145,303.15,288.15,44.013173685571,200.0,0.0,,,,,,
"(21600.0, 190.19237886466843)",,,,,,,,,,,,,,,,,,291.9915185441166,303.15,288.15,,,,0.008478540648864481,inf,-inf,44.013173685571,inf,-inf
"(21600.0, 709.8076211353316)",,,,,,,,,,,,,,,,,,291.9825506390008,303.15,288.15,,,,0.017446443315124807,inf,-inf,44.013173685571,inf,-inf
"(21600.0, 900.0)",297.0833333333333,291.9166666666667,283.13917740373716,42.813996123430464,900.0,0.0,,,,,,,,,,,,291.979850640433,303.15,288.15,35.39823811040451,200.0,0.0,,,,,,
"(21600.0, 1090.1923788646684)",,,,,,,,,,,,,,,,,,291.82107126836326,303.15,288.15,,,,0.09559247955943347,inf,-inf,35.39823811040451,inf,-inf
"(21600.0, 1609.8076211353316)",,,,,,,,,,,,,,,,,,291.45265425723795,303.15,288.15,,,,0.46400949034917355,inf,-inf,35.39823811040451,inf,-inf
"(21600.0, 1800.0)",297.1666666666667,291.8333333333333,283.10710801231994,42.76077041259646,1800.0,0.0,,,,,,,,,,,,291.341733658791,303.15,288.15,126.76123330464435,200.0,0.0,,,,,,
"(21600.0, 1990.1923788646684)",,,,,,,,,,,,,,,,,,292.8851099126336,303.15,288.15,,,,8.97499712999901e-05,inf,-inf,126.76123330464435,inf,-inf
"(21600.0, 2509.807621135332)",,,,,,,,,,,,,,,,,,296.4662178303086,303.15,288.15,,,,8.978339832319136e-05,inf,-inf,126.76123330464435,inf,-inf
"(21600.0, 2700.0)",297.25,291.75,283.05381152336497,42.56785578745732,2700.0,0.0,,,,,,,,,,,,297.5443945195909,303.15,288.15,69.43402005835414,200.0,0.0,,,,,,
"(21600.0, 2890.1923788646686)",,,,,,,,,,,,,,,,,,297.4899559882936,303.15,288.15,,,,0.23995301596195961,inf,-inf,69.43402005835414,inf,-inf
"(21600.0, 3409.807621135332)",,,,,,,,,,,,,,,,,,297.36364184100137,303.15,288.15,,,,0.1136388688569489,inf,-inf,69.43402005835414,inf,-inf
"(21600.0, 3600.0)",297.3333333333333,291.6666666666667,282.9795161606201,42.53165630053219,3600.0,0.0,,,,,,,,,,,,297.3256119987656,303.15,288.15,73.96621846345941,200.0,0.0,,,,,,
"(21600.0, 3790.1923788646686)",,,,,,,,,,,,,,,,,,297.3659281957466,303.15,288.15,,,,0.0325918903196835,inf,-inf,73.96621846345941,inf,-inf
"(21600.0, 4309.807621135332)",,,,,,,,,,,,,,,,,,297.45947418095903,303.15,288.15,,,,0.1261378746127377,inf,-inf,73.96621846345941,inf,-inf
"(21600.0, 4500.0)",297.4166666666667,291.5833333333333,282.8845400682346,42.58797855274472,4500.0,0.0,,,,,,,,,,,,297.4876383979972,303.15,288.15,73.93529592754493,200.0,0.0,,,,,,
"(21600.0, 4690.192378864668)",,,,,,,,,,,,,,,,,,297.5042248626792,303.15,288.15,,,,0.08755522230734594,inf,-inf,73.93529592754493,inf,-inf
"(21600.0, 5209.807621135332)",,,,,,,,,,,,,,,,,,297.5427105655992,303.15,288.15,,,,0.12604092508642772,inf,-inf,73.93529592754493,inf,-inf
"(21600.0, 5400.0)",297.5,291.5,282.7692899484172,42.747960465957014,5400.0,0.0,,,,,,,,,,,,297.5542975908191,303.15,288.15,74.92113436305809,200.0,0.0,,,,,,
"(21600.0, 5590.192378864668)",,,,,,,,,,,,,,,,,,297.5722597964875,303.15,288.15,,,,0.07225682204670572,inf,-inf,74.92113436305809,inf,-inf
"(21600.0, 6109.807621135332)",,,,,,,,,,,,,,,,,,297.6139376419111,303.15,288.15,,,,0.11393466726576287,inf,-inf,74.92113436305809,inf,-inf
"(21600.0, 6300.0)",297.5833333333333,291.4166666666667,282.63425931987433,43.00636321324442,6300.0,0.0,,,,,,,,,,,,297.62648573664234,303.15,288.15,76.9641005983265,200.0,0.0,,,,,,
"(21600.0, 6490.192378864668)",,,,,,,,,,,,,,,,,,297.6626044711306,303.15,288.15,,,,0.07926816247360156,inf,-inf,76.9641005983265,inf,-inf
"(21600.0, 7009.807621135332)",,,,,,,,,,,,,,,,,,297.74641105149635,303.15,288.15,,,,0.1630747425774391,inf,-inf,76.9641005983265,inf,-inf
"(21600.0, 7200.0)",297.6666666666667,291.3333333333333,282.4800264044878,43.360878745126705,7200.0,0.0,,,,,,,,,,,,297.77164299184415,303.15,288.15,73.99931758023637,200.0,0.0,,,,,,
"(21600.0, 7390.192378864668)",,,,,,,,,,,,,,,,,,297.7273050542084,303.15,288.15,,,,0.0606354115413641,inf,-inf,73.99931758023637,inf,-inf
"(21600.0, 7909.807621135332)",,,,,,,,,,,,,,,,,,297.6244273928958,303.15,288.15,,,,8.985607292243681e-05,inf,-inf,73.99931758023637,inf,-inf
"(21600.0, 8100.0)",297.75,291.25,282.3072516512794,43.808082142239975,8100.0,0.0,,,,,,,,,,,,297.5934536554865,303.15,288.15,90.1962097576429,200.0,0.0,,,,,,
"(21600.0, 8290.192378864669)",,,,,,,,,,,,,,,,,,297.8416760268655,303.15,288.15,,,,0.09167304980626922,inf,-inf,90.1962097576429,inf,-inf
"(21600.0, 8809.807621135331)",,,,,,,,,,,,,,,,,,298.41762832448353,303.15,288.15,,,,0.6676253470440807,inf,-inf,90.1962097576429,inf,-inf
"(21600.0, 9000.0)",297.8333333333333,291.1666666666667,282.1166749082674,44.34429997504212,9000.0,0.0,,,,,,,,,,,,298.59103229769653,303.15,288.15,7.362794625663822e-08,200.0,0.0,,,,,,
"(21600.0, 9190.192378864669)",,,,,,,,,,,,,,,,,,297.105654630557,303.15,288.15,,,,8.978876758144875e-05,inf,-inf,7.362794625663822e-08,inf,-inf
"(21600.0, 9709.807621135331)",,,,,,,,,,,,,,,,,,293.65912128440317,303.15,288.15,,,,8.970596593674495e-05,inf,-inf,7.362794625663822e-08,inf,-inf
"(21600.0, 9900.0)",297.9166666666667,291.0833333333333,281.90911225432313,44.96544641764983,9900.0,0.0,,,,,,,,,,,,292.6214614321772,303.15,288.15,30.79750091692812,200.0,0.0,,,,,,
"(21600.0, 10090.192378864669)",,,,,,,,,,,,,,,,,,292.21096285766987,303.15,288.15,,,,8.972739012474607e-05,inf,-inf,30.79750091692812,inf,-inf
"(21600.0, 10609.807621135331)",,,,,,,,,,,,,,,,,,291.2584798246424,303.15,288.15,,,,8.98579410808811e-05,inf,-inf,30.79750091692812,inf,-inf
"(21600.0, 10800.0)",298.0,291.0,281.6854525045965,45.667078542150215,10800.0,0.0,,,,,,,,,,,,290.971712425626,303.15,288.15,46.68860618109181,200.0,0.0,,,,,,
"(21600.0, 10990.192378864669)",,,,,,,,,,,,,,,,,,290.9763523327596,303.15,288.15,,,,0.023644758949284927,inf,-inf,46.68860618109181,inf,-inf
"(21600.0, 11509.807621135331)",,,,,,,,,,,,,,,,,,290.98711834534527,303.15,288.15,,,,0.012878747792000877,inf,-inf,46.68860618109181,inf,-inf
"(21600.0, 11700.0)",298.0833333333333,290.9166666666667,281.4466534044726,46.44440735608637,11700.0,0.0,,,,,,,,,,,,290.990359706419,303.15,288.15,46.153640608337994,200.0,0.0,,,,,,
"(21600.0, 11890.192378864669)",,,,,,,,,,,,,,,,,,290.96214065127083,303.15,288.15,,,,8.924342159789692e-05,inf,-inf,46.153640608337994,inf,-inf
"(21600.0, 12409.807621135331)",,,,,,,,,,,,,,,,,,290.8966637582782,303.15,288.15,,,,0.020000001242031783,inf,-inf,46.153640608337994,inf,-inf
"(21600.0, 12600.0)",298.1666666666667,290.8333333333333,281.19373752835935,47.292320157487644,12600.0,0.0,,,,,,,,,,,,290.87695040103364,303.15,288.15,47.35349638739413,200.0,0.0,,,,,,
"(21600.0, 12790.192378864669)",,,,,,,,,,,,,,,,,,290.8577895353873,303.15,288.15,,,,8.881162853285768e-05,inf,-inf,47.35349638739413,inf,-inf
"(21600.0, 13309.807621135331)",,,,,,,,,,,,,,,,,,290.81333042990053,303.15,288.15,,,,0.019999997119635172,inf,-inf,47.35349638739413,inf,-inf
"(21600.0, 13500.0)",298.25,290.75,280.9277879008665,48.205401244763614,13500.0,0.0,,,,,,,,,,,,290.79994497147106,303.15,288.15,48.19252968631342,200.0,0.0,,,,,,
"(21600.0, 13690.192378864669)",,,,,,,,,,,,,,,,,,290.77887828173783,303.15,288.15,,,,8.893480210047144e-05,inf,-inf,48.19252968631342,inf,-inf
"(21600.0, 14209.807621135331)",,,,,,,,,,,,,,,,,,290.72999707780923,303.15,288.15,,,,0.020000016710969418,inf,-inf,48.19252968631342,inf,-inf
"(21600.0, 14400.0)",298.3333333333333,290.6666666666667,280.6499433591285,49.17795913367279,14400.0,0.0,,,,,,,,,,,,290.7152802427311,303.15,288.15,49.18066701645578,200.0,0.0,,,,,,
"(21600.0, 14590.192378864669)",,,,,,,,,,,,,,,,,,290.69461456678755,303.15,288.15,,,,8.890864513431516e-05,inf,-inf,49.18066701645578,inf,-inf
"(21600.0, 15109.807621135331)",,,,,,,,,,,,,,,,,,290.6466638382719,303.15,288.15,,,,0.019999923748364765,inf,-inf,49.18066701645578,inf,-inf
"(21600.0, 15300.0)",298.4166666666667,290.5833333333333,280.36139367612833,50.20403212979644,15300.0,0.0,,,,,,,,,,,,290.6322271446816,303.15,288.15,50.20346214269179,200.0,0.0,,,,,,
"(21600.0, 15490.192378864669)",,,,,,,,,,,,,,,,,,290.6114769355321,303.15,288.15,,,,8.891162886628316e-05,inf,-inf,50.20346214269179,inf,-inf
"(21600.0, 16009.807621135331)",,,,,,,,,,,,,,,,,,290.5633300639616,303.15,288.15,,,,0.020000365558567053,inf,-inf,50.20346214269179,inf,-inf
"(21600.0, 16200.0)",298.5,290.5,280.0633744659077,51.277503138338815,16200.0,0.0,,,,,,,,,,,,290.54883431689564,303.15,288.15,51.277622805161,200.0,0.0,,,,,,
"(21600.0, 16390.192378864667)",,,,,,,,,,,,,,,,,,290.52810265879094,303.15,288.15,,,,8.890842809882772e-05,inf,-inf,51.277622805161,inf,-inf
"(21600.0, 16909.807621135333)",,,,,,,,,,,,,,,,,,290.479998831354,303.15,288.15,,,,0.01999826566635311,inf,-inf,51.277622805161,inf,-inf
"(21600.0, 17100.0)",298.5833333333333,290.4166666666667,279.7571618924774,52.39170152885556,17100.0,0.0,,,,,,,,,,,,290.46551604373593,303.15,288.15,52.39167609443266,200.0,0.0,,,,,,
"(21600.0, 17290.192378864667)",,,,,,,,,,,,,,,,,,290.4447768441791,303.15,288.15,,,,8.890632653659717e-05,inf,-inf,52.39167609443266,inf,-inf
"(21600.0, 17809.807621135333)",,,,,,,,,,,,,,,,,,290.3966555182523,303.15,288.15,,,,0.020008246267104835,inf,-inf,52.39167609443266,inf,-inf
"(21600.0, 18000.0)",298.6666666666667,290.3333333333333,279.44406720508766,53.541448498724094,18000.0,0.0,,,,,,,,,,,,290.3821674623027,303.15,288.15,53.5414535917571,200.0,0.0,,,,,,
"(21600.0, 18190.192378864667)",,,,,,,,,,,,,,,,,,290.3614471422951,303.15,288.15,,,,8.890402736112601e-05,inf,-inf,53.5414535917571,inf,-inf
"(21600.0, 18709.807621135333)",,,,,,,,,,,,,,,,,,290.31336962273303,303.15,288.15,,,,0.019960809291117668,inf,-inf,53.5414535917571,inf,-inf
"(21600.0, 18900.0)",298.75,290.25,279.1254311232568,54.71349357993477,18900.0,0.0,,,,,,,,,,,,290.29889475571895,303.15,288.15,54.713492251552346,200.0,0.0,,,,,,
"(21600.0, 19090.192378864667)",,,,,,,,,,,,,,,,,,290.27808827203495,303.15,288.15,,,,8.890081890053384e-05,inf,-inf,54.713492251552346,inf,-inf
"(21600.0, 19609.807621135333)",,,,,,,,,,,,,,,,,,290.2298108262249,303.15,288.15,,,,0.020186273276657868,inf,-inf,54.713492251552346,inf,-inf
"(21600.0, 19800.0)",298.8333333333333,290.1666666666667,278.8026180956053,55.9321312385289,19800.0,0.0,,,,,,,,,,,,290.21527576671576,303.15,288.15,55.93213126521961,200.0,0.0,,,,,,
"(21600.0, 19990.192378864667)",,,,,,,,,,,,,,,,,,290.1948780608534,303.15,288.15,,,,8.890162994690788e-05,inf,-inf,55.93213126521961,inf,-inf
"(21600.0, 20509.807621135333)",,,,,,,,,,,,,,,,,,290.1475491054,303.15,288.15,,,,0.019114661713807667,inf,-inf,55.93213126521961,inf,-inf
"(21600.0, 20700.0)",298.9166666666667,290.0833333333333,278.47701045707663,57.042554772167925,20700.0,0.0,,,,,,,,,,,,290.1332996112009,303.15,288.15,57.042554425861645,200.0,0.0,,,,,,
"(21600.0, 20890.192378864667)",,,,,,,,,,,,,,,,,,290.11095917638266,303.15,288.15,,,,8.888791450497261e-05,inf,-inf,57.042554425861645,inf,-inf
"(21600.0, 21409.807621135333)",,,,,,,,,,,,,,,,,,290.0591224918329,303.15,288.15,,,,0.024207942336089115,inf,-inf,57.042554425861645,inf,-inf
"(21600.0, 21600.0)",299.0,290.0,278.15000250956723,59.318166258682766,21600.0,0.0,,,,,,,,,,,,290.0435158398644,303.15,288.15,59.31816578580173,200.0,0.0,,,,,,
"(21600.0, 21790.192378864667)",,,,,,,,,,,,,,,,,,290.04082175348174,303.15,288.15,,,,8.920970604298054e-05,inf,-inf,59.31816578580173,inf,-inf
"(21600.0, 22309.807621135333)",,,,,,,,,,,,,,,,,,290.03457064390824,303.15,288.15,,,,8.909878144275025e-05,inf,-inf,59.31816578580173,inf,-inf
"(21600.0, 22500.0)",298.9166666666667,290.0833333333333,277.8229945513114,62.38032917520943,22500.0,0.0,,,,,,,,,,,,290.03268860047916,303.15,288.15,62.38032930078246,200.0,0.0,,,,,,
"(21600.0, 22690.192378864667)",,,,,,,,,,,,,,,,,,290.05670548503497,303.15,288.15,,,,0.026624948982531673,inf,-inf,62.38032930078246,inf,-inf
"(21600.0, 23209.807621135333)",,,,,,,,,,,,,,,,,,290.11243204894095,303.15,288.15,,,,8.893159495991154e-05,inf,-inf,62.38032930078246,inf,-inf
"(21600.0, 23400.0)",298.8333333333333,290.1666666666667,277.4973868805898,64.24872070638351,23400.0,0.0,,,,,,,,,,,,290.12920984049515,303.15,288.15,64.24872035379578,200.0,0.0,,,,,,
"(21600.0, 23590.192378864667)",,,,,,,,,,,,,,,,,,290.148858264036,303.15,288.15,,,,0.017805503233194422,inf,-inf,64.24872035379578,inf,-inf
"(21600.0, 24109.807621135333)",,,,,,,,,,,,,,,,,,290.1944486538951,303.15,288.15,,,,8.889426704739008e-05,inf,-inf,64.24872035379578,inf,-inf
"(21600.0, 24300.0)",298.75,290.25,277.17457379943636,66.33785612911291,24300.0,0.0,,,,,,,,,,,,290.20817471206766,303.15,288.15,66.33785597452571,200.0,0.0,,,,,,
"(21600.0, 24490.192378864667)",,,,,,,,,,,,,,,,,,290.2292701772297,303.15,288.15,,,,0.020726922219656586,inf,-inf,66.33785597452571,inf,-inf
"(21600.0, 25009.807621135333)",,,,,,,,,,,,,,,,,,290.2782181490096,303.15,288.15,,,,8.890655548701011e-05,inf,-inf,66.33785597452571,inf,-inf
"(21600.0, 25200.0)",298.6666666666667,290.3333333333333,276.85593764302394,68.328357626006,25200.0,0.0,,,,,,,,,,,,290.29295508611756,303.15,288.15,68.32835739317126,200.0,0.0,,,,,,
"(21600.0, 25390.192378864667)",,,,,,,,,,,,,,,,,,290.31357122246624,303.15,288.15,,,,0.019759209578575705,inf,-inf,68.32835739317126,inf,-inf
"(21600.0, 25909.807621135333)",,,,,,,,,,,,,,,,,,290.36140700387506,303.15,288.15,,,,8.890646045760475e-05,inf,-inf,68.32835739317126,inf,-inf
"(21600.0, 26100.0)",298.5833333333333,290.4166666666667,276.5428428602921,70.31690648494808,26100.0,0.0,,,,,,,,,,,,290.375809089937,303.15,288.15,70.31690628283387,200.0,0.0,,,,,,
"(21600.0, 26290.192378864667)",,,,,,,,,,,,,,,,,,290.39658400257116,303.15,288.15,,,,0.020079761941016374,inf,-inf,70.31690628283387,inf,-inf
"(21600.0, 26809.807621135333)",,,,,,,,,,,,,,,,,,290.44478819382925,303.15,288.15,,,,8.891063258038543e-05,inf,-inf,70.31690628283387,inf,-inf
"(21600.0, 27000.0)",298.5,290.5,276.2366301711678,72.26251389238375,27000.0,0.0,,,,,,,,,,,,290.45930119833326,303.15,288.15,72.26251367909843,200.0,0.0,,,,,,
"(21600.0, 27190.192378864667)",,,,,,,,,,,,,,,,,,290.480023517236,303.15,288.15,,,,0.019973579786862653,inf,-inf,72.26251367909843,inf,-inf
"(21600.0, 27709.807621135333)",,,,,,,,,,,,,,,,,,290.5281056748502,303.15,288.15,,,,8.891330044448343e-05,inf,-inf,72.26251367909843,inf,-inf
"(21600.0, 27900.0)",298.4166666666667,290.5833333333333,275.9386108253965,74.16998034426383,27900.0,0.0,,,,,,,,,,,,290.5425819382582,303.15,288.15,74.16998013557787,200.0,0.0,,,,,,
"(21600.0, 28090.192378864667)",,,,,,,,,,,,,,,,,,290.5633216771596,303.15,288.15,,,,0.02000875235967143,inf,-inf,74.16998013557787,inf,-inf
"(21600.0, 28609.807621135333)",,,,,,,,,,,,,,,,,,290.61144425453205,303.15,288.15,,,,8.89162717609729e-05,inf,-inf,74.16998013557787,inf,-inf
"(21600.0, 28800.0)",298.3333333333333,290.6666666666667,275.6500609875694,76.02916354343813,28800.0,0.0,,,,,,,,,,,,290.6259326872581,303.15,288.15,76.02916333348199,200.0,0.0,,,,,,
"(21600.0, 28990.192378864667)",,,,,,,,,,,,,,,,,,290.6466666604832,303.15,288.15,,,,0.019997101537285036,inf,-inf,76.02916333348199,inf,-inf
"(21600.0, 29509.807621135333)",,,,,,,,,,,,,,,,,,290.6947758597122,303.15,288.15,,,,8.891899065570763e-05,inf,-inf,76.02916333348199,inf,-inf
"(21600.0, 29700.0)",298.25,290.75,275.3722162723912,77.83513013801596,29700.0,0.0,,,,,,,,,,,,290.7092602646337,303.15,288.15,77.83512992891707,200.0,0.0,,,,,,
"(21600.0, 29890.192378864667)",,,,,,,,,,,,,,,,,,290.7299961336744,303.15,288.15,,,,0.020000960845733867,inf,-inf,77.83512992891707,inf,-inf
"(21600.0, 30409.807621135333)",,,,,,,,,,,,,,,,,,290.7781097317789,303.15,288.15,,,,8.89216485552273e-05,inf,-inf,77.83512992891707,inf,-inf
"(21600.0, 30600.0)",298.1666666666667,290.8333333333333,275.1062664535877,79.58152274144103,30600.0,0.0,,,,,,,,,,,,290.79259546108534,303.15,288.15,79.58152253243969,200.0,0.0,,,,,,
"(21600.0, 30790.192378864667)",,,,,,,,,,,,,,,,,,290.81333074455773,303.15,288.15,,,,0.01999968246252044,inf,-inf,79.58152253243969,inf,-inf
"(21600.0, 31309.807621135333)",,,,,,,,,,,,,,,,,,290.8614429839637,303.15,288.15,,,,8.89242058779535e-05,inf,-inf,79.58152253243969,inf,-inf
"(21600.0, 31500.0)",298.0833333333333,290.9166666666667,274.85335036911243,81.2627710346861,31500.0,0.0,,,,,,,,,,,,290.875928304202,303.15,288.15,81.26277082596158,200.0,0.0,,,,,,
"(21600.0, 31690.192378864667)",,,,,,,,,,,,,,,,,,290.8966636535937,303.15,288.15,,,,0.020000105926532934,inf,-inf,81.26277082596158,inf,-inf
"(21600.0, 32209.807621135333)",,,,,,,,,,,,,,,,,,290.9447760459528,303.15,288.15,,,,8.892667676625662e-05,inf,-inf,81.26277082596158,inf,-inf
"(21600.0, 32400.0)",298.0,291.0,274.61455104446753,82.87345342378309,32400.0,0.0,,,,,,,,,,,,290.9592614122412,303.15,288.15,82.87345321549641,200.0,0.0,,,,,,
"(21600.0, 32590.192378864667)",,,,,,,,,,,,,,,,,,290.9799971263624,303.15,288.15,,,,0.019999965657850474,inf,-inf,82.87345321549641,inf,-inf
"(21600.0, 33109.80762113533)",,,,,,,,,,,,,,,,,,291.0281103650061,303.15,288.15,,,,8.892911168438491e-05,inf,-inf,82.87345321549641,inf,-inf
"(21600.0, 33300.0)",297.9166666666667,291.0833333333333,274.3908910550221,84.40835482469693,33300.0,0.0,,,,,,,,,,,,291.0425959860884,303.15,288.15,84.4083546161105,200.0,0.0,,,,,,
"(21600.0, 33490.19237886467)",,,,,,,,,,,,,,,,,,291.063330412396,303.15,288.15,,,,0.02000001212412873,inf,-inf,84.4083546161105,inf,-inf
"(21600.0, 34009.80762113533)",,,,,,,,,,,,,,,,,,291.1114406629158,303.15,288.15,,,,8.893137782118129e-05,inf,-inf,84.4083546161105,inf,-inf
"(21600.0, 34200.0)",297.8333333333333,291.1666666666667,274.18332814718804,85.86303538024042,34200.0,0.0,,,,,,,,,,,,291.1259253843532,303.15,288.15,85.86303517348779,200.0,0.0,,,,,,
"(21600.0, 34390.19237886467)",,,,,,,,,,,,,,,,,,291.14666376028543,303.15,288.15,,,,0.019999996734757577,inf,-inf,85.86303517348779,inf,-inf
"(21600.0, 34909.80762113533)",,,,,,,,,,,,,,,,,,291.19478317515,303.15,288.15,,,,8.893393285136108e-05,inf,-inf,85.86303517348779,inf,-inf
"(21600.0, 35100.0)",297.75,291.25,273.9927511372023,87.23198443663912,35100.0,0.0,,,,,,,,,,,,291.20927065572874,303.15,288.15,87.231984225758,200.0,0.0,,,,,,
"(21600.0, 35290.19237886467)",,,,,,,,,,,,,,,,,,291.2299970876851,303.15,288.15,,,,0.020000001835094674,inf,-inf,87.231984225758,inf,-inf
"(21600.0, 35809.80762113533)",,,,,,,,,,,,,,,,,,291.2780887888496,303.15,288.15,,,,8.893538730444827e-05,inf,-inf,87.231984225758,inf,-inf
"(21600.0, 36000.0)",297.6666666666667,291.3333333333333,273.81997610507943,88.51434588677843,36000.0,0.0,,,,,,,,,,,,291.29256792556765,303.15,288.15,88.5143456881111,200.0,0.0,,,,,,
"(21600.0, 36190.19237886467)",,,,,,,,,,,,,,,,,,291.3133304218727,303.15,288.15,,,,0.020000000147435488,inf,-inf,88.5143456881111,inf,-inf
"(21600.0, 36709.80762113533)",,,,,,,,,,,,,,,,,,291.3615058034258,303.15,288.15,,,,8.89400647304592e-05,inf,-inf,88.5143456881111,inf,-inf
"(21600.0, 36900.0)",297.5833333333333,291.4166666666667,273.665742900032,89.69668522339829,36900.0,0.0,,,,,,,,,,,,291.3760101340912,303.15,288.15,89.69668499251779,200.0,0.0,,,,,,
"(21600.0, 37090.19237886467)",,,,,,,,,,,,,,,,,,291.39666375380966,303.15,288.15,,,,0.020000000710524834,inf,-inf,89.69668499251779,inf,-inf
"(21600.0, 37609.80762113533)",,,,,,,,,,,,,,,,,,291.44458650817273,303.15,288.15,,,,8.893470038069379e-05,inf,-inf,89.69668499251779,inf,-inf
"(21600.0, 37800.0)",297.5,291.5,273.53071197232236,90.80509039336921,37800.0,0.0,,,,,,,,,,,,291.45901477948627,303.15,288.15,90.80509024921257,200.0,0.0,,,,,,
"(21600.0, 37990.19237886467)",,,,,,,,,,,,,,,,,,291.47999708649934,303.15,288.15,,,,0.020000000520855318,inf,-inf,90.80509024921257,inf,-inf
"(21600.0, 38509.80762113533)",,,,,,,,,,,,,,,,,,291.5286824965467,303.15,288.15,,,,8.895949582833797e-05,inf,-inf,90.80509024921257,inf,-inf
"(21600.0, 38700.0)",297.4166666666667,291.5833333333333,273.41546154511315,91.74794425672614,38700.0,0.0,,,,,,,,,,,,291.5433403832752,303.15,288.15,91.74794388303327,200.0,0.0,,,,,,
"(21600.0, 38890.19237886467)",,,,,,,,,,,,,,,,,,291.56333041892026,303.15,288.15,,,,0.020000000599963774,inf,-inf,91.74794388303327,inf,-inf
"(21600.0, 39409.80762113533)",,,,,,,,,,,,,,,,,,291.609713454,303.15,288.15,,,,8.889083912511345e-05,inf,-inf,91.74794388303327,inf,-inf
"(21600.0, 39600.0)",297.3333333333333,291.6666666666667,273.32048513842744,92.79063366093834,39600.0,0.0,,,,,,,,,,,,291.6236781566421,303.15,288.15,92.79063385930156,200.0,0.0,,,,,,
"(21600.0, 39790.19237886467)",,,,,,,,,,,,,,,,,,291.6466637515065,303.15,288.15,,,,0.020000000513734694,inf,-inf,92.79063385930156,inf,-inf
"(21600.0, 40309.80762113533)",,,,,,,,,,,,,,,,,,291.69999740592584,303.15,288.15,,,,8.90783205008719e-05,inf,-inf,92.79063385930156,inf,-inf
"(21600.0, 40500.0)",297.25,291.75,273.24618945581955,93.12250151454953,40500.0,0.0,,,,,,,,,,,,291.71605475584937,303.15,288.15,93.12249989421589,200.0,0.0,,,,,,
"(21600.0, 40690.19237886467)",,,,,,,,,,,,,,,,,,291.72999708411453,303.15,288.15,,,,0.020000000405653258,inf,-inf,93.12249989421589,inf,-inf
"(21600.0, 41209.80762113533)",,,,,,,,,,,,,,,,,,291.76234757675496,303.15,288.15,,,,8.82010868973927e-05,inf,-inf,93.12249989421589,inf,-inf
"(21600.0, 41400.0)",297.1666666666667,291.8333333333333,273.1928926428085,95.18310592928151,41400.0,0.0,,,,,,,,,,,,291.77208745275215,303.15,288.15,95.18310737687865,200.0,0.0,,,,,,
"(21600.0, 41590.19237886467)",,,,,,,,,,,,,,,,,,291.81333041827327,303.15,288.15,,,,0.01999999874695693,inf,-inf,95.18310737687865,inf,-inf
"(21600.0, 42109.80762113533)",,,,,,,,,,,,,,,,,,291.90902679173274,303.15,288.15,,,,8.93943956754235e-05,inf,-inf,95.18310737687865,inf,-inf
"(21600.0, 42300.0)",297.0833333333333,291.9166666666667,273.1608229245299,92.4401730738181,42300.0,0.0,,,,,,,,,,,,291.9378384336837,303.15,288.15,92.44017273569068,200.0,0.0,,,,,,
"(21600.0, 42490.19237886467)",,,,,,,,,,,,,,,,,,291.9117830399926,303.15,288.15,,,,0.004880715785776145,inf,-inf,92.44017273569068,inf,-inf
"(21600.0, 43009.80762113533)",,,,,,,,,,,,,,,,,,291.85132650749586,303.15,288.15,,,,0.06533724062257801,inf,-inf,92.44017273569068,inf,-inf
"(21600.0, 43200.0)",,,,,,,,,,,,,,,,,,291.83312464774946,303.15,288.15,,,,,,,,,
