,T_out,P_el
"(0, 1310)",289.4223300831656,0.17462027381183767
"(0, 1320)",289.4198703723996,0.17457395154293553
"(0, 1330)",289.4174152895018,0.17452771642792156
"(0, 1340)",289.414964825765,0.1744815683028178
"(0, 1350)",289.41251897249856,0.17443550700395782
"(0, 1360)",289.4100777210278,0.17438953236797627
"(0, 1370)",289.40764106269495,0.17434364423182652
"(0, 1380)",289.4052089888577,0.17429784243275542
"(0, 1390)",289.4027814908907,0.17425212680832552
"(0, 1400)",289.40035856018443,0.17420649719640022
"(0, 1410)",289.3979401881461,0.1741609534351523
"(0, 1420)",289.3955263661985,0.17411549536305537
"(0, 1430)",289.3931170857808,0.1740701228188881
"(0, 1440)",289.39071233834824,0.17402483564173313
"(0, 1450)",289.3883121153721,0.173979633670973
"(0, 1460)",289.38591640833994,0.17393451674629623
"(0, 1470)",289.3835252087548,0.173889484707688
"(0, 1480)",289.3811385081364,0.1738445373954428
"(0, 1490)",289.37875629802,0.1737996746501484
"(0, 1500)",289.3763785699567,0.17375489631269353
"(0, 1510)",289.37400531551384,0.17371020222426858
"(0, 1520)",289.3716365262745,0.17366559222636394
"(0, 1530)",289.36927219383745,0.17362106616076414
"(0, 1540)",289.3669123098171,0.1735766238695504
"(0, 1550)",289.3645568658443,0.17353226519510784
"(0, 1560)",289.3622058535651,0.17348798998011394
"(0, 1570)",289.3598592646412,0.17344379806753837
"(0, 1580)",289.35751709075055,0.17339968930065486
"(0, 1590)",289.3551793235862,0.1733556635230251
"(0, 1600)",289.352845954857,0.1733117205785082
"(0, 1610)",289.3505169762875,0.1732678603112547
"(0, 1620)",289.3481923796177,0.17322408256571056
"(0, 1630)",289.3458721566033,0.17318038718661488
"(0, 1640)",289.3435562990153,0.17313677401899702
"(0, 1650)",289.3412447986404,0.1730932429081796
"(0, 1660)",289.33893764728043,0.17304979369977327
"(0, 1670)",289.3366348367531,0.173006426239683
"(0, 1680)",289.3343363588912,0.17296314037410276
"(0, 1690)",289.3320422055428,0.17291993594951133
"(0, 1700)",289.3297523685717,0.17287681281268516
"(0, 1710)",289.32746683985664,0.172833770810681
"(0, 1720)",289.3251856112919,0.17279080979084688
"(0, 1730)",289.32290867478656,0.1727479296008145
"(0, 1740)",289.32063602226555,0.1727051300885089
"(0, 1750)",289.31836764566873,0.17266241110213776
"(0, 1760)",289.3161035369509,0.17261977249019228
"(0, 1770)",289.3138436880822,0.17257721410144963
"(0, 1780)",289.31158809104795,0.17253473578497494
"(0, 1790)",289.3093367378484,0.1724923373901137
"(0, 1800)",289.3070896204988,0.17245001876649313
"(0, 1810)",289.31996102656035,0.021300888224689687
"(0, 1820)",289.3328294430723,0.021330780249416443
"(0, 1830)",289.3456948707288,0.021360665331335665
"(0, 1840)",289.35855731022417,0.021390543472060097
"(0, 1850)",289.3714167622526,0.02142041467320186
"(0, 1860)",289.3842732275079,0.021450278936373163
"(0, 1870)",289.39712670668354,0.021480136263184783
"(0, 1880)",289.4099772004734,0.02150998665524816
"(0, 1890)",289.42282470957076,0.021539830114174062
"(0, 1900)",289.4356692346686,0.02156966664157207
"(0, 1910)",289.4485107764602,0.021599496239052836
"(0, 1920)",289.46134933563866,0.021629318908225944
"(0, 1930)",289.4741849128964,0.02165913465070045
"(0, 1940)",289.4870175089264,0.021688943468085142
"(0, 1950)",289.4998471244206,0.02171874536198816
"(0, 1960)",289.51267376007155,0.0217485403340179
"(0, 1970)",289.5254974165713,0.021778328385781833
"(0, 1980)",289.53831809461184,0.02180810951888757
"(0, 1990)",289.55113579488506,0.021837883734942182
"(0, 2000)",289.56395051808244,0.02186765103555209
"(0, 2010)",289.5767622648954,0.02189741142232318
"(0, 2020)",289.58957103601546,0.0219271648968616
"(0, 2030)",289.60237683213336,0.021956911460772454
"(0, 2040)",289.6151796539405,0.021986651115661233
"(0, 2050)",289.6279795021274,0.02201638386313237
"(0, 2060)",289.6407763773848,0.022046109704790175
"(0, 2070)",289.6535702804035,0.02207582864223934
"(0, 2080)",289.66636121187355,0.02210554067708259
"(0, 2090)",289.6791491724853,0.022135245810923698
"(0, 2100)",289.6919341629285,0.022164944045364995
"(0, 2110)",289.7047161838932,0.02219463538200919
"(0, 2120)",289.717495236069,0.02222431982245848
"(0, 2130)",289.7302713201455,0.02225399736831453
"(0, 2140)",289.743044436812,0.02228366802117834
"(0, 2150)",289.75581458675794,0.022313331782651567
"(0, 2160)",289.7685817706721,0.022342988654334175
"(0, 2170)",289.7813459892436,0.022372638637827014
"(0, 2180)",289.79410724316114,0.022402281734729523
"(0, 2190)",289.8068655331132,0.0224319179466415
"(0, 2200)",289.8196208597882,0.022461547275161718
"(0, 2210)",289.8323732238745,0.022491169721889446
"(0, 2220)",289.8451226260602,0.022520785288422406
"(0, 2230)",289.85786906703305,0.02255039397635907
"(0, 2240)",289.87061254748113,0.02257999578729716
"(0, 2250)",289.8833530680919,0.02260959072283384
"(0, 2260)",289.8960906295527,0.022639178784565627
"(0, 2270)",289.9088252325512,0.02266875997408969
"(0, 2280)",289.9215568777739,0.02269833429300136
"(0, 2290)",289.93428556590845,0.022727901742897284
"(0, 2300)",289.9470112976414,0.022757462325372513
"(0, 2310)",289.95973407365943,0.022787016042022247
"(0, 2320)",289.9724538946489,0.022816562894440628
"(0, 2330)",289.9851707612963,0.022846102884222577
"(0, 2340)",289.9978846742878,0.022875636012961702
"(0, 2350)",290.01059563430937,0.02290516228225162
"(0, 2360)",290.0233036420468,0.022934681693685274
"(0, 2370)",290.03600869818615,0.022964194248856144
"(0, 2380)",290.04871080341263,0.022993699949356374
"(0, 2390)",290.0614099584117,0.023023198796777878
"(0, 2400)",290.07410616386863,0.02305269079271253
"(0, 2410)",290.0867994204685,0.023082175938751573
"(0, 2420)",290.09948972889623,0.02311165423648623
"(0, 2430)",290.1121770898366,0.023141125687507074
"(0, 2440)",290.124861503974,0.023170590293403893
"(0, 2450)",290.13754297199307,0.023200048055766854
"(0, 2460)",290.15022149457803,0.023229498976185613
"(0, 2470)",290.1628970724128,0.02325894305624888
"(0, 2480)",290.1755697061819,0.02328838029754618
"(0, 2490)",290.18823939656846,0.023317810701665182
"(0, 2500)",290.20090614425646,0.023347234270194077
"(0, 2510)",290.21356994992937,0.02337665100472066
"(0, 2520)",290.22623081427037,0.023406060906831946
"(0, 2530)",290.2388887379627,0.023435463978115197
"(0, 2540)",290.2515437216893,0.0234648602201565
"(0, 2550)",290.26419576613335,0.023494249634542733
"(0, 2560)",290.2768448719772,0.02352363222285918
"(0, 2570)",290.2894910399034,0.023553007986691403
"(0, 2580)",290.3021342705943,0.023582376927624285
"(0, 2590)",290.3147745647322,0.02361173904724286
"(0, 2600)",290.3274119229992,0.02364109434713136
"(0, 2610)",290.340046346077,0.023670442828873227
"(0, 2620)",290.3526778346476,0.02369978449405322
"(0, 2630)",290.36530638939246,0.02372911934425399
"(0, 2640)",290.377932010993,0.02375844738105806
"(0, 2650)",290.3905547001304,0.02378776860604833
"(0, 2660)",290.40317445748593,0.023817083020806804
"(0, 2670)",290.4157912837404,0.02384639062691559
"(0, 2680)",290.4284051795746,0.02387569142595537
"(0, 2690)",290.4410161456692,0.02390498541950746
"(0, 2700)",290.4536241827046,0.02393427260915267
"(0, 2710)",290.4577616467128,0.10864716220468172
"(0, 2720)",290.4618947519966,0.10869072647940685
"(0, 2730)",290.4660235031481,0.10873424486015969
"(0, 2740)",290.47014790475373,0.10877771739528486
"(0, 2750)",290.47426796139627,0.10882114413308448
"(0, 2760)",290.47838367765263,0.10886452512180203
"(0, 2770)",290.48249505809554,0.10890786040963414
"(0, 2780)",290.4866021072925,0.10895115004472535
"(0, 2790)",290.49070482980665,0.10899439407516988
"(0, 2800)",290.4948032301958,0.10903759254901164
"(0, 2810)",290.4988973130133,0.10908074551424296
"(0, 2820)",290.5029870828076,0.10912385301880533
"(0, 2830)",290.5070725441224,0.10916691511059282
"(0, 2840)",290.5111537014966,0.1092099318374456
"(0, 2850)",290.5152305594641,0.10925290324715234
"(0, 2860)",290.51930312255456,0.1092958293874574
"(0, 2870)",290.5233713952922,0.1093387103060481
"(0, 2880)",290.5274353821972,0.10938154605056694
"(0, 2890)",290.5314950877844,0.10942433666860306
"(0, 2900)",290.5355505165639,0.10946708220769406
"(0, 2910)",290.53960167304126,0.10950978271533084
"(0, 2920)",290.5436485617173,0.10955243823895333
"(0, 2930)",290.54769118708816,0.10959504882595114
"(0, 2940)",290.5517295536452,0.1096376145236648
"(0, 2950)",290.55576366587485,0.10968013537938442
"(0, 2960)",290.55979352825887,0.10972261144034752
"(0, 2970)",290.56381914527446,0.1097650427537459
"(0, 2980)",290.56784052139403,0.10980742936672064
"(0, 2990)",290.5718576610853,0.10984977132636048
"(0, 3000)",290.5758705688111,0.10989206867970944
"(0, 3010)",290.57987924903,0.10993432147375862
"(0, 3020)",290.5838837061953,0.10997652975544892
"(0, 3030)",290.58788394475596,0.11001869357167389
"(0, 3040)",290.59187996915637,0.11006081296927789
"(0, 3050)",290.59587178383583,0.11010288799505319
"(0, 3060)",290.59985939322934,0.11014491869574533
"(0, 3070)",290.603842801767,0.11018690511805017
"(0, 3080)",290.60782201387417,0.1102288473086119
"(0, 3090)",290.6117970339717,0.11027074531402935
"(0, 3100)",290.61576786647595,0.1103125991808491
"(0, 3110)",290.61973451579854,0.11035440895557341
"(0, 3120)",290.6236969863462,0.11039617468464948
"(0, 3130)",290.6276552825212,0.11043789641448014
"(0, 3140)",290.63160940872115,0.11047957419141666
"(0, 3150)",290.63555936933903,0.11052120806176242
"(0, 3160)",290.6395051687632,0.11056279807177166
"(0, 3170)",290.6434468113772,0.11060434426765008
"(0, 3180)",290.64738430156035,0.11064584669555486
"(0, 3190)",290.6513176436872,0.110687305401597
"(0, 3200)",290.6552468421276,0.11072872043183489
"(0, 3210)",290.6591719012464,0.11077009183227703
"(0, 3220)",290.6630928254049,0.11081141964889132
"(0, 3230)",290.66700961895873,0.11085270392758868
"(0, 3240)",290.6709222862597,0.11089394471423747
"(0, 3250)",290.67483083165456,0.11093514205465517
"(0, 3260)",290.6787352594857,0.11097629599461009
"(0, 3270)",290.6826355740909,0.11101740657982623
"(0, 3280)",290.6865317798033,0.11105847385597484
"(0, 3290)",290.69042388095164,0.1110994978686823
"(0, 3300)",290.6943118818598,0.1111404786635233
"(0, 3310)",290.6981957868474,0.11118141628602965
"(0, 3320)",290.7020756002293,0.11122231078168016
"(0, 3330)",290.7059513263159,0.11126316219590833
"(0, 3340)",290.7098229694133,0.11130397057410135
"(0, 3350)",290.71369053382267,0.11134473596159443
"(0, 3360)",290.7175540238408,0.11138545840367951
"(0, 3370)",290.72141344376007,0.11142613794559651
"(0, 3380)",290.72526879786807,0.11146677463254097
"(0, 3390)",290.7291200904483,0.11150736850965988
"(0, 3400)",290.7329673257793,0.11154791962205234
"(0, 3410)",290.7368105081354,0.11158842801476948
"(0, 3420)",290.7406496417861,0.11162889373281511
"(0, 3430)",290.74448473099693,0.11166931682114754
"(0, 3440)",290.74831578002824,0.11170969732467348
"(0, 3450)",290.75214279313656,0.11175003528825776
"(0, 3460)",290.75596577457344,0.11179033075671309
"(0, 3470)",290.75978472858634,0.11183058377480896
"(0, 3480)",290.763599659418,0.11187079438726465
"(0, 3490)",290.76741057130664,0.11191096263875322
"(0, 3500)",290.77121746848627,0.11195108857390278
"(0, 3510)",290.77502035518614,0.1119911722372912
"(0, 3520)",290.7788192356315,0.11203121367345195
"(0, 3530)",290.7826141140424,0.11207121292686818
"(0, 3540)",290.7864049946355,0.1121111700419829
"(0, 3550)",290.79019188162187,0.11215108506318279
"(0, 3560)",290.7939747792087,0.11219095803481502
"(0, 3570)",290.7977536915991,0.11223078900117879
"(0, 3580)",290.8015286229912,0.11227057800652479
"(0, 3590)",290.80529957757875,0.11231032509505637
"(0, 3600)",290.8090665595514,0.11235003031093495
"(0, 3610)",290.8118126328179,0.12255504786722801
"(0, 3620)",290.81455555135085,0.12258657707559749
"(0, 3630)",290.81729531877426,0.1226180700626984
"(0, 3640)",290.8200319387081,0.12264952687014201
"(0, 3650)",290.8227654147685,0.1226809475394938
"(0, 3660)",290.82549575056703,0.12271233211226835
"(0, 3670)",290.82822294971146,0.12274368062993574
"(0, 3680)",290.8309470158049,0.12277499313391316
"(0, 3690)",290.8336679524467,0.12280626966557531
"(0, 3700)",290.8363857632323,0.12283751026624858
"(0, 3710)",290.8391004517523,0.122868714977209
"(0, 3720)",290.84181202159414,0.12289988383969075
"(0, 3730)",290.84452047634034,0.12293101689487586
"(0, 3740)",290.84722581956953,0.12296211418389859
"(0, 3750)",290.8499280548563,0.1229931757478487
"(0, 3760)",290.85262718577115,0.12302420162776771
"(0, 3770)",290.85532321588033,0.1230551918646494
"(0, 3780)",290.8580161487461,0.12308614649944181
"(0, 3790)",290.86070598792696,0.12311706557304722
"(0, 3800)",290.86339273697666,0.12314794912631634
"(0, 3810)",290.8660763994451,0.12317879720005474
"(0, 3820)",290.86875697887837,0.12320960983502295
"(0, 3830)",290.8714344788183,0.12324038707193447
"(0, 3840)",290.8741089028027,0.12327112895145433
"(0, 3850)",290.8767802543653,0.12330183551420328
"(0, 3860)",290.87944853703556,0.12333250680075039
"(0, 3870)",290.8821137543392,0.12336314285162484
"(0, 3880)",290.8847759097979,0.12339374370730556
"(0, 3890)",290.8874350069289,0.12342430940822305
"(0, 3900)",290.8900910492458,0.12345483999476539
"(0, 3910)",290.8927440402581,0.12348533550727303
"(0, 3920)",290.895393983471,0.12351579598603857
"(0, 3930)",290.8980408823859,0.12354622147130895
"(0, 3940)",290.9006847405002,0.12357661200328607
"(0, 3950)",290.9033255613072,0.1236069676221247
"(0, 3960)",290.9059633482963,0.12363728836793524
"(0, 3970)",290.9085981049526,0.12366757428077645
"(0, 3980)",290.9112298347576,0.12369782540066852
"(0, 3990)",290.91385854118846,0.1237280417675807
"(0, 4000)",290.91648422771857,0.1237582234214385
"(0, 4010)",290.9191068978171,0.12378837040211961
"(0, 4020)",290.9217265549493,0.12381848274945675
"(0, 4030)",290.92434320257706,0.1238485605032408
"(0, 4040)",290.92695684415713,0.12387860370320969
"(0, 4050)",290.9295674831432,0.12390861238906084
"(0, 4060)",290.9321751229847,0.12393858660044398
"(0, 4070)",290.93477976712705,0.12396852637696637
"(0, 4080)",290.93738141901173,0.12399843175818498
"(0, 4090)",290.9399800820763,0.1240283027836136
"(0, 4100)",290.94257575975433,0.12405813949272029
"(0, 4110)",290.9451684554756,0.12408794192493008
"(0, 4120)",290.9477581726658,0.12411771011962021
"(0, 4130)",290.9503449147466,0.12414744411612351
"(0, 4140)",290.9529286851359,0.12417714395372507
"(0, 4150)",290.95550948724775,0.12420680967167086
"(0, 4160)",290.95808732449206,0.12423644130915582
"(0, 4170)",290.9606622002749,0.1242660389053331
"(0, 4180)",290.9632341179984,0.12429560249930816
"(0, 4190)",290.965803081061,0.12432513213014527
"(0, 4200)",290.9683690928569,0.12435462783686102
"(0, 4210)",290.97093215677666,0.1243840896584282
"(0, 4220)",290.97349227620674,0.1244135176337739
"(0, 4230)",290.97604945452986,0.12444291180178207
"(0, 4240)",290.9786036951251,0.12447227220129217
"(0, 4250)",290.98115500136686,0.12450159887109541
"(0, 4260)",290.9837033766266,0.12453089184994373
"(0, 4270)",290.9862488242712,0.12456015117653943
"(0, 4280)",290.9887913476639,0.12458937688954298
"(0, 4290)",290.9913309501645,0.12461856902757305
"(0, 4300)",290.9938676351284,0.12464772762919867
"(0, 4310)",290.99640140590714,0.12467685273294699
"(0, 4320)",290.9989322658487,0.12470594437730075
"(0, 4330)",291.00146021829715,0.12473500260070026
"(0, 4340)",291.00398526659257,0.12476402744153813
"(0, 4350)",291.0065074140715,0.12479301893816769
"(0, 4360)",291.0090266640661,0.12482197712889137
"(0, 4370)",291.0115430199052,0.12485090205197305
"(0, 4380)",291.0140564849138,0.12487979374563149
"(0, 4390)",291.0165670624129,0.12490865224804369
"(0, 4400)",291.0190747557195,0.12493747759733495
"(0, 4410)",291.0215795681472,0.12496626983159732
"(0, 4420)",291.0240815030057,0.12499502898887119
"(0, 4430)",291.0265805636004,0.1250237551071558
"(0, 4440)",291.0290767532339,0.12505244822440986
"(0, 4450)",291.0315700752038,0.12508110837854047
"(0, 4460)",291.0340605328049,0.1251097356074208
"(0, 4470)",291.0365481293277,0.125138329948873
"(0, 4480)",291.03903286805905,0.12516689144068002
"(0, 4490)",291.04151475228196,0.12519542012057847
"(0, 4500)",291.04399378527586,0.12522391602626434
"(0, 4510)",291.0464795506891,0.12515661958896568
"(0, 4520)",291.04896246259904,0.1251851382366576
"(0, 4530)",291.05144252428124,0.12521362414672363
"(0, 4540)",291.0539197390077,0.12524207735674606
"(0, 4550)",291.05639411004665,0.12527049790426345
"(0, 4560)",291.0588656406623,0.12529888582676876
"(0, 4570)",291.0613343341152,0.1253272411617124
"(0, 4580)",291.06380019366236,0.12535556394650432
"(0, 4590)",291.0662632225571,0.12538385421851136
"(0, 4600)",291.0687234240484,0.12541211201505278
"(0, 4610)",291.0711808013823,0.1254403373734119
"(0, 4620)",291.0736353578006,0.12546853033082297
"(0, 4630)",291.07608709654147,0.12549669092448054
"(0, 4640)",291.0785360208396,0.12552481919153735
"(0, 4650)",291.08098213392583,0.12555291516910366
"(0, 4660)",291.08342543902705,0.12558097889424272
"(0, 4670)",291.08586593936684,0.12560901040398062
"(0, 4680)",291.0883036381647,0.1256370097352957
"(0, 4690)",291.09073853863686,0.12566497692513123
"(0, 4700)",291.09317064399534,0.12569291201037924
"(0, 4710)",291.09559995744894,0.12572081502789617
"(0, 4720)",291.09802648220256,0.12574868601449318
"(0, 4730)",291.1004502214575,0.12577652500693984
"(0, 4740)",291.10287117841136,0.12580433204196506
"(0, 4750)",291.10528935625774,0.12583210715625015
"(0, 4760)",291.1077047581873,0.12585985038644185
"(0, 4770)",291.11011738738654,0.1258875617691399
"(0, 4780)",291.11252724703803,0.12591524134090093
"(0, 4790)",291.1149343403214,0.12594288913824492
"(0, 4800)",291.11733867041187,0.1259705051976436
"(0, 4810)",291.119740240482,0.12599808955553427
"(0, 4820)",291.12213905369964,0.12602564224830495
"(0, 4830)",291.12453511322974,0.12605316331230929
"(0, 4840)",291.12692842223333,0.12608065278385183
"(0, 4850)",291.1293189838678,0.12610811069919872
"(0, 4860)",291.1317068012871,0.1261355370945774
"(0, 4870)",291.13409187764114,0.12616293200616788
"(0, 4880)",291.1364742160765,0.12619029547011082
"(0, 4890)",291.13885381973637,0.12621762752250776
"(0, 4900)",291.1412306917599,0.12624492819941727
"(0, 4910)",291.14360483528304,0.12627219753685714
"(0, 4920)",291.14597625343794,0.12629943557080306
"(0, 4930)",291.1483449493528,0.12632664233718743
"(0, 4940)",291.15071092615295,0.12635381787190478
"(0, 4950)",291.1530741869595,0.12638096221080664
"(0, 4960)",291.1554347348906,0.12640807538970597
"(0, 4970)",291.15779257306014,0.12643515744437006
"(0, 4980)",291.1601477045788,0.12646220841052755
"(0, 4990)",291.16250013255365,0.1264892283238668
"(0, 5000)",291.1648498600884,0.1265162172200356
"(0, 5010)",291.1671968902828,0.12654317513463925
"(0, 5020)",291.1695412262333,0.12657010210324257
"(0, 5030)",291.1718828710326,0.12659699816136805
"(0, 5040)",291.17422182777017,0.12662386334450024
"(0, 5050)",291.1765580995314,0.1266506976880812
"(0, 5060)",291.1788916893989,0.12667750122751462
"(0, 5070)",291.18122260045106,0.1267042739981596
"(0, 5080)",291.183550835763,0.12673101603533754
"(0, 5090)",291.1858763984062,0.1267577273743266
"(0, 5100)",291.1881992914491,0.1267844080503705
"(0, 5110)",291.19051951795575,0.12681105809866453
"(0, 5120)",291.1928370809876,0.12683767755437003
"(0, 5130)",291.19515198360193,0.1268642664526047
"(0, 5140)",291.19746422885277,0.1268908248284456
"(0, 5150)",291.1997738197906,0.12691735271693202
"(0, 5160)",291.20208075946226,0.12694385015305956
"(0, 5170)",291.20438505091164,0.1269703171717884
"(0, 5180)",291.20668669717844,0.12699675380803382
"(0, 5190)",291.2089857012991,0.1270231600966732
"(0, 5200)",291.21128206630675,0.12704953607254332
"(0, 5210)",291.21357579523095,0.12707588177044266
"(0, 5220)",291.2158668910978,0.12710219722512767
"(0, 5230)",291.2181553569298,0.12712848247131653
"(0, 5240)",291.2204411957461,0.12715473754368606
"(0, 5250)",291.22272441056236,0.12718096247687333
"(0, 5260)",291.22500500439065,0.12720715730547633
"(0, 5270)",291.2272829802399,0.12723332206405438
"(0, 5280)",291.22955834111514,0.1272594567871239
"(0, 5290)",291.2318310900183,0.12728556150916578
"(0, 5300)",291.234101229948,0.1273116362646194
"(0, 5310)",291.23636876389884,0.12733768108788218
"(0, 5320)",291.23863369486236,0.12736369601331568
"(0, 5330)",291.2408960258268,0.12738968107524234
"(0, 5340)",291.2431557597767,0.1274156363079414
"(0, 5350)",291.24541289969324,0.1274415617456556
"(0, 5360)",291.24766744855435,0.12746745742258853
"(0, 5370)",291.24991940933444,0.1274933233729046
"(0, 5380)",291.2521687850042,0.1275191596307257
"(0, 5390)",291.25441557853134,0.1275449662301379
"(0, 5400)",291.2566597928799,0.1275707432051874
"(0, 5410)",291.2589002651318,0.12760814385992492
"(0, 5420)",291.26113816522655,0.12763385065991567
