,T_out,P_el,_mDot_full
"(0, 10600)",292.8979075538728,0.1365960836310092,0.010715176828334571
"(0, 10610)",292.8992472276734,0.13661043847267507,0.010715176828334571
"(0, 10620)",292.9005854667585,0.13662477794111128,0.010715176828334571
"(0, 10630)",292.9019222726648,0.13663910205278207,0.010715176828334571
"(0, 10640)",292.9032576469271,0.13665341082413396,0.010715176828334571
"(0, 10650)",292.90459159107843,0.13666770427159533,0.010715176828334571
"(0, 10660)",292.9059241066506,0.13668198241157734,0.010715176828334571
"(0, 10670)",292.9072551951734,0.13669624526047247,0.010715176828334571
"(0, 10680)",292.9085848581751,0.13671049283465894,0.010715176828334571
"(0, 10690)",292.9099130971824,0.13672472515049208,0.010715176828334571
"(0, 10700)",292.91123991372035,0.13673894222431487,0.010715176828334571
"(0, 10710)",292.91256530931236,0.1367531440724509,0.010715176828334571
"(0, 10720)",292.9138892854801,0.13676733071120412,0.010715176828334571
"(0, 10730)",292.91521184374363,0.13678150215686402,0.010715176828334571
"(0, 10740)",292.9165329856214,0.13679565842569993,0.010715176828334571
"(0, 10750)",292.91785271263075,0.1368097995339702,0.010715176828334571
"(0, 10760)",292.9191710262864,0.1368239254979052,0.010715176828334571
"(0, 10770)",292.9204879281021,0.1368380363337261,0.010715176828334571
"(0, 10780)",292.92180341959016,0.13685213205763655,0.010715176828334571
"(0, 10790)",292.9231175022604,0.13686621268581564,0.010715176828334571
"(0, 10800)",292.92443017762207,0.13688027823443405,0.010715176828334571
"(0, 10810)",292.92574144783316,0.13689432221166434,0.01071517631838754
"(0, 10820)",292.92705131374765,0.13690835765589118,0.01071517631838754
"(0, 10830)",292.92835977686934,0.13692237806894697,0.01071517631838754
"(0, 10840)",292.92966683870054,0.13693638346692746,0.01071517631838754
"(0, 10850)",292.93097250074214,0.136950373865915,0.01071517631838754
"(0, 10860)",292.932276764493,0.13696434928197065,0.01071517631838754
"(0, 10870)",292.9335796314507,0.13697830973114264,0.01071517631838754
"(0, 10880)",292.93488110311125,0.1369922552294584,0.01071517631838754
"(0, 10890)",292.9361811809688,0.1370061857929291,0.01071517631838754
"(0, 10900)",292.93747986651584,0.13702010143754814,0.01071517631838754
"(0, 10910)",292.93877716124376,0.1370340021792949,0.01071517631838754
"(0, 10920)",292.94007306664196,0.1370478880341281,0.01071517631838754
"(0, 10930)",292.9413675841983,0.13706175901799236,0.01071517631838754
"(0, 10940)",292.94266071539914,0.13707561514681235,0.01071517631838754
"(0, 10950)",292.9439524617292,0.13708945643649678,0.01071517631838754
"(0, 10960)",292.94524282467125,0.13710328290293616,0.01071517631838754
"(0, 10970)",292.94653180570737,0.13711709456200935,0.01071517631838754
"(0, 10980)",292.94781940631714,0.1371308914295703,0.01071517631838754
"(0, 10990)",292.9491056279792,0.13714467352146378,0.01071517631838754
"(0, 11000)",292.95039047217,0.13715844085350967,0.01071517631838754
"(0, 11010)",292.9516739403649,0.13717219344151738,0.01071517631838754
"(0, 11020)",292.95295603403775,0.13718593130127818,0.01071517631838754
"(0, 11030)",292.9542367546601,0.13719965444856186,0.01071517631838754
"(0, 11040)",292.95551610370273,0.1372133628991262,0.01071517631838754
"(0, 11050)",292.95679408263436,0.1372270566687099,0.01071517631838754
"(0, 11060)",292.95807069292255,0.1372407357730373,0.01071517631838754
"(0, 11070)",292.9593459360328,0.13725440022781182,0.01071517631838754
"(0, 11080)",292.9606198134293,0.1372680500487241,0.01071517631838754
"(0, 11090)",292.96189232657474,0.13728168525144485,0.01071517631838754
"(0, 11100)",292.9631634769302,0.13729530585163122,0.01071517631838754
"(0, 11110)",292.9644332659551,0.13730891186491964,0.01071517631838754
"(0, 11120)",292.96570169510716,0.1373225033069314,0.01071517631838754
"(0, 11130)",292.9669687658429,0.1373360801932732,0.01071517631838754
"(0, 11140)",292.9682344796173,0.13734964253953397,0.01071517631838754
"(0, 11150)",292.9694988378833,0.1373631903612838,0.01071517631838754
"(0, 11160)",292.9707618420926,0.13737672367407702,0.01071517631838754
"(0, 11170)",292.97202349369553,0.13739024249345502,0.01071517631838754
"(0, 11180)",292.9732837941404,0.13740374683493556,0.01071517631838754
"(0, 11190)",292.9745427448742,0.1374172367140253,0.01071517631838754
"(0, 11200)",292.9758003473429,0.1374307121462153,0.01071517631838754
"(0, 11210)",292.97705660298976,0.13744417314697324,0.01071517631838754
"(0, 11220)",292.9783115132577,0.1374576197317572,0.01071517631838754
"(0, 11230)",292.979565079587,0.13747105191600265,0.01071517631838754
"(0, 11240)",292.98081730341727,0.1374844697151347,0.01071517631838754
"(0, 11250)",292.98206818618644,0.13749787314455897,0.01071517631838754
"(0, 11260)",292.98331772933034,0.1375112622196635,0.01071517631838754
"(0, 11270)",292.9845659342837,0.13752463695582043,0.01071517631838754
"(0, 11280)",292.98581280247987,0.13753799736838787,0.01071517631838754
"(0, 11290)",292.98705833535007,0.13755134347270326,0.01071517631838754
"(0, 11300)",292.98830253432465,0.13756467528409058,0.01071517631838754
"(0, 11310)",292.9895454008321,0.1375779928178581,0.01071517631838754
"(0, 11320)",292.99078693629946,0.13759129608929627,0.01071517631838754
"(0, 11330)",292.99202714215204,0.13760458511367743,0.01071517631838754
"(0, 11340)",292.9932660198138,0.13761785990626094,0.01071517631838754
"(0, 11350)",292.99450357070737,0.13763112048228807,0.01071517631838754
"(0, 11360)",292.9957397962534,0.13764436685698356,0.01071517631838754
"(0, 11370)",292.99697469787134,0.13765759904555508,0.01071517631838754
"(0, 11380)",292.9982082769792,0.13767081706319806,0.01071517631838754
"(0, 11390)",292.9994405349931,0.1376840209250869,0.01071517631838754
"(0, 11400)",293.00067147332794,0.13769721064638216,0.01071517631838754
"(0, 11410)",293.00190109339707,0.13771038624222773,0.01071517631838754
"(0, 11420)",293.00312939661217,0.13772354772774958,0.01071517631838754
"(0, 11430)",293.0043563843835,0.13773669511806044,0.01071517631838754
"(0, 11440)",293.0055820581201,0.13774982842825656,0.01071517631838754
"(0, 11450)",293.00680641922895,0.13776294767341524,0.01071517631838754
"(0, 11460)",293.00802946911574,0.1377760528685986,0.01071517631838754
"(0, 11470)",293.0092512091849,0.13778914402885478,0.01071517631838754
"(0, 11480)",293.01047164083906,0.1378022211692142,0.01071517631838754
"(0, 11490)",293.01169076547956,0.1378152843046909,0.01071517631838754
"(0, 11500)",293.01290858450614,0.13782833345028359,0.01071517631838754
"(0, 11510)",293.014125099317,0.13784136862097648,0.01071517631838754
"(0, 11520)",293.015340311309,0.13785438983173484,0.01071517631838754
"(0, 11530)",293.0165542218772,0.13786739709750745,0.01071517631838754
"(0, 11540)",293.0177668324153,0.1378803904332292,0.01071517631838754
"(0, 11550)",293.01897814431584,0.1378933698538202,0.01071517631838754
"(0, 11560)",293.02018815896935,0.13790633537418004,0.01071517631838754
"(0, 11570)",293.0213968777651,0.13791928700919595,0.01071517631838754
"(0, 11580)",293.02260430209094,0.13793222477373884,0.01071517631838754
"(0, 11590)",293.0238104333333,0.13794514868266378,0.01071517631838754
"(0, 11600)",293.0250152728768,0.13795805875080744,0.01071517631838754
"(0, 11610)",293.0262188221048,0.13797095499299386,0.01071517631838754
"(0, 11620)",293.0274210823994,0.13798383742403106,0.01071517631838754
"(0, 11630)",293.0286220551408,0.1379967060587084,0.01071517631838754
"(0, 11640)",293.029821741708,0.13800956091180228,0.01071517631838754
"(0, 11650)",293.03102014347826,0.13802240199807095,0.01071517631838754
"(0, 11660)",293.03221726182755,0.1380352293322579,0.01071517631838754
"(0, 11670)",293.0334130981302,0.13804804292908907,0.01071517631838754
"(0, 11680)",293.0346076537596,0.13806084280327996,0.01071517631838754
"(0, 11690)",293.035800930087,0.13807362896952488,0.01071517631838754
"(0, 11700)",293.0369929284825,0.13808640144250403,0.01071517631838754
"(0, 11710)",293.0381836501389,0.13809916199486455,0.01071517645493635
"(0, 11720)",293.0393730965993,0.13811190712357158,0.01071517645493635
"(0, 11730)",293.04056126922944,0.13812463860296254,0.01071517645493635
"(0, 11740)",293.0417481693936,0.1381373564476549,0.01071517645493635
"(0, 11750)",293.0429337984541,0.13815006067224922,0.01071517645493635
"(0, 11760)",293.0441181577726,0.1381627512913329,0.01071517645493635
"(0, 11770)",293.04530124870894,0.13817542831947735,0.01071517645493635
"(0, 11780)",293.04648307262124,0.13818809177123667,0.01071517645493635
"(0, 11790)",293.04766363086657,0.13820074166115032,0.01071517645493635
"(0, 11800)",293.04884292480034,0.1382133780037432,0.01071517645493635
"(0, 11810)",293.05002095577663,0.1382260008135232,0.01071517645493635
"(0, 11820)",293.05119772514774,0.1382386101049823,0.01071517645493635
"(0, 11830)",293.05237323426525,0.13825120589260045,0.01071517645493635
"(0, 11840)",293.0535474844786,0.13826378819083843,0.01071517645493635
"(0, 11850)",293.05472047713585,0.13827635701414145,0.01071517645493635
"(0, 11860)",293.05589221358395,0.1382889123769412,0.01071517645493635
"(0, 11870)",293.0570626951681,0.13830145429365295,0.01071517645493635
"(0, 11880)",293.05823192323226,0.1383139827786761,0.01071517645493635
"(0, 11890)",293.05939989911883,0.13832649784639614,0.01071517645493635
"(0, 11900)",293.06056662416887,0.13833899951118142,0.01071517645493635
"(0, 11910)",293.0617320997219,0.13835148778738623,0.01071517645493635
"(0, 11920)",293.0628963271162,0.13836396268934983,0.01071517645493635
"(0, 11930)",293.06405930768835,0.13837642423139482,0.01071517645493635
"(0, 11940)",293.06522104277377,0.1383888724278286,0.01071517645493635
"(0, 11950)",293.0663815337062,0.13840130729294353,0.01071517645493635
"(0, 11960)",293.06754078181797,0.1384137288410166,0.01071517645493635
"(0, 11970)",293.0686987884402,0.13842613708630885,0.01071517645493635
"(0, 11980)",293.0698555549023,0.13843853204306822,0.01071517645493635
"(0, 11990)",293.0710110825326,0.13845091372552526,0.01071517645493635
"(0, 12000)",293.0721653726579,0.1384632821478974,0.01071517645493635
"(0, 12010)",293.0733184266031,0.13847563732438312,0.01071517645493635
"(0, 12020)",293.0744702456924,0.1384879792691685,0.01071517645493635
"(0, 12030)",293.075620831248,0.1385003079964241,0.01071517645493635
"(0, 12040)",293.07677018459145,0.1385126235203075,0.01071517645493635
"(0, 12050)",293.07791830704184,0.13852492585495618,0.01071517645493635
"(0, 12060)",293.0790651999178,0.13853721501449615,0.01071517645493635
"(0, 12070)",293.08021086453573,0.13854949101303626,0.01071517645493635
"(0, 12080)",293.08135530221136,0.13856175386467143,0.01071517645493635
"(0, 12090)",293.0824985142586,0.13857400358348318,0.01071517645493635
"(0, 12100)",293.08364050198986,0.13858624018353344,0.01071517645493635
"(0, 12110)",293.08478126671656,0.1385984636788733,0.01071517645493635
"(0, 12120)",293.08592080974836,0.13861067408353672,0.01071517645493635
"(0, 12130)",293.08705913239356,0.138622871411543,0.01071517645493635
"(0, 12140)",293.0881962359592,0.1386350556768964,0.01071517645493635
"(0, 12150)",293.0893321217508,0.13864722689358577,0.01071517645493635
"(0, 12160)",293.0904667910726,0.1386593850755865,0.01071517645493635
"(0, 12170)",293.0916002452272,0.13867153023685724,0.01071517645493635
"(0, 12180)",293.0927324855161,0.13868366239134172,0.01071517645493635
"(0, 12190)",293.0938635132393,0.13869578155297155,0.01071517645493635
"(0, 12200)",293.0949933296955,0.13870788773566148,0.01071517645493635
"(0, 12210)",293.09612193618153,0.13871998095330768,0.01071517645493635
"(0, 12220)",293.09724933399366,0.13873206121979925,0.01071517645493635
"(0, 12230)",293.09837552442605,0.13874412854900448,0.01071517645493635
"(0, 12240)",293.0995005087717,0.13875618295477699,0.01071517645493635
"(0, 12250)",293.1006242883224,0.13876822445095963,0.01071517645493635
"(0, 12260)",293.1017468643683,0.13878025305137495,0.01071517645493635
"(0, 12270)",293.10286823819825,0.13879226876983466,0.01071517645493635
"(0, 12280)",293.10398841110003,0.1388042716201376,0.01071517645493635
"(0, 12290)",293.10510738435954,0.13881626161606128,0.01071517645493635
"(0, 12300)",293.1062251592615,0.1388282387713736,0.01071517645493635
"(0, 12310)",293.1073417370895,0.13884020309982523,0.01071517645493635
"(0, 12320)",293.10845711912515,0.13885215461515235,0.01071517645493635
"(0, 12330)",293.10957130664946,0.13886409333107894,0.01071517645493635
"(0, 12340)",293.11068430094144,0.13887601926131124,0.01071517645493635
"(0, 12350)",293.11179610327923,0.13888793241954336,0.01071517645493635
"(0, 12360)",293.1129067149391,0.13889983281945179,0.01071517645493635
"(0, 12370)",293.1140161371964,0.138911720474702,0.01071517645493635
"(0, 12380)",293.1151243713248,0.1389235953989412,0.01071517645493635
"(0, 12390)",293.11623141859667,0.13893545760580311,0.01071517645493635
"(0, 12400)",293.11733728028327,0.13894730710890948,0.01071517645493635
"(0, 12410)",293.118441957654,0.13895914392186298,0.01071517645493635
"(0, 12420)",293.11954545197733,0.13897096805825487,0.01071517645493635
"(0, 12430)",293.1206477645204,0.13898277953166216,0.01071517645493635
"(0, 12440)",293.1217488965485,0.13899457835564336,0.01071517645493635
"(0, 12450)",293.12284884932615,0.13900636454374796,0.01071517645493635
"(0, 12460)",293.1239476241162,0.13901813810950767,0.01071517645493635
"(0, 12470)",293.1250452221802,0.1390298990664392,0.01071517645493635
"(0, 12480)",293.1261416447783,0.13904164742804734,0.01071517645493635
"(0, 12490)",293.1272368931695,0.13905338320782148,0.01071517645493635
"(0, 12500)",293.1283309686112,0.13906510641923403,0.01071517645493635
"(0, 12510)",293.1294238723595,0.13907681707574585,0.01071517645493635
"(0, 12520)",293.1305156056693,0.13908851519080187,0.01071517645493635
"(0, 12530)",293.1316061697942,0.1391002007778356,0.01071517645493635
"(0, 12540)",293.1326955659861,0.13911187385026147,0.01071517645493635
"(0, 12550)",293.13378379549596,0.13912353442148315,0.01071517645493635
"(0, 12560)",293.1348708595731,0.1391351825048871,0.01071517645493635
"(0, 12570)",293.1359567594659,0.13914681811385077,0.01071517645493635
"(0, 12580)",293.1370414964208,0.13915844126172952,0.01071517645493635
"(0, 12590)",293.13812507168336,0.13917005196187038,0.01071517645493635
"(0, 12600)",293.1392074864977,0.13918165022760381,0.01071517645493635
"(0, 12610)",293.14028874215427,0.13919323559778501,0.01071517641837281
"(0, 12620)",293.1413688398466,0.139204809035108,0.01071517641837281
"(0, 12630)",293.1424477808149,0.13921637007792853,0.01071517641837281
"(0, 12640)",293.14352556629814,0.13922791873952228,0.01071517641837281
"(0, 12650)",293.14460219753374,0.1392394550331497,0.01071517641837281
"(0, 12660)",293.1456776757578,0.13925097897205413,0.01071517641837281
"(0, 12670)",293.14675200220506,0.13926249056946804,0.01071517641837281
"(0, 12680)",293.14782517810926,0.1392739898386092,0.01071517641837281
"(0, 12690)",293.1488972047023,0.13928547679267833,0.01071517641837281
"(0, 12700)",293.14996808321496,0.13929695144486473,0.01071517641837281
"(0, 12710)",293.15103781487704,0.13930841380834463,0.01071517641837281
"(0, 12720)",293.1521064009166,0.13931986389627565,0.01071517641837281
"(0, 12730)",293.15317384256065,0.13933130172180788,0.01071517641837281
"(0, 12740)",293.1542401410346,0.1393427272980715,0.01071517641837281
"(0, 12750)",293.1553052975629,0.13935414063818505,0.01071517641837281
"(0, 12760)",293.1563693133684,0.13936554175525295,0.01071517641837281
"(0, 12770)",293.1574321896728,0.13937693066236634,0.01071517641837281
"(0, 12780)",293.15849392769644,0.13938830737259872,0.01071517641837281
"(0, 12790)",293.1595545286582,0.13939967189901373,0.01071517641837281
"(0, 12800)",293.16061399377605,0.13941102425466048,0.01071517641837281
"(0, 12810)",293.16167232426625,0.13942236445257164,0.01071517641837281
"(0, 12820)",293.16272952134386,0.13943369250576707,0.01071517641837281
"(0, 12830)",293.16378558622284,0.13944500842725555,0.01071517641837281
"(0, 12840)",293.16484052011594,0.13945631223002905,0.01071517641837281
"(0, 12850)",293.165894324234,0.13946760392706464,0.01071517641837281
"(0, 12860)",293.1669469997871,0.13947888353132745,0.01071517641837281
"(0, 12870)",293.1679985479837,0.13949015105576668,0.01071517641837281
"(0, 12880)",293.1690489700313,0.1395014065133205,0.01071517641837281
"(0, 12890)",293.1700982671361,0.13951264991691323,0.01071517641837281
"(0, 12900)",293.1711464405025,0.13952388127945192,0.01071517641837281
"(0, 12910)",293.1721934913342,0.1395351006138322,0.01071517641837281
"(0, 12920)",293.1732394208333,0.1395463079329363,0.01071517641837281
"(0, 12930)",293.1742842302008,0.13955750324963243,0.01071517641837281
"(0, 12940)",293.17532792063605,0.1395686865767722,0.01071517641837281
"(0, 12950)",293.17637049333746,0.13957985792719718,0.01071517641837281
"(0, 12960)",293.1774119495022,0.13959101731373405,0.01071517641837281
"(0, 12970)",293.1784522903259,0.1396021647491949,0.01071517641837281
"(0, 12980)",293.1794915170029,0.13961330024637858,0.01071517641837281
"(0, 12990)",293.18052963072665,0.139624423818071,0.01071517641837281
"(0, 13000)",293.18156663268906,0.13963553547704416,0.01071517641837281
"(0, 13010)",293.1826025240806,0.13964663523605467,0.01071517641837281
"(0, 13020)",293.1836373060904,0.13965772310784474,0.01071517641837281
"(0, 13030)",293.1846709799072,0.13966879910514973,0.01071517641837281
"(0, 13040)",293.1857035467172,0.13967986324068313,0.01071517641837281
"(0, 13050)",293.18673500770626,0.13969091552714996,0.01071517641837281
"(0, 13060)",293.18776536405846,0.13970195597723795,0.01071517641837281
"(0, 13070)",293.1887946169571,0.13971298460362544,0.01071517641837281
"(0, 13080)",293.1898227675836,0.13972400141897276,0.01071517641837281
"(0, 13090)",293.1908498171187,0.1397350064359314,0.01071517641837281
"(0, 13100)",293.19187576674136,0.13974599966713497,0.01071517641837281
"(0, 13110)",293.1929006176296,0.13975698112520554,0.01071517641837281
"(0, 13120)",293.19392437096025,0.13976795082275192,0.01071517641837281
"(0, 13130)",293.1949470279086,0.13977890877236876,0.01071517641837281
"(0, 13140)",293.19596858964877,0.1397898549866374,0.01071517641837281
"(0, 13150)",293.19698905735373,0.13980078947812508,0.01071517641837281
"(0, 13160)",293.1980084321952,0.13981171225938824,0.01071517641837281
"(0, 13170)",293.1990267153435,0.13982262334296544,0.01071517641837281
"(0, 13180)",293.2000439079677,0.13983352274138566,0.01071517641837281
"(0, 13190)",293.20106001123577,0.13984441046716256,0.01071517641837281
"(0, 13200)",293.2020750263145,0.1398552865327983,0.01071517641837281
"(0, 13210)",293.203088954369,0.13986615095077737,0.01071517641837281
"(0, 13220)",293.2041017965636,0.13987700373357626,0.01071517641837281
"(0, 13230)",293.205113554061,0.13988784489365388,0.01071517641837281
"(0, 13240)",293.206124228023,0.13989867444345813,0.01071517641837281
"(0, 13250)",293.2071338196101,0.1399094923954241,0.01071517641837281
"(0, 13260)",293.2081423299813,0.1399202987619718,0.01071517641837281
"(0, 13270)",293.20914976029457,0.1399310935555076,0.01071517641837281
"(0, 13280)",293.2101561117067,0.13994187678842712,0.01071517641837281
"(0, 13290)",293.2111613853731,0.1399526484731112,0.01071517641837281
"(0, 13300)",293.2121655824477,0.1399634086219244,0.01071517641837281
"(0, 13310)",293.2131687040836,0.1399741572472226,0.01071517641837281
"(0, 13320)",293.21417075143273,0.13998489436134778,0.01071517641837281
"(0, 13330)",293.21517172564523,0.1399956199766254,0.01071517641837281
"(0, 13340)",293.21617162787084,0.14000633410537364,0.01071517641837281
"(0, 13350)",293.2171704592574,0.14001703675989247,0.01071517641837281
"(0, 13360)",293.2181682209516,0.1400277279524695,0.01071517641837281
"(0, 13370)",293.2191649140991,0.1400384076953804,0.01071517641837281
"(0, 13380)",293.2201605398443,0.14004907600088656,0.01071517641837281
"(0, 13390)",293.2211550993302,0.14005973288123622,0.01071517641837281
"(0, 13400)",293.2221485936988,0.1400703783486666,0.01071517641837281
"(0, 13410)",293.22314102409086,0.1400810124154001,0.01071517641837281
"(0, 13420)",293.2241323916455,0.1400916350936442,0.01071517641837281
"(0, 13430)",293.2251226975014,0.1401022463955982,0.01071517641837281
"(0, 13440)",293.22611194279546,0.14011284633344512,0.01071517641837281
"(0, 13450)",293.2271001286634,0.1401234349193539,0.01071517641837281
"(0, 13460)",293.2280872562397,0.14013401216548196,0.01071517641837281
"(0, 13470)",293.229073326658,0.1401445780839744,0.01071517641837281
"(0, 13480)",293.2300583410502,0.14015513268696128,0.01071517641837281
"(0, 13490)",293.2310423005473,0.14016567598656157,0.01071517641837281
"(0, 13500)",293.23202520627905,0.14017620799488034,0.01071517641837281
"(0, 13510)",293.23300705936117,0.14018672885197359,0.010715176428164256
"(0, 13520)",293.2339878609337,0.1401972383138649,0.010715176428164256
"(0, 13530)",293.2349676121232,0.1402077365207154,0.010715176428164256
"(0, 13540)",293.2359463140541,0.14021822348457574,0.010715176428164256
"(0, 13550)",293.2369239678502,0.14022869921748643,0.010715176428164256
"(0, 13560)",293.237900574634,0.14023916373147632,0.010715176428164256
"(0, 13570)",293.2388761355268,0.14024961703855907,0.010715176428164256
"(0, 13580)",293.23985065164885,0.1402600591507385,0.010715176428164256
"(0, 13590)",293.24082412411883,0.14027049008000209,0.010715176428164256
"(0, 13600)",293.2417965540545,0.14028090983832642,0.010715176428164256
"(0, 13610)",293.2427679425724,0.14029131843767687,0.010715176428164256
"(0, 13620)",293.2437382907878,0.14030171589000134,0.010715176428164256
"(0, 13630)",293.24470759981466,0.14031210220723797,0.010715176428164256
"(0, 13640)",293.2456758707662,0.1403224774013139,0.010715176428164256
"(0, 13650)",293.24664310475384,0.14033284148413863,0.010715176428164256
"(0, 13660)",293.24760930288835,0.14034319446761423,0.010715176428164256
"(0, 13670)",293.24857446627914,0.14035353636362835,0.010715176428164256
"(0, 13680)",293.24953859603386,0.1403638671840503,0.010715176428164256
"(0, 13690)",293.25050169325976,0.1403741869407432,0.010715176428164256
"(0, 13700)",293.25146375906274,0.14038449564555744,0.010715176428164256
"(0, 13710)",293.25242479454744,0.14039479331032953,0.010715176428164256
"(0, 13720)",293.25338480081695,0.1404050799468799,0.010715176428164256
"(0, 13730)",293.25434377897375,0.14041535556702064,0.010715176428164256
"(0, 13740)",293.255301730119,0.14042562018255098,0.010715176428164256
"(0, 13750)",293.2562586553522,0.14043587380525432,0.010715176428164256
"(0, 13760)",293.2572145557724,0.1404461164469037,0.010715176428164256
"(0, 13770)",293.258169432477,0.14045634811926058,0.010715176428164256
"(0, 13780)",293.25912328656216,0.14046656883407008,0.010715176428164256
"(0, 13790)",293.2600761191232,0.1404767786030686,0.010715176428164256
"(0, 13800)",293.26102793125415,0.14048697743797797,0.010715176428164256
"(0, 13810)",293.26197872404776,0.14049716535050805,0.010715176428164256
"(0, 13820)",293.26292849859584,0.1405073423523575,0.010715176428164256
"(0, 13830)",293.2638772559887,0.14051750845520927,0.010715176428164256
"(0, 13840)",293.2648249973157,0.14052766367073646,0.010715176428164256
"(0, 13850)",293.265771723665,0.14053780801059884,0.010715176428164256
"(0, 13860)",293.26671743612377,0.14054794148644464,0.010715176428164256
"(0, 13870)",293.2676621357775,0.14055806410990615,0.010715176428164256
"(0, 13880)",293.2686058237109,0.14056817589260595,0.010715176428164256
"(0, 13890)",293.26954850100765,0.14057827684615573,0.010715176428164256
"(0, 13900)",293.27049016875003,0.14058836698215132,0.010715176428164256
"(0, 13910)",293.2714308280191,0.14059844631217874,0.010715176428164256
"(0, 13920)",293.27237047989496,0.14060851484780942,0.010715176428164256
"(0, 13930)",293.2733091254566,0.14061857260060567,0.010715176428164256
"(0, 13940)",293.27424676578147,0.14062861958211278,0.010715176428164256
"(0, 13950)",293.27518340194626,0.14063865580386736,0.010715176428164256
"(0, 13960)",293.27611903502634,0.1406486812773929,0.010715176428164256
"(0, 13970)",293.27705366609604,0.14065869601419984,0.010715176428164256
"(0, 13980)",293.2779872962284,0.14066870002578646,0.010715176428164256
"(0, 13990)",293.2789199264954,0.14067869332363966,0.010715176428164256
"(0, 14000)",293.27985155796785,0.14068867591923273,0.010715176428164256
"(0, 14010)",293.2807821917151,0.14069864782402516,0.010715176428164256
"(0, 14020)",293.2817118288061,0.14070860904946947,0.010715176428164256
"(0, 14030)",293.282640470308,0.14071855960700072,0.010715176428164256
"(0, 14040)",293.28356811728696,0.14072849950804353,0.010715176428164256
"(0, 14050)",293.28449477080835,0.14073842876401224,0.010715176428164256
"(0, 14060)",293.28542043193573,0.14074834738630532,0.010715176428164256
"(0, 14070)",293.28634510173214,0.1407582553863115,0.010715176428164256
"(0, 14080)",293.28726878125906,0.1407681527754054,0.010715176428164256
"(0, 14090)",293.2881914715772,0.14077803956495327,0.010715176428164256
"(0, 14100)",293.2891131737459,0.14078791576630417,0.010715176428164256
"(0, 14110)",293.2900338888232,0.14079778139079815,0.010715176428164256
"(0, 14120)",293.2909536178665,0.14080763644976296,0.010715176428164256
"(0, 14130)",293.2918723619318,0.14081748095451488,0.010715176428164256
"(0, 14140)",293.29279012207365,0.14082731491635428,0.010715176428164256
"(0, 14150)",293.29370689934603,0.14083713834657302,0.010715176428164256
"(0, 14160)",293.2946226948015,0.14084695125645022,0.010715176428164256
"(0, 14170)",293.2955375094913,0.14085675365725095,0.010715176428164256
"(0, 14180)",293.29645134446616,0.1408665455602323,0.010715176428164256
"(0, 14190)",293.297364200775,0.14087632697663502,0.010715176428164256
"(0, 14200)",293.29827607946606,0.14088609791769122,0.010715176428164256
"(0, 14210)",293.29918698158656,0.14089585839462038,0.010715176428164256
"(0, 14220)",293.30009690818184,0.14090560841862546,0.010715176428164256
"(0, 14230)",293.3010058602971,0.1409153480009056,0.010715176428164256
"(0, 14240)",293.30191383897557,0.14092507715263833,0.010715176428164256
"(0, 14250)",293.3028208452598,0.140934795884996,0.010715176428164256
"(0, 14260)",293.3037268801915,0.1409445042091384,0.010715176428164256
"(0, 14270)",293.30463194481047,0.14095420213620996,0.010715176428164256
"(0, 14280)",293.30553604015626,0.14096388967734785,0.010715176428164256
"(0, 14290)",293.30643916726666,0.1409735668436728,0.010715176428164256
"(0, 14300)",293.3073413271787,0.14098323364629636,0.010715176428164256
"(0, 14310)",293.3082425209281,0.14099289009631732,0.010715176428164256
"(0, 14320)",293.30914274954966,0.14100253620482353,0.010715176428164256
"(0, 14330)",293.3100420140771,0.14101217198289062,0.010715176428164256
"(0, 14340)",293.3109403155426,0.14102179744157897,0.010715176428164256
"(0, 14350)",293.31183765497775,0.141031412591943,0.010715176428164256
"(0, 14360)",293.3127340334129,0.14104101744502107,0.010715176428164256
"(0, 14370)",293.31362945187703,0.14105061201184202,0.010715176428164256
"(0, 14380)",293.3145239113984,0.1410601963034206,0.010715176428164256
"(0, 14390)",293.3154174130039,0.14106977033076287,0.010715176428164256
"(0, 14400)",293.31630995771934,0.14107933410485937,0.010715176428164256
"(0, 14410)",293.31720154657285,0.141088887602187,0.010715176425541149
"(0, 14420)",293.318092180585,0.14109843090275753,0.010715176425541149
"(0, 14430)",293.31898186077814,0.14110796398298936,0.010715176425541149
"(0, 14440)",293.3198705881738,0.14111748685382783,0.010715176425541149
"(0, 14450)",293.3207583637924,0.14112699952620728,0.010715176425541149
"(0, 14460)",293.3216451886531,0.1411365020110486,0.010715176425541149
"(0, 14470)",293.32253106377425,0.1411459943192624,0.010715176425541149
"(0, 14480)",293.32341599017303,0.14115547646174884,0.010715176425541149
"(0, 14490)",293.3242999688654,0.14116494844939367,0.010715176425541149
"(0, 14500)",293.32518300086605,0.14117441029307073,0.010715176425541149
"(0, 14510)",293.326065087189,0.14118386200364386,0.010715176425541149
"(0, 14520)",293.3269462288472,0.141193303591967,0.010715176425541149
"(0, 14530)",293.32782642685225,0.14120273506888054,0.010715176425541149
"(0, 14540)",293.32870568221466,0.14121215644521237,0.010715176425541149
"(0, 14550)",293.32958399594406,0.14122156773177977,0.010715176425541149
"(0, 14560)",293.33046136904875,0.1412309689393868,0.010715176425541149
"(0, 14570)",293.33133780253627,0.14124036007883073,0.010715176425541149
"(0, 14580)",293.33221329741275,0.14124974116089242,0.010715176425541149
"(0, 14590)",293.33308785468336,0.1412591121963411,0.010715176425541149
