,T_out,P_el
"(0, 780)",289.92162146055557,0.48858117051357697
"(0, 790)",289.8878478235516,0.48689248832643833
"(0, 800)",289.8542426334199,0.48521222848459566
"(0, 810)",289.82080505002756,0.4835403489813879
"(0, 820)",289.7875342374314,0.48187680801965666
"(0, 830)",289.75442936385815,0.48022156401072497
"(0, 840)",289.72148960168266,0.4785745755733292
"(0, 850)",289.68871412740765,0.47693580153259835
"(0, 860)",289.65610212164296,0.47530520091901135
"(0, 870)",289.6236527690852,0.4736827329673964
"(0, 880)",289.5913652584974,0.47206835711589346
"(0, 890)",289.5592387826889,0.4704620330049596
"(0, 900)",289.5272725384944,0.4688637204763262
"(0, 910)",289.5422725444968,-6.00567507124079e-08
"(0, 920)",289.55727255050886,-6.015266483941829e-08
"(0, 930)",289.5722725565305,-6.024857896648974e-08
"(0, 940)",289.58727256256174,-6.034449309362299e-08
"(0, 950)",289.60227256860253,-6.044040722081732e-08
"(0, 960)",289.6172725746529,-6.053632134807307e-08
"(0, 970)",289.6322725807129,-6.063223547539022e-08
"(0, 980)",289.64727258678244,-6.072814960276844e-08
"(0, 990)",289.6622725928616,-6.08240637302081e-08
"(0, 1000)",289.6772725989504,-6.091997785770957e-08
"(0, 1010)",289.6922726050488,-6.101589198527207e-08
"(0, 1020)",289.70727261115513,-6.11118061128854e-08
"(0, 1030)",289.7222726172726,-6.120772024057012e-08
"(0, 1040)",289.7372726233997,-6.130363436831617e-08
"(0, 1050)",289.7522726295364,-6.139954849612366e-08
"(0, 1060)",289.7672726356828,-6.149546262399331e-08
"(0, 1070)",289.78227264183874,-6.159137675192401e-08
"(0, 1080)",289.79727264800414,-6.168729087991507e-08
"(0, 1090)",289.81227265417925,-6.178320500796826e-08
"(0, 1100)",289.82727266036386,-6.187911913608216e-08
"(0, 1110)",289.84227266655813,-6.197503326425787e-08
"(0, 1120)",289.8572726727621,-6.207094739249571e-08
"(0, 1130)",289.87227267897566,-6.216686152079425e-08
"(0, 1140)",289.88727268519864,-6.226277564915349e-08
"(0, 1150)",289.9022726914313,-6.235868977757452e-08
"(0, 1160)",289.91727269767347,-6.245460390605663e-08
"(0, 1170)",289.93227270392526,-6.25505180346005e-08
"(0, 1180)",289.9472727101868,-6.26464321632062e-08
"(0, 1190)",289.9622727164578,-6.274234629187255e-08
"(0, 1200)",289.97727272273835,-6.283826042059998e-08
"(0, 1210)",289.9922727290285,-6.293417454938886e-08
"(0, 1220)",290.0072727353283,-6.303008867823916e-08
"(0, 1230)",290.0222727416377,-6.312600280715123e-08
"(0, 1240)",290.0372727479567,-6.32219169361244e-08
"(0, 1250)",290.05227275428524,-6.33178310651586e-08
"(0, 1260)",290.0672727606233,-6.341374519425388e-08
"(0, 1270)",290.0822727669711,-6.350965932341095e-08
"(0, 1280)",290.09727277332837,-6.360557345262907e-08
"(0, 1290)",290.11227277969533,-6.370148758190899e-08
"(0, 1300)",290.12727278607184,-6.379740171124998e-08
"(0, 1310)",290.1422727924579,-6.389331584065202e-08
"(0, 1320)",290.1572727988536,-6.398922997011584e-08
"(0, 1330)",290.17227280525896,-6.408514409964075e-08
"(0, 1340)",290.18727281167367,-6.418105822922634e-08
"(0, 1350)",290.2022728180982,-6.42769723588741e-08
"(0, 1360)",290.21727282453224,-6.437288648858292e-08
"(0, 1370)",290.2322728309759,-6.446880061835353e-08
"(0, 1380)",290.2472728374292,-6.456471474818556e-08
"(0, 1390)",290.26227284389194,-6.466062887807794e-08
"(0, 1400)",290.2772728503643,-6.475654300803174e-08
"(0, 1410)",290.29227285684635,-6.485245713804768e-08
"(0, 1420)",290.307272863338,-6.494837126812504e-08
"(0, 1430)",290.32227286983925,-6.50442853982635e-08
"(0, 1440)",290.33727287635,-6.5140199528463e-08
"(0, 1450)",290.35227288287035,-6.523611365872355e-08
"(0, 1460)",290.3672728894002,-6.533202778904519e-08
"(0, 1470)",290.38227289593993,-6.542794191942968e-08
"(0, 1480)",290.39727290248914,-6.552385604987491e-08
"(0, 1490)",290.41227290904783,-6.561977018038083e-08
"(0, 1500)",290.4272729156162,-6.571568431094853e-08
"(0, 1510)",290.44227292219404,-6.581159844157693e-08
"(0, 1520)",290.4572729287816,-6.59075125722671e-08
"(0, 1530)",290.47227293537884,-6.600342670301946e-08
"(0, 1540)",290.48727294198545,-6.609934083383214e-08
"(0, 1550)",290.5022729486018,-6.619525496470624e-08
"(0, 1560)",290.51727295522767,-6.629116909564178e-08
"(0, 1570)",290.5322729618631,-6.638708322663873e-08
"(0, 1580)",290.5472729685082,-6.648299735769713e-08
"(0, 1590)",290.56227297516284,-6.657891148881658e-08
"(0, 1600)",290.5772729818271,-6.667482561999747e-08
"(0, 1610)",290.59227298850095,-6.677073975123977e-08
"(0, 1620)",290.6072729951844,-6.68666538825435e-08
"(0, 1630)",290.62227300187743,-6.696256801390829e-08
"(0, 1640)",290.63727300858,-6.705848214533416e-08
"(0, 1650)",290.6522730152922,-6.715439627682182e-08
"(0, 1660)",290.667273022014,-6.725031040837051e-08
"(0, 1670)",290.6822730287454,-6.734622453998065e-08
"(0, 1680)",290.6972730354864,-6.744213867165222e-08
"(0, 1690)",290.71227304223686,-6.753805280338447e-08
"(0, 1700)",290.727273048997,-6.763396693517854e-08
"(0, 1710)",290.74227305576676,-6.772988106703402e-08
"(0, 1720)",290.7572730625462,-6.78257951989513e-08
"(0, 1730)",290.7722730693352,-6.792170933092963e-08
"(0, 1740)",290.7872730761336,-6.801762346296866e-08
"(0, 1750)",290.8022730829417,-6.811353759506915e-08
"(0, 1760)",290.81727308975945,-6.82094517272314e-08
"(0, 1770)",290.83227309658673,-6.830536585945507e-08
"(0, 1780)",290.8472731034237,-6.840127999174019e-08
"(0, 1790)",290.86227311027017,-6.849719412408637e-08
"(0, 1800)",290.8772731171262,-6.859310825649359e-08
"(0, 1810)",290.8712839348384,0.20983322693448517
"(0, 1820)",290.865306462907,0.20971623794026653
"(0, 1830)",290.85934067843544,0.20959947768893017
"(0, 1840)",290.8533865585715,0.2094829457332255
"(0, 1850)",290.8474440805082,0.20936664162677734
"(0, 1860)",290.8415132214828,0.20925056492408392
"(0, 1870)",290.8355939587771,0.20913471518051344
"(0, 1880)",290.82968626971757,0.20901909195230417
"(0, 1890)",290.8237901316747,0.20890369479656204
"(0, 1900)",290.8179055220633,0.2087885232712563
"(0, 1910)",290.8120324183425,0.20867357693522512
"(0, 1920)",290.8061707980153,0.20855885534816554
"(0, 1930)",290.80032063862876,0.2084443580706368
"(0, 1940)",290.794481917774,0.2083300846640592
"(0, 1950)",290.7886546130857,0.2082160346907063
"(0, 1960)",290.7828387022425,0.20810220771371182
"(0, 1970)",290.77703416296634,0.2079886032970592
"(0, 1980)",290.7712409730231,0.20787522100558986
"(0, 1990)",290.7654591102221,0.2077620604049939
"(0, 2000)",290.75968855241575,0.20764912106180705
"(0, 2010)",290.75392927749994,0.207536402543416
"(0, 2020)",290.7481812634138,0.20742390441805308
"(0, 2030)",290.7424444881398,0.20731162625479604
"(0, 2040)",290.7367189297028,0.20719956762356048
"(0, 2050)",290.73100456617146,0.20708772809510956
"(0, 2060)",290.7253013756568,0.20697610724104096
"(0, 2070)",290.7196093363128,0.20686470463379336
"(0, 2080)",290.71392842633605,0.2067535198466355
"(0, 2090)",290.70825862396583,0.20664255245367702
"(0, 2100)",290.70259990748406,0.20653180202985646
"(0, 2110)",290.696952255215,0.2064212681509468
"(0, 2120)",290.6913156455254,0.20631095039354527
"(0, 2130)",290.685690056824,0.20620084833508032
"(0, 2140)",290.6800754675623,0.20609096155380913
"(0, 2150)",290.6744718562335,0.20598128962880877
"(0, 2160)",290.6688792013731,0.20587183213998292
"(0, 2170)",290.6632974815582,0.205762588668052
"(0, 2180)",290.65772667540824,0.2056535587945628
"(0, 2190)",290.6521667615843,0.20554474210187335
"(0, 2200)",290.6466177187889,0.20543613817316145
"(0, 2210)",290.6410795257665,0.2053277465924205
"(0, 2220)",290.6355521613032,0.20521956694445923
"(0, 2230)",290.6300356042264,0.20511159881489308
"(0, 2240)",290.624529833405,0.20500384179015294
"(0, 2250)",290.6190348277492,0.20489629545747512
"(0, 2260)",290.6135505662102,0.20478895940490138
"(0, 2270)",290.60807702778055,0.20468183322128242
"(0, 2280)",290.60261419149407,0.20457491649627313
"(0, 2290)",290.5971620364253,0.2044682088203272
"(0, 2300)",290.59172054168977,0.20436170978470386
"(0, 2310)",290.5862896864438,0.20425541898145785
"(0, 2320)",290.58086944988463,0.20414933600344143
"(0, 2330)",290.57545981124997,0.20404346044430574
"(0, 2340)",290.57006074981825,0.20393779189849287
"(0, 2350)",290.56467224490825,0.2038323299612393
"(0, 2360)",290.55929427587967,0.20372707422857803
"(0, 2370)",290.5539268221316,0.2036220242973198
"(0, 2380)",290.5485698631046,0.2035171797650763
"(0, 2390)",290.54322337827875,0.20341254023024127
"(0, 2400)",290.53788734717415,0.20330810529199056
"(0, 2410)",290.5325617493512,0.20320387455028788
"(0, 2420)",290.5272465644103,0.20309984760587763
"(0, 2430)",290.52194177199175,0.20299602406028652
"(0, 2440)",290.5166473517754,0.2028924035158155
"(0, 2450)",290.51136328348105,0.20278898557554992
"(0, 2460)",290.50608954686805,0.20268576984334474
"(0, 2470)",290.5008261217353,0.202582755923833
"(0, 2480)",290.4955729879214,0.20247994342242054
"(0, 2490)",290.4903301253043,0.2023773319452878
"(0, 2500)",290.485097513801,0.20227492109937475
"(0, 2510)",290.4798751333679,0.20217271049239943
"(0, 2520)",290.4746629640011,0.20207069973284605
"(0, 2530)",290.46946098573517,0.2019688884299633
"(0, 2540)",290.46426917864386,0.2018672761937597
"(0, 2550)",290.45908752284015,0.20176586263501353
"(0, 2560)",290.4539159984755,0.20166464736525752
"(0, 2570)",290.44875458574063,0.2015636299967886
"(0, 2580)",290.4436032648645,0.20146281014265793
"(0, 2590)",290.4384620161154,0.20136218741668002
"(0, 2600)",290.43333081979955,0.201261761433418
"(0, 2610)",290.42820965626186,0.20116153180818827
"(0, 2620)",290.4230985058858,0.2010614981570624
"(0, 2630)",290.4179973490932,0.20096166009686314
"(0, 2640)",290.41290616634393,0.20086201724515976
"(0, 2650)",290.4078249381362,0.2007625692202689
"(0, 2660)",290.4027536450065,0.20066331564125728
"(0, 2670)",290.3976922675293,0.2005642561279347
"(0, 2680)",290.3926407863169,0.20046539030085295
"(0, 2690)",290.38759918201964,0.2003667177813071
"(0, 2700)",290.3825674353259,0.2002682381913352
"(0, 2710)",290.3870535621496,0.10516177107177863
"(0, 2720)",290.3915350828939,0.10520780821085379
"(0, 2730)",290.39601200228805,0.10525379808182368
"(0, 2740)",290.40048432505625,0.10529974073321836
"(0, 2750)",290.40495205591833,0.1053456362135218
"(0, 2760)",290.4094151995887,0.10539148457116425
"(0, 2770)",290.41387376077734,0.10543728585452984
"(0, 2780)",290.41832774418924,0.10548304011195186
"(0, 2790)",290.4227771545247,0.1055287473917134
"(0, 2800)",290.42722199647886,0.10557440774204735
"(0, 2810)",290.43166227474234,0.10562002121113813
"(0, 2820)",290.4360979940009,0.10566558784712049
"(0, 2830)",290.44052915893525,0.10571110769808015
"(0, 2840)",290.4449557742218,0.10575658081205382
"(0, 2850)",290.4493778445316,0.10580200723702733
"(0, 2860)",290.45379537453135,0.10584738702093814
"(0, 2870)",290.45820836888265,0.10589272021167397
"(0, 2880)",290.46261683224236,0.10593800685707472
"(0, 2890)",290.4670207692628,0.10598324700493006
"(0, 2900)",290.4714201845913,0.10602844070298123
"(0, 2910)",290.47581508287027,0.10607358799891917
"(0, 2920)",290.4802054687378,0.10611868894038698
"(0, 2930)",290.4845913468267,0.10616374357497874
"(0, 2940)",290.48897272176544,0.10620875195023945
"(0, 2950)",290.49334959817753,0.10625371411366503
"(0, 2960)",290.4977219806818,0.10629863011270303
"(0, 2970)",290.5020898738923,0.10634349999475298
"(0, 2980)",290.50645328241836,0.10638832380716373
"(0, 2990)",290.51081221086463,0.10643310159723794
"(0, 3000)",290.5151666638309,0.10647783341222745
"(0, 3010)",290.51951664591223,0.10652251929933688
"(0, 3020)",290.5238621616993,0.10656715930572228
"(0, 3030)",290.5282032157777,0.10661175347849192
"(0, 3040)",290.53253981272843,0.10665630186470433
"(0, 3050)",290.5368719571278,0.10670080451137023
"(0, 3060)",290.5411996535475,0.1067452614654531
"(0, 3070)",290.54552290655437,0.10678967277386661
"(0, 3080)",290.54984172071056,0.1068340384834761
"(0, 3090)",290.55415610057383,0.10687835864110194
"(0, 3100)",290.5584660506968,0.10692263329351127
"(0, 3110)",290.56277157562766,0.106966862487427
"(0, 3120)",290.5670726799099,0.10701104626952225
"(0, 3130)",290.57136936808257,0.10705518468642469
"(0, 3140)",290.57566164467977,0.1070992777847123
"(0, 3150)",290.5799495142311,0.10714332561091586
"(0, 3160)",290.5842329812613,0.10718732821151637
"(0, 3170)",290.58851205029066,0.10723128563295
"(0, 3180)",290.5927867258349,0.10727519792160375
"(0, 3190)",290.5970570124048,0.10731906512381628
"(0, 3200)",290.60132291450674,0.10736288728588063
"(0, 3210)",290.6055844366425,0.10740666445404191
"(0, 3220)",290.6098415833092,0.10745039667449573
"(0, 3230)",290.6140943589992,0.10749408399339203
"(0, 3240)",290.6183427682004,0.10753772645683407
"(0, 3250)",290.622586815396,0.10758132411087497
"(0, 3260)",290.62682650506457,0.10762487700152155
"(0, 3270)",290.63106184168026,0.10766838517473705
"(0, 3280)",290.63529282971257,0.10771184867643253
"(0, 3290)",290.6395194736262,0.10775526755247368
"(0, 3300)",290.6437417778815,0.10779864184868108
"(0, 3310)",290.64795974693425,0.10784197161082638
"(0, 3320)",290.65217338523536,0.1078852568846321
"(0, 3330)",290.6563826972315,0.10792849771577759
"(0, 3340)",290.66058768736474,0.10797169414989428
"(0, 3350)",290.6647883600724,0.10801484623256633
"(0, 3360)",290.6689847197872,0.10805795400932945
"(0, 3370)",290.67317677093786,0.10810101752567669
"(0, 3380)",290.6773645179478,0.10814403682704973
"(0, 3390)",290.68154796523635,0.10818701195884761
"(0, 3400)",290.6857271172182,0.10822994296641975
"(0, 3410)",290.68990197830357,0.10827282989507
"(0, 3420)",290.6940725528981,0.10831567279005787
"(0, 3430)",290.69823884540284,0.10835847169659323
"(0, 3440)",290.7024008602142,0.10840122665983856
"(0, 3450)",290.70655860172474,0.10844393772491678
"(0, 3460)",290.7107120743215,0.10848660493689642
"(0, 3470)",290.71486128238774,0.10852922834080223
"(0, 3480)",290.719006230302,0.10857180798161571
"(0, 3490)",290.72314692243833,0.10861434390426937
"(0, 3500)",290.72728336316646,0.10865683615365132
"(0, 3510)",290.73141555685123,0.10869928477460118
"(0, 3520)",290.73554350785344,0.10874168981191541
"(0, 3530)",290.73966722052904,0.10878405131034138
"(0, 3540)",290.74378669922976,0.10882636931458267
"(0, 3550)",290.7479019483029,0.10886864386929729
"(0, 3560)",290.75201297209105,0.10891087501909659
"(0, 3570)",290.7561197749326,0.1089530628085452
"(0, 3580)",290.76022236116114,0.10899520728216211
"(0, 3590)",290.76432073510614,0.10903730848442268
"(0, 3600)",290.7684149010927,0.10907936645975655
"(0, 3610)",290.77121044836326,0.12206058848384217
"(0, 3620)",290.7740027847931,0.12209267844473026
"(0, 3630)",290.7767919140699,0.12212473154852098
"(0, 3640)",290.7795778398772,0.12215674783754646
"(0, 3650)",290.78236056589463,0.12218872735409306
"(0, 3660)",290.7851400957971,0.12222067014039299
"(0, 3670)",290.7879164332558,0.12225257623863724
"(0, 3680)",290.79068958193704,0.12228444569095939
"(0, 3690)",290.7934595455036,0.12231627853945178
"(0, 3700)",290.7962263276137,0.12234807482615584
"(0, 3710)",290.79898993192114,0.12237983459306338
"(0, 3720)",290.8017503620763,0.12241155788212106
"(0, 3730)",290.8045076217244,0.12244324473522465
"(0, 3740)",290.80726171450726,0.12247489519422285
"(0, 3750)",290.81001264406194,0.12250650930091671
"(0, 3760)",290.81276041402185,0.1225380870970589
"(0, 3770)",290.8155050280159,0.12256962862435444
"(0, 3780)",290.8182464896688,0.12260113392446063
"(0, 3790)",290.8209848026014,0.12263260303898577
"(0, 3800)",290.82371997042975,0.12266403600948987
"(0, 3810)",290.8264519967665,0.12269543287748651
"(0, 3820)",290.82918088521967,0.12272679368444225
"(0, 3830)",290.83190663939354,0.12275811847177594
"(0, 3840)",290.8346292628878,0.12278940728085752
"(0, 3850)",290.8373487592982,0.12282066015300849
"(0, 3860)",290.8400651322163,0.12285187712950399
"(0, 3870)",290.84277838522985,0.12288305825157549
"(0, 3880)",290.8454885219222,0.12291420356040397
"(0, 3890)",290.8481955458724,0.1229453130971177
"(0, 3900)",290.8508994606556,0.1229763869028069
"(0, 3910)",290.8536002698431,0.12300742501851097
"(0, 3920)",290.85629797700176,0.12303842748522022
"(0, 3930)",290.8589925856943,0.12306939434387923
"(0, 3940)",290.8616840994797,0.12310032563538888
"(0, 3950)",290.86437252191246,0.12313122140059646
"(0, 3960)",290.8670578565432,0.12316208168030739
"(0, 3970)",290.8697401069185,0.1231929065152795
"(0, 3980)",290.87241927658073,0.12322369594622157
"(0, 3990)",290.8750953690682,0.12325445001379665
"(0, 4000)",290.87776838791547,0.12328516875862336
"(0, 4010)",290.8804383366525,0.1233158522212714
"(0, 4020)",290.8831052188055,0.12334650044226265
"(0, 4030)",290.88576903789686,0.12337711346207668
"(0, 4040)",290.8884297974445,0.123407691321142
"(0, 4050)",290.8910875009624,0.12343823405984337
"(0, 4060)",290.8937421519607,0.12346874171851724
"(0, 4070)",290.8963937539454,0.12349921433745827
"(0, 4080)",290.8990423104185,0.12352965195690942
"(0, 4090)",290.90168782487774,0.12356005461706868
"(0, 4100)",290.9043303008172,0.12359042235808886
"(0, 4110)",290.9069697417268,0.12362075522007845
"(0, 4120)",290.9096061510925,0.12365105324309822
"(0, 4130)",290.9122395323959,0.1236813164671593
"(0, 4140)",290.91486988911515,0.12371154493223224
"(0, 4150)",290.91749722472406,0.12374173867824
"(0, 4160)",290.92012154269264,0.1237718977450591
"(0, 4170)",290.92274284648664,0.12380202217251977
"(0, 4180)",290.925361139568,0.12383211200040573
"(0, 4190)",290.9279764253951,0.12386216726846222
"(0, 4200)",290.9305887074215,0.12389218801637766
"(0, 4210)",290.9331979890975,0.12392217428380388
"(0, 4220)",290.9358042738689,0.12395212611033977
"(0, 4230)",290.93840756517807,0.12398204353554573
"(0, 4240)",290.9410078664629,0.12401192659893182
"(0, 4250)",290.94360518115786,0.12404177533996628
"(0, 4260)",290.9461995126931,0.12407158979806902
"(0, 4270)",290.9487908644949,0.12410137001261626
"(0, 4280)",290.9513792399858,0.12413111602293836
"(0, 4290)",290.9539646425841,0.12416082786832068
"(0, 4300)",290.9565470757043,0.12419050558800282
"(0, 4310)",290.9591265427571,0.12422014922118134
"(0, 4320)",290.9617030471493,0.12424975880700635
"(0, 4330)",290.9642765922834,0.12427933438458157
"(0, 4340)",290.96684718155853,0.12430887599297026
"(0, 4350)",290.96941481836956,0.1243383836711847
"(0, 4360)",290.9719795061074,0.12436785745819733
"(0, 4370)",290.97454124815954,0.12439729739293358
"(0, 4380)",290.9771000479091,0.12442670351427573
"(0, 4390)",290.97965590873554,0.12445607586105967
"(0, 4400)",290.9822088340143,0.12448541447207755
"(0, 4410)",290.984758827117,0.12451471938607582
"(0, 4420)",290.9873058914114,0.12454399064175709
"(0, 4430)",290.98985003026166,0.12457322827778351
"(0, 4440)",290.9923912470274,0.12460243233276434
"(0, 4450)",290.994929545065,0.12463160284527088
"(0, 4460)",290.997464927727,0.12466073985383007
"(0, 4470)",290.99999739836153,0.12468984339692182
"(0, 4480)",291.0025269603133,0.12471891351298221
"(0, 4490)",291.0050536169231,0.1247479502404056
"(0, 4500)",291.00757737152793,0.12477695361753924
"(0, 4510)",291.010104936764,0.12473886138677609
"(0, 4520)",291.0126296005123,0.12476785960393721
"(0, 4530)",291.01515136610374,0.1247968245329489
"(0, 4540)",291.01767023686466,0.1248257562120196
"(0, 4550)",291.0201862161187,0.12485465467932189
"(0, 4560)",291.02269930718495,0.12488351997298065
"(0, 4570)",291.0252095133787,0.12491235213107509
"(0, 4580)",291.0277168380118,0.12494115119164392
"(0, 4590)",291.0302212843921,0.12496991719268148
"(0, 4600)",291.03272285582364,0.12499865017213835
"(0, 4610)",291.03522155560654,0.12502735016792005
"(0, 4620)",291.0377173870375,0.12505601721789095
"(0, 4630)",291.04021035340895,0.1250846513598691
"(0, 4640)",291.0427004580102,0.1251132526316334
"(0, 4650)",291.0451877041259,0.12514182107091365
"(0, 4660)",291.0476720950377,0.12517035671540133
"(0, 4670)",291.05015363402316,0.12519885960274274
"(0, 4680)",291.052632324356,0.12522732977054107
"(0, 4690)",291.05510816930644,0.12525576725635584
"(0, 4700)",291.0575811721409,0.1252841720977054
"(0, 4710)",291.0600513361216,0.12531254433206113
"(0, 4720)",291.06251866450765,0.12534088399685647
"(0, 4730)",291.06498316055405,0.12536919112947656
"(0, 4740)",291.067444827512,0.1253974657672674
"(0, 4750)",291.0699036686294,0.12542570794753197
"(0, 4760)",291.07235968714997,0.125453917707528
"(0, 4770)",291.0748128863139,0.12548209508447297
"(0, 4780)",291.07726326935756,0.12551024011553913
"(0, 4790)",291.07971083951395,0.12553835283786094
"(0, 4800)",291.08215560001196,0.12556643328852454
"(0, 4810)",291.08459755407677,0.1255944815045762
"(0, 4820)",291.0870367049301,0.12562249752301854
"(0, 4830)",291.08947305578994,0.1256504813808136
"(0, 4840)",291.0919066098703,0.12567843311487847
"(0, 4850)",291.094337370382,0.12570635276209163
"(0, 4860)",291.0967653405316,0.1257342403592839
"(0, 4870)",291.09919052352234,0.12576209594324766
"(0, 4880)",291.1016129225538,0.1257899195507321
"(0, 4890)",291.10403254082144,0.12581771121844273
"(0, 4900)",291.106449381518,0.12584547098304918
"(0, 4910)",291.1088634478316,0.12587319888117002
"(0, 4920)",291.111274742947,0.12590089494938614
"(0, 4930)",291.1136832700455,0.1259285592242371
"(0, 4940)",291.11608903230456,0.12595619174222014
"(0, 4950)",291.11849203289785,0.12598379253978814
"(0, 4960)",291.1208922749961,0.1260113616533579
"(0, 4970)",291.1232897617656,0.1260388991192995
"(0, 4980)",291.1256844963692,0.12606640497394023
"(0, 4990)",291.1280764819663,0.1260938792535691
"(0, 5000)",291.1304657217126,0.12612132199443327
"(0, 5010)",291.1328522187601,0.12614873323273545
"(0, 5020)",291.13523597625743,0.12617611300464124
"(0, 5030)",291.13761699734926,0.1262034613462705
"(0, 5040)",291.13999528517684,0.12623077829370183
"(0, 5050)",291.14237084287777,0.12625806388297553
"(0, 5060)",291.14474367358616,0.12628531815008934
"(0, 5070)",291.1471137804324,0.12631254113099782
"(0, 5080)",291.1494811665433,0.12633973286161712
"(0, 5090)",291.1518458350419,0.1263668933778178
"(0, 5100)",291.1542077890482,0.1263940227154349
"(0, 5110)",291.1565670316779,0.12642112091025798
"(0, 5120)",291.15892356604394,0.12644818799803856
"(0, 5130)",291.1612773952549,0.12647522401448452
"(0, 5140)",291.1636285224162,0.12650222899526395
"(0, 5150)",291.16597695062967,0.1265292029760031
"(0, 5160)",291.16832268299356,0.1265561459922902
"(0, 5170)",291.1706657226023,0.12658305807966747
"(0, 5180)",291.17300607254725,0.12660993927364092
"(0, 5190)",291.17534373591604,0.1266367896096762
"(0, 5200)",291.1776787157924,0.12666360912319188
"(0, 5210)",291.1800110152571,0.12669039784957462
"(0, 5220)",291.182340637387,0.12671715582416476
"(0, 5230)",291.1846675852555,0.126743883082264
"(0, 5240)",291.18699186193237,0.12677057965913038
"(0, 5250)",291.189313470484,0.12679724558998462
"(0, 5260)",291.1916324139733,0.12682388091000776
"(0, 5270)",291.19394869545954,0.12685048565433832
"(0, 5280)",291.19626231799873,0.12687705985807757
"(0, 5290)",291.1985732846431,0.12690360355628313
"(0, 5300)",291.2008815984413,0.12693011678397204
"(0, 5310)",291.20318726243875,0.12695659957612293
"(0, 5320)",291.20549027967724,0.12698305196767445
