,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,variable,upper,lower,variable,upper,lower,variable,upper,lower,variable,upper,lower
"(4500.0, 10090.192378864669)",,,,,,,,,,,,,,,,,,292.4042750072817,303.15,288.15,,,,8.906611833380611e-05,inf,-inf,32.2686255974873,inf,-inf
"(4500.0, 10609.807621135331)",,,,,,,,,,,,,,,,,,291.6062698197065,303.15,288.15,,,,8.917947693289486e-05,inf,-inf,32.2686255974873,inf,-inf
"(4500.0, 10800.0)",297.5833333333333,291.4166666666667,282.63425709996795,44.85876029163933,10800.0,0.0,,,,,,,,,,,,291.36601160606125,303.15,288.15,44.991203491521595,200.0,0.0,,,,,,
"(4500.0, 10990.192378864669)",,,,,,,,,,,,,,,,,,291.39003880357245,303.15,288.15,,,,0.02662495044511545,inf,-inf,44.991203491521595,inf,-inf
"(4500.0, 11509.807621135331)",,,,,,,,,,,,,,,,,,291.445789296709,303.15,288.15,,,,8.827092216861623e-05,inf,-inf,44.991203491521595,inf,-inf
"(4500.0, 11700.0)",297.5,291.5,282.7692880276776,44.59818225230395,11700.0,0.0,,,,,,,,,,,,291.46257429272043,303.15,288.15,44.55431046314569,200.0,0.0,,,,,,
"(4500.0, 11890.192378864669)",,,,,,,,,,,,,,,,,,291.48219158448217,303.15,288.15,,,,0.017805502787004542,inf,-inf,44.55431046314569,inf,-inf
"(4500.0, 12409.807621135331)",,,,,,,,,,,,,,,,,,291.52770973903233,303.15,288.15,,,,8.826420835194233e-05,inf,-inf,44.55431046314569,inf,-inf
"(4500.0, 12600.0)",297.4166666666667,291.5833333333333,282.8845384548868,44.44490895195286,12600.0,0.0,,,,,,,,,,,,291.5414140490677,303.15,288.15,44.459441210116765,200.0,0.0,,,,,,
"(4500.0, 12790.192378864669)",,,,,,,,,,,,,,,,,,291.56260349704814,303.15,288.15,,,,0.020726922401209776,inf,-inf,44.459441210116765,inf,-inf
"(4500.0, 13309.807621135331)",,,,,,,,,,,,,,,,,,291.6117695378919,303.15,288.15,,,,8.828258760975403e-05,inf,-inf,44.459441210116765,inf,-inf
"(4500.0, 13500.0)",297.3333333333333,291.6666666666667,282.9795148615725,44.36763697773732,13500.0,0.0,,,,,,,,,,,,291.62657212981577,303.15,288.15,44.36282259033786,200.0,0.0,,,,,,
"(4500.0, 13690.192378864669)",,,,,,,,,,,,,,,,,,291.646904542489,303.15,288.15,,,,0.019759209555867116,inf,-inf,44.36282259033786,inf,-inf
"(4500.0, 14209.807621135331)",,,,,,,,,,,,,,,,,,291.6940819976482,303.15,288.15,,,,8.826125302668642e-05,inf,-inf,44.36282259033786,inf,-inf
"(4500.0, 14400.0)",297.25,291.75,283.0538105441804,44.470355350720006,14400.0,0.0,,,,,,,,,,,,291.70828587912297,303.15,288.15,44.47195082143209,200.0,0.0,,,,,,
"(4500.0, 14590.192378864669)",,,,,,,,,,,,,,,,,,291.72991732254854,303.15,288.15,,,,0.02007976196363045,inf,-inf,44.47195082143209,inf,-inf
"(4500.0, 15109.807621135331)",,,,,,,,,,,,,,,,,,291.7801089288593,303.15,288.15,,,,8.832460585309403e-05,inf,-inf,44.47195082143209,inf,-inf
"(4500.0, 15300.0)",297.1666666666667,291.8333333333333,283.10710735719147,44.44686060208904,15300.0,0.0,,,,,,,,,,,,291.79522029136626,303.15,288.15,44.4463288755375,200.0,0.0,,,,,,
"(4500.0, 15490.192378864669)",,,,,,,,,,,,,,,,,,291.81335683719976,303.15,288.15,,,,0.019973579823063234,inf,-inf,44.4463288755375,inf,-inf
"(4500.0, 16009.807621135331)",,,,,,,,,,,,,,,,,,291.8554392054636,303.15,288.15,,,,8.812144305497681e-05,inf,-inf,44.4463288755375,inf,-inf
"(4500.0, 16200.0)",297.0833333333333,291.9166666666667,283.13917707547006,45.22749224184703,16200.0,0.0,,,,,,,,,,,,291.86810909130156,303.15,288.15,45.22767653970718,200.0,0.0,,,,,,
"(4500.0, 16390.192378864667)",,,,,,,,,,,,,,,,,,291.89665499744814,303.15,288.15,,,,0.020008752071185503,inf,-inf,45.22767653970718,inf,-inf
"(4500.0, 16909.807621135333)",,,,,,,,,,,,,,,,,,291.96289028535307,303.15,288.15,,,,8.863628516950006e-05,inf,-inf,45.22767653970718,inf,-inf
"(4500.0, 17100.0)",297.0,292.0,283.14988237155904,44.20057372258803,17100.0,0.0,,,,,,,,,,,,291.98283197520647,303.15,288.15,44.20050095941139,200.0,0.0,,,,,,
"(4500.0, 17290.192378864667)",,,,,,,,,,,,,,,,,,291.983476693773,303.15,288.15,,,,0.016520388672675242,inf,-inf,44.20050095941139,inf,-inf
"(4500.0, 17809.807621135333)",,,,,,,,,,,,,,,,,,291.9849726392742,303.15,288.15,,,,0.015024443415051318,inf,-inf,44.20050095941139,inf,-inf
"(4500.0, 18000.0)",297.0833333333333,291.9166666666667,283.13917740373716,42.74876370368172,18000.0,0.0,,,,,,,,,,,,291.9854230288194,303.15,288.15,42.74878846573327,200.0,0.0,,,,,,
"(4500.0, 18190.192378864667)",,,,,,,,,,,,,,,,,,291.95869078411596,303.15,288.15,,,,8.857879093540993e-05,inf,-inf,42.74878846573327,inf,-inf
"(4500.0, 18709.807621135333)",,,,,,,,,,,,,,,,,,291.89666374895444,303.15,288.15,,,,0.02000000056575399,inf,-inf,42.74878846573327,inf,-inf
"(4500.0, 18900.0)",297.1666666666667,291.8333333333333,283.10710801231994,42.77449512340922,18900.0,0.0,,,,,,,,,,,,291.8779890524764,303.15,288.15,42.77448965284424,200.0,0.0,,,,,,
"(4500.0, 19090.192378864667)",,,,,,,,,,,,,,,,,,291.85851536496534,303.15,288.15,,,,8.81980415109327e-05,inf,-inf,42.77448965284424,inf,-inf
"(4500.0, 19609.807621135333)",,,,,,,,,,,,,,,,,,291.81333041647446,303.15,288.15,,,,0.02000000054570423,inf,-inf,42.77448965284424,inf,-inf
"(4500.0, 19800.0)",297.25,291.75,283.05381152336497,42.564968143819364,19800.0,0.0,,,,,,,,,,,,291.7997264259524,303.15,288.15,42.56496905212626,200.0,0.0,,,,,,
"(4500.0, 19990.192378864667)",,,,,,,,,,,,,,,,,,291.7787255589302,303.15,288.15,,,,8.829529978680077e-05,inf,-inf,42.56496905212626,inf,-inf
"(4500.0, 20509.807621135333)",,,,,,,,,,,,,,,,,,291.72999708394946,303.15,288.15,,,,0.020000000570754156,inf,-inf,42.56496905212626,inf,-inf
"(4500.0, 20700.0)",297.3333333333333,291.6666666666667,282.9795161606201,42.53226385154848,20700.0,0.0,,,,,,,,,,,,291.71532623151,303.15,288.15,42.53226340755307,200.0,0.0,,,,,,
"(4500.0, 20890.192378864667)",,,,,,,,,,,,,,,,,,291.69464667866146,303.15,288.15,,,,8.827323351519808e-05,inf,-inf,42.53226340755307,inf,-inf
"(4500.0, 21409.807621135333)",,,,,,,,,,,,,,,,,,291.6466637514552,303.15,288.15,,,,0.020000000564956558,inf,-inf,42.53226340755307,inf,-inf
"(4500.0, 21600.0)",297.4166666666667,291.5833333333333,282.8845400682346,42.58785072441331,21600.0,0.0,,,,,,,,,,,,291.63221736369263,303.15,288.15,42.58785056637263,200.0,0.0,,,,,,
"(4500.0, 21790.192378864667)",,,,,,,,,,,,,,,,,,291.6114702072671,303.15,288.15,,,,8.827548814400238e-05,inf,-inf,42.58785056637263,inf,-inf
"(4500.0, 22309.807621135333)",,,,,,,,,,,,,,,,,,291.5633304189559,303.15,288.15,,,,0.020000000564326288,inf,-inf,42.58785056637263,inf,-inf
"(4500.0, 22500.0)",297.5,291.5,282.7692899484172,42.74798735942655,22500.0,0.0,,,,,,,,,,,,291.5488368044716,303.15,288.15,42.74798714059105,200.0,0.0,,,,,,
"(4500.0, 22690.192378864667)",,,,,,,,,,,,,,,,,,291.528103871644,303.15,288.15,,,,8.827272041536221e-05,inf,-inf,42.74798714059105,inf,-inf
"(4500.0, 23209.807621135333)",,,,,,,,,,,,,,,,,,291.4799970864577,303.15,288.15,,,,0.020000000562574373,inf,-inf,42.74798714059105,inf,-inf
"(4500.0, 23400.0)",297.5833333333333,291.4166666666667,282.63425931987433,43.00635755366936,23400.0,0.0,,,,,,,,,,,,291.46551340833963,303.15,288.15,43.006357347444784,200.0,0.0,,,,,,
"(4500.0, 23590.192378864667)",,,,,,,,,,,,,,,,,,291.44477748290797,303.15,288.15,,,,8.827104067773997e-05,inf,-inf,43.006357347444784,inf,-inf
"(4500.0, 24109.807621135333)",,,,,,,,,,,,,,,,,,291.39666375395905,303.15,288.15,,,,0.020000000561173757,inf,-inf,43.006357347444784,inf,-inf
"(4500.0, 24300.0)",297.6666666666667,291.3333333333333,282.4800264044878,43.36087993462147,24300.0,0.0,,,,,,,,,,,,291.3821779852581,303.15,288.15,43.36087972547322,200.0,0.0,,,,,,
"(4500.0, 24490.192378864667)",,,,,,,,,,,,,,,,,,291.36144268946185,303.15,288.15,,,,8.826918720746107e-05,inf,-inf,43.36087972547322,inf,-inf
"(4500.0, 25009.807621135333)",,,,,,,,,,,,,,,,,,291.3133304214609,303.15,288.15,,,,0.020000000559308492,inf,-inf,43.36087972547322,inf,-inf
"(4500.0, 25200.0)",297.75,291.25,282.3072516512794,43.80808189070895,25200.0,0.0,,,,,,,,,,,,291.2988450926126,303.15,288.15,43.8080816819241,200.0,0.0,,,,,,
"(4500.0, 25390.192378864667)",,,,,,,,,,,,,,,,,,291.2781096643423,303.15,288.15,,,,8.826740685863332e-05,inf,-inf,43.8080816819241,inf,-inf
"(4500.0, 25909.807621135333)",,,,,,,,,,,,,,,,,,291.2299970889607,303.15,288.15,,,,0.020000000559516222,inf,-inf,43.8080816819241,inf,-inf
"(4500.0, 26100.0)",297.8333333333333,291.1666666666667,282.1166749082674,44.34430002669939,26100.0,0.0,,,,,,,,,,,,291.2155116675683,303.15,288.15,44.34429981757697,200.0,0.0,,,,,,
"(4500.0, 26290.192378864667)",,,,,,,,,,,,,,,,,,291.19477626717304,303.15,288.15,,,,8.826563892594272e-05,inf,-inf,44.34429981757697,inf,-inf
"(4500.0, 26809.807621135333)",,,,,,,,,,,,,,,,,,291.1466637564702,303.15,288.15,,,,0.02000000054996217,inf,-inf,44.34429981757697,inf,-inf
"(4500.0, 27000.0)",297.9166666666667,291.0833333333333,281.90911225432313,44.965446405515394,27000.0,0.0,,,,,,,,,,,,291.13217835455094,303.15,288.15,44.96544619620234,200.0,0.0,,,,,,
"(4500.0, 27190.192378864667)",,,,,,,,,,,,,,,,,,291.1114429482769,303.15,288.15,,,,8.826388426975963e-05,inf,-inf,44.96544619620234,inf,-inf
"(4500.0, 27709.807621135333)",,,,,,,,,,,,,,,,,,291.0633304239334,303.15,288.15,,,,0.02000000058678701,inf,-inf,44.96544619620234,inf,-inf
"(4500.0, 27900.0)",298.0,291.0,281.6854525045965,45.66707854343697,27900.0,0.0,,,,,,,,,,,,291.0488450179072,303.15,288.15,45.66707833389337,200.0,0.0,,,,,,
"(4500.0, 28090.192378864667)",,,,,,,,,,,,,,,,,,291.0281096129364,303.15,288.15,,,,8.826213051488684e-05,inf,-inf,45.66707833389337,inf,-inf
"(4500.0, 28609.807621135333)",,,,,,,,,,,,,,,,,,290.9799970916171,303.15,288.15,,,,0.02000000040311514,inf,-inf,45.66707833389337,inf,-inf
"(4500.0, 28800.0)",298.0833333333333,290.9166666666667,281.4466534044726,46.44440735454693,28800.0,0.0,,,,,,,,,,,,290.9655116865015,303.15,288.15,46.44440714477421,200.0,0.0,,,,,,
"(4500.0, 28990.192378864667)",,,,,,,,,,,,,,,,,,290.9447762809409,303.15,288.15,,,,8.826036716820669e-05,inf,-inf,46.44440714477421,inf,-inf
"(4500.0, 29509.807621135333)",,,,,,,,,,,,,,,,,,290.89666375825294,303.15,288.15,,,,0.02000000126732126,inf,-inf,46.44440714477421,inf,-inf
"(4500.0, 29700.0)",298.1666666666667,290.8333333333333,281.19373752835935,47.29232015654047,29700.0,0.0,,,,,,,,,,,,290.8821783527252,303.15,288.15,47.29231994652654,200.0,0.0,,,,,,
"(4500.0, 29890.192378864667)",,,,,,,,,,,,,,,,,,290.86144294878875,303.15,288.15,,,,8.825858256666355e-05,inf,-inf,47.29231994652654,inf,-inf
"(4500.0, 30409.807621135333)",,,,,,,,,,,,,,,,,,290.8133304298693,303.15,288.15,,,,0.019999997150862578,inf,-inf,47.29231994652654,inf,-inf
"(4500.0, 30600.0)",298.25,290.75,280.9277879008665,48.20540124369137,30600.0,0.0,,,,,,,,,,,,290.7988450254763,303.15,288.15,48.20540103342482,200.0,0.0,,,,,,
"(4500.0, 30790.192378864667)",,,,,,,,,,,,,,,,,,290.77810961406857,303.15,288.15,,,,8.825676442328776e-05,inf,-inf,48.20540103342482,inf,-inf
"(4500.0, 31309.807621135333)",,,,,,,,,,,,,,,,,,290.7299970778134,303.15,288.15,,,,0.02000001670683217,inf,-inf,48.20540103342482,inf,-inf
"(4500.0, 31500.0)",298.3333333333333,290.6666666666667,280.6499433591285,49.17795913262564,31500.0,0.0,,,,,,,,,,,,290.71551166820086,303.15,288.15,49.17795892208772,200.0,0.0,,,,,,
"(4500.0, 31690.192378864667)",,,,,,,,,,,,,,,,,,290.69477629225156,303.15,288.15,,,,8.825490003388803e-05,inf,-inf,49.17795892208772,inf,-inf
"(4500.0, 32209.807621135333)",,,,,,,,,,,,,,,,,,290.64666383827085,303.15,288.15,,,,0.01999992374939139,inf,-inf,49.17795892208772,inf,-inf
"(4500.0, 32400.0)",298.4166666666667,290.5833333333333,280.36139367612833,50.20403212874435,32400.0,0.0,,,,,,,,,,,,290.632178453429,303.15,288.15,50.20403191795018,200.0,0.0,,,,,,
"(4500.0, 32590.192378864667)",,,,,,,,,,,,,,,,,,290.61144290896,303.15,288.15,,,,8.825297412888847e-05,inf,-inf,50.20403191795018,inf,-inf
"(4500.0, 33109.80762113533)",,,,,,,,,,,,,,,,,,290.5633300639617,303.15,288.15,,,,0.020000365558415483,inf,-inf,50.20403191795018,inf,-inf
"(4500.0, 33300.0)",298.5,290.5,280.0633744659077,51.27750313727833,33300.0,0.0,,,,,,,,,,,,290.5488445613949,303.15,288.15,51.27750292608635,200.0,0.0,,,,,,
"(4500.0, 33490.19237886467)",,,,,,,,,,,,,,,,,,290.52810981788366,303.15,288.15,,,,8.825097992806095e-05,inf,-inf,51.27750292608635,inf,-inf
"(4500.0, 34009.80762113533)",,,,,,,,,,,,,,,,,,290.47999883135395,303.15,288.15,,,,0.01999826566645809,inf,-inf,51.27750292608635,inf,-inf
"(4500.0, 34200.0)",298.5833333333333,290.4166666666667,279.7571618924774,52.39170152783435,34200.0,0.0,,,,,,,,,,,,290.46551388832273,303.15,288.15,52.39170131664545,200.0,0.0,,,,,,
"(4500.0, 34390.19237886467)",,,,,,,,,,,,,,,,,,290.44477533792667,303.15,288.15,,,,8.82488613808611e-05,inf,-inf,52.39170131664545,inf,-inf
"(4500.0, 34909.80762113533)",,,,,,,,,,,,,,,,,,290.3966555182523,303.15,288.15,,,,0.020008246267095072,inf,-inf,52.39170131664545,inf,-inf
"(4500.0, 35100.0)",298.6666666666667,290.3333333333333,279.44406720508766,53.54144849751158,35100.0,0.0,,,,,,,,,,,,290.3821679157954,303.15,288.15,53.541448285070835,200.0,0.0,,,,,,
"(4500.0, 35290.19237886467)",,,,,,,,,,,,,,,,,,290.3614474592062,303.15,288.15,,,,8.824680248642857e-05,inf,-inf,53.541448285070835,inf,-inf
"(4500.0, 35809.80762113533)",,,,,,,,,,,,,,,,,,290.3133696227327,303.15,288.15,,,,0.019960809291419815,inf,-inf,53.541448285070835,inf,-inf
"(4500.0, 36000.0)",298.75,290.25,279.1254311232568,54.713493579584416,36000.0,0.0,,,,,,,,,,,,290.29889466030494,303.15,288.15,54.713493368087704,200.0,0.0,,,,,,
"(4500.0, 36190.19237886467)",,,,,,,,,,,,,,,,,,290.27808820535785,303.15,288.15,,,,8.824381278547154e-05,inf,-inf,54.713493368087704,inf,-inf
"(4500.0, 36709.80762113533)",,,,,,,,,,,,,,,,,,290.229810826226,303.15,288.15,,,,0.020186273275527158,inf,-inf,54.713493368087704,inf,-inf
"(4500.0, 36900.0)",298.8333333333333,290.1666666666667,278.8026180956053,55.93213123416624,36900.0,0.0,,,,,,,,,,,,290.215275786792,303.15,288.15,55.93213103019666,200.0,0.0,,,,,,
"(4500.0, 37090.19237886467)",,,,,,,,,,,,,,,,,,290.19487807488144,303.15,288.15,,,,8.82448029119012e-05,inf,-inf,55.93213103019666,inf,-inf
"(4500.0, 37609.80762113533)",,,,,,,,,,,,,,,,,,290.1475491053943,303.15,288.15,,,,0.019114661719473486,inf,-inf,55.93213103019666,inf,-inf
"(4500.0, 37800.0)",298.9166666666667,290.0833333333333,278.47701045707663,57.04255478643522,37800.0,0.0,,,,,,,,,,,,290.13329960697007,303.15,288.15,57.042554475814576,200.0,0.0,,,,,,
"(4500.0, 37990.19237886467)",,,,,,,,,,,,,,,,,,290.110959173434,303.15,288.15,,,,8.823107052345898e-05,inf,-inf,57.042554475814576,inf,-inf
"(4500.0, 38509.80762113533)",,,,,,,,,,,,,,,,,,290.0591224918595,303.15,288.15,,,,0.024207942309469745,inf,-inf,57.042554475814576,inf,-inf
"(4500.0, 38700.0)",299.0,290.0,278.15000250956723,59.28709484914888,38700.0,0.0,,,,,,,,,,,,290.04351584078694,303.15,288.15,59.28709426142096,200.0,0.0,,,,,,
"(4500.0, 38890.19237886467)",,,,,,,,,,,,,,,,,,290.04026145388144,303.15,288.15,,,,8.853503667331944e-05,inf,-inf,59.28709426142096,inf,-inf
"(4500.0, 39409.80762113533)",,,,,,,,,,,,,,,,,,290.0327102746499,303.15,288.15,,,,8.839112458990606e-05,inf,-inf,59.28709426142096,inf,-inf
"(4500.0, 39600.0)",298.9166666666667,290.0833333333333,277.8229945513114,62.49394289911215,39600.0,0.0,,,,,,,,,,,,290.0304368147005,303.15,288.15,62.493943409051674,200.0,0.0,,,,,,
"(4500.0, 39790.19237886467)",,,,,,,,,,,,,,,,,,290.0567054850639,303.15,288.15,,,,0.026624948953570662,inf,-inf,62.493943409051674,inf,-inf
"(4500.0, 40309.80762113533)",,,,,,,,,,,,,,,,,,290.11765688508126,303.15,288.15,,,,8.839724239636534e-05,inf,-inf,62.493943409051674,inf,-inf
"(4500.0, 40500.0)",298.8333333333333,290.1666666666667,277.4973868805898,63.90573355582513,40500.0,0.0,,,,,,,,,,,,290.1360077363226,303.15,288.15,63.90573176136183,200.0,0.0,,,,,,
"(4500.0, 40690.19237886467)",,,,,,,,,,,,,,,,,,290.14885826425177,303.15,288.15,,,,0.017805503017429496,inf,-inf,63.90573176136183,inf,-inf
"(4500.0, 41209.80762113533)",,,,,,,,,,,,,,,,,,290.1786754440866,303.15,288.15,,,,8.74416485824314e-05,inf,-inf,63.90573176136183,inf,-inf
"(4500.0, 41400.0)",298.75,290.25,277.17457379943636,67.3732996953944,41400.0,0.0,,,,,,,,,,,,290.1876526067345,303.15,288.15,67.37330123071615,200.0,0.0,,,,,,
"(4500.0, 41590.19237886467)",,,,,,,,,,,,,,,,,,290.2292701791371,303.15,288.15,,,,0.020726920312236375,inf,-inf,67.37330123071615,inf,-inf
"(4500.0, 42109.80762113533)",,,,,,,,,,,,,,,,,,290.3258357558552,303.15,288.15,,,,8.871641323200456e-05,inf,-inf,67.37330123071615,inf,-inf
"(4500.0, 42300.0)",298.6666666666667,290.3333333333333,276.85593764302394,66.04190372997029,42300.0,0.0,,,,,,,,,,,,290.3549090918721,303.15,288.15,66.04190334968311,200.0,0.0,,,,,,
"(4500.0, 42490.19237886467)",,,,,,,,,,,,,,,,,,290.32870855224235,303.15,288.15,,,,0.0046218864995573854,inf,-inf,66.04190334968311,inf,-inf
"(4500.0, 43009.80762113533)",,,,,,,,,,,,,,,,,,290.26791523649587,303.15,288.15,,,,0.06541519412177879,inf,-inf,66.04190334968311,inf,-inf
"(4500.0, 43200.0)",,,,,,,,,,,,,,,,,,290.2496119802383,303.15,288.15,,,,,,,,,
"(5400.0, 0.0)",298.5,290.5,280.06336982883215,52.41633032768927,0.0,0.0,10000.0,5.0,250.0,1.0,900.0,7200.0,900.0,10.0,290.52476286611807,52.41633032768927,0.0,290.52476286611807,303.15,288.15,52.41633032768927,200.0,0.0,,,,,,
"(5400.0, 190.19237886466843)",,,,,,,,,,,,,,,,,,290.5267350042076,303.15,288.15,,,,8.906094149481934e-05,inf,-inf,52.41633032768927,inf,-inf
"(5400.0, 709.8076211353316)",,,,,,,,,,,,,,,,,,290.53131097154517,303.15,288.15,,,,8.915032062323471e-05,inf,-inf,52.41633032768927,inf,-inf
"(5400.0, 900.0)",298.4166666666667,290.5833333333333,280.36138917460346,52.18835586137212,900.0,0.0,,,,,,,,,,,,290.5326886740401,303.15,288.15,44.31936843970502,200.0,0.0,,,,,,
"(5400.0, 1090.1923788646684)",,,,,,,,,,,,,,,,,,290.4148072260622,303.15,288.15,,,,0.16852320167754026,inf,-inf,44.31936843970502,inf,-inf
"(5400.0, 1609.8076211353316)",,,,,,,,,,,,,,,,,,290.14128598608596,303.15,288.15,,,,0.4420444415053831,inf,-inf,44.31936843970502,inf,-inf
"(5400.0, 1800.0)",298.3333333333333,290.6666666666667,280.64993901243054,50.985960055348215,1800.0,0.0,,,,,,,,,,,,290.05893598945175,303.15,288.15,164.61256874826145,200.0,0.0,,,,,,
"(5400.0, 1990.1923788646684)",,,,,,,,,,,,,,,,,,292.17898546364904,303.15,288.15,,,,8.900832385626347e-05,inf,-inf,164.61256874826145,inf,-inf
"(5400.0, 2509.807621135332)",,,,,,,,,,,,,,,,,,297.09815273670245,303.15,288.15,,,,8.901851030714608e-05,inf,-inf,164.61256874826145,inf,-inf
"(5400.0, 2700.0)",298.25,290.75,280.92778372760876,50.07180651880598,2700.0,0.0,,,,,,,,,,,,298.57918363731,303.15,288.15,83.8946544673212,200.0,0.0,,,,,,
"(5400.0, 2890.1923788646686)",,,,,,,,,,,,,,,,,,298.5005192036989,303.15,288.15,,,,0.25051622136016616,inf,-inf,83.8946544673212,inf,-inf
"(5400.0, 3409.807621135332)",,,,,,,,,,,,,,,,,,298.31799350697213,303.15,288.15,,,,0.0679905250663584,inf,-inf,83.8946544673212,inf,-inf
"(5400.0, 3600.0)",298.1666666666667,290.8333333333333,281.19373354641226,49.139377859790805,3600.0,0.0,,,,,,,,,,,,298.2630398568919,303.15,288.15,85.02719259205763,200.0,0.0,,,,,,
"(5400.0, 3790.1923788646686)",,,,,,,,,,,,,,,,,,298.25728134444563,303.15,288.15,,,,0.09061169655816811,inf,-inf,85.02719259205763,inf,-inf
"(5400.0, 4309.807621135332)",,,,,,,,,,,,,,,,,,298.24391982325864,303.15,288.15,,,,0.07725017544831624,inf,-inf,85.02719259205763,inf,-inf
"(5400.0, 4500.0)",298.0833333333333,290.9166666666667,281.4466496308875,48.29787329870985,4500.0,0.0,,,,,,,,,,,,298.23989702332926,303.15,288.15,82.66422811892312,200.0,0.0,,,,,,
"(5400.0, 4690.192378864668)",,,,,,,,,,,,,,,,,,298.2164184157667,303.15,288.15,,,,0.1330821019036494,inf,-inf,82.66422811892312,inf,-inf
"(5400.0, 5209.807621135332)",,,,,,,,,,,,,,,,,,298.161940820152,303.15,288.15,,,,0.07860450649935088,inf,-inf,82.66422811892312,inf,-inf
"(5400.0, 5400.0)",298.0,291.0,281.6854489555324,47.51841784911265,5400.0,0.0,,,,,,,,,,,,298.14553905984985,303.15,288.15,80.93628606977951,200.0,0.0,,,,,,
"(5400.0, 5590.192378864668)",,,,,,,,,,,,,,,,,,298.12093962492287,303.15,288.15,,,,0.12093664525698385,inf,-inf,80.93628606977951,inf,-inf
"(5400.0, 6109.807621135332)",,,,,,,,,,,,,,,,,,298.0638613648628,303.15,288.15,,,,0.06385838549555878,inf,-inf,80.93628606977951,inf,-inf
"(5400.0, 6300.0)",297.9166666666667,291.0833333333333,281.90910894497785,46.81749605043967,6300.0,0.0,,,,,,,,,,,,298.04667661341784,303.15,288.15,80.55813961070845,200.0,0.0,,,,,,
"(5400.0, 6490.192378864668)",,,,,,,,,,,,,,,,,,298.044337807784,303.15,288.15,,,,0.12766816226711994,inf,-inf,80.55813961070845,inf,-inf
"(5400.0, 7009.807621135332)",,,,,,,,,,,,,,,,,,298.0389110588935,303.15,288.15,,,,0.12224141339070152,inf,-inf,80.55813961070845,inf,-inf
"(5400.0, 7200.0)",297.8333333333333,291.1666666666667,282.1166718528119,46.19609008344411,7200.0,0.0,,,,,,,,,,,,298.0372772086192,303.15,288.15,73.25743184198586,200.0,0.0,,,,,,
"(5400.0, 7390.192378864668)",,,,,,,,,,,,,,,,,,297.9228496192472,303.15,288.15,,,,0.08951330803189941,inf,-inf,73.25743184198586,inf,-inf
"(5400.0, 7909.807621135332)",,,,,,,,,,,,,,,,,,297.6573423942395,303.15,288.15,,,,8.923631750178692e-05,inf,-inf,73.25743184198586,inf,-inf
"(5400.0, 8100.0)",297.75,291.25,282.3072488627977,45.66002484767945,8100.0,0.0,,,,,,,,,,,,297.57740520512885,303.15,288.15,90.43574163782553,200.0,0.0,,,,,,
"(5400.0, 8290.192378864669)",,,,,,,,,,,,,,,,,,297.8313936848133,303.15,288.15,,,,0.08139070780968762,inf,-inf,90.43574163782553,inf,-inf
"(5400.0, 8809.807621135331)",,,,,,,,,,,,,,,,,,298.4207251283492,303.15,288.15,,,,0.6707221509094768,inf,-inf,90.43574163782553,inf,-inf
"(5400.0, 9000.0)",297.6666666666667,291.3333333333333,282.4800238949205,45.21256135923634,9000.0,0.0,,,,,,,,,,,,298.5981572078305,303.15,288.15,7.362794619051631e-08,200.0,0.0,,,,,,
"(5400.0, 9190.192378864669)",,,,,,,,,,,,,,,,,,297.1448977760628,303.15,288.15,,,,8.911367330313356e-05,inf,-inf,7.362794619051631e-08,inf,-inf
"(5400.0, 9709.807621135331)",,,,,,,,,,,,,,,,,,293.7728886210808,303.15,288.15,,,,8.899509880399237e-05,inf,-inf,7.362794619051631e-08,inf,-inf
"(5400.0, 9900.0)",297.5833333333333,291.4166666666667,282.63425709996795,44.858763097128914,9900.0,0.0,,,,,,,,,,,,292.7576660278139,303.15,288.15,32.56460254823876,200.0,0.0,,,,,,
"(5400.0, 10090.192378864669)",,,,,,,,,,,,,,,,,,292.43213352042204,303.15,288.15,,,,8.901946530292779e-05,inf,-inf,32.56460254823876,inf,-inf
"(5400.0, 10609.807621135331)",,,,,,,,,,,,,,,,,,291.6767979133211,303.15,288.15,,,,8.913346143644894e-05,inf,-inf,32.56460254823876,inf,-inf
"(5400.0, 10800.0)",297.5,291.5,282.7692880276776,44.59818132482775,10800.0,0.0,,,,,,,,,,,,291.44938637954874,303.15,288.15,44.730624606145334,200.0,0.0,,,,,,
"(5400.0, 10990.192378864669)",,,,,,,,,,,,,,,,,,291.47337213607955,303.15,288.15,,,,0.02662495043801753,inf,-inf,44.730624606145334,inf,-inf
"(5400.0, 11509.807621135331)",,,,,,,,,,,,,,,,,,291.5290264733872,303.15,288.15,,,,8.822321115987427e-05,inf,-inf,44.730624606145334,inf,-inf
"(5400.0, 11700.0)",297.4166666666667,291.5833333333333,282.8845384548868,44.4449092608003,11700.0,0.0,,,,,,,,,,,,291.54578251942684,303.15,288.15,44.40103721645024,200.0,0.0,,,,,,
"(5400.0, 11890.192378864669)",,,,,,,,,,,,,,,,,,291.5655249169796,303.15,288.15,,,,0.017805502789642897,inf,-inf,44.40103721645024,inf,-inf
"(5400.0, 12409.807621135331)",,,,,,,,,,,,,,,,,,291.611333355469,303.15,288.15,,,,8.822146383793859e-05,inf,-inf,44.40103721645024,inf,-inf
