time_step,time,_P_el_base,_P_el_neg,_P_el_pos,r_pel,_E_stored_base,_E_stored_neg,_E_stored_pos,FlexibilityOffer,negative_power_flex_full,positive_power_flex_full,negative_power_flex_offer,positive_power_flex_offer,negative_power_flex_offer_min,positive_power_flex_offer_min,negative_power_flex_offer_max,positive_power_flex_offer_max,negative_power_flex_offer_avg,positive_power_flex_offer_avg,negative_power_flex_within_boundary,positive_power_flex_within_boundary,negative_energy_flex,positive_energy_flex,negative_costs,positive_costs,negative_corrected_costs,positive_corrected_costs,negative_costs_rel,positive_costs_rel,negative_corrected_costs_rel,positive_corrected_costs_rel,prep_time,market_time,flex_event_duration,time_step,prediction_horizon
0.0,9000.0,59.199983853848416,7.537176987749645e-07,71.76059558078667,1.0,,,,,-59.199983100130716,-12.560611726938255,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,9900.0,59.19998593471986,15.179987671261577,28.233288848476306,1.0,,,,,-44.019998263458284,30.966697086243556,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,10800.0,59.199985385242314,41.78602716817404,41.78602716321179,1.0,,,,,-17.413958217068277,17.413958222030523,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,11700.0,59.199985530336484,40.3343542944407,40.3343542957524,1.0,,,,,-18.865631235895783,18.865631234584086,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,12600.0,59.19998549202299,39.3845401977223,39.384540197377824,1.0,,,,,-19.815445294300687,19.815445294645166,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,13500.0,59.19998550214124,38.408389573731306,38.40838957382134,1.0,,,,,-20.791595928409933,20.7915959283199,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,14400.0,59.19998549946932,37.550632589665256,37.550632589641566,1.0,,,,,-21.649352909804065,21.649352909827755,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,15300.0,59.199985500175146,36.777828387448764,36.777828387454,1.0,,,,,-22.42215711272638,22.422157112721145,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,16200.0,59.199985499987775,36.10308659319615,36.103086593195414,1.0,,,,,-23.096898906791623,23.09689890679236,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,17100.0,59.19998550003822,35.52670865544033,35.526708655439656,1.0,,,,,-23.673276844597886,23.67327684459856,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,18000.0,59.19998550002428,35.051846078042445,35.05184607804191,1.0,,,,,-24.14813942198184,24.14813942198237,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,18900.0,59.199985500027374,34.680351844946244,34.68035184494667,1.0,,,,,-24.51963365508113,24.519633655080703,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,19800.0,59.19998550002674,34.41386440155719,34.41386440155583,1.0,,,,,-24.78612109846955,24.786121098470915,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,20700.0,59.19998550002809,34.253512305462024,34.25351230546005,1.0,,,,,-24.946473194566067,24.946473194568043,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,21600.0,59.199985500026905,34.199985531523545,34.19998553152338,1.0,,,,,-24.99999996850336,24.999999968503523,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,22500.0,59.19998550002742,34.25351241224293,34.25351241224454,1.0,,,,,-24.94647308778449,24.946473087782877,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,23400.0,59.19998550002728,34.413863968977665,34.413863968979754,1.0,,,,,-24.786121531049616,24.786121531047527,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,24300.0,59.19998550002379,34.68035349056401,34.68035349056422,1.0,,,,,-24.519632009459784,24.51963200945957,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,25200.0,59.19998550003911,35.05183984413481,35.0518398441342,1.0,,,,,-24.1481456559043,24.148145655904912,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,26100.0,59.199985499981544,35.526732263732036,35.52673226373276,1.0,,,,,-23.673253236249508,23.673253236248783,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,27000.0,59.199985500202324,36.10299718859193,36.10299718859216,1.0,,,,,-23.096988311610396,23.09698831161016,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,27900.0,59.19998549936091,36.77816696219511,36.77816696219552,1.0,,,,,-22.421818537165805,22.421818537165393,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,28800.0,59.1999855025502,37.54935040908407,37.54935040908355,1.0,,,,,-21.65063509346613,21.650635093466647,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,29700.0,59.199985490471434,38.41324518404415,38.41324518404388,1.0,,,,,-20.786740306427284,20.786740306427554,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,30600.0,59.19998553621135,39.36615203005568,39.36615203005601,1.0,,,,,-19.83383350615567,19.833833506155344,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,31500.0,59.19998536299966,40.40399017714075,40.40399017714054,1.0,,,,,-18.795995185858914,18.79599518585912,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,32400.0,59.19998601894736,41.52231649038883,41.522316490388555,1.0,,,,,-17.677669528558525,17.677669528558802,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,33300.0,59.199983534875415,42.716338158466996,42.71633815846744,1.0,,,,,-16.48364537640842,16.483645376407978,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,34200.0,59.199992942044005,43.98095721791618,43.98095721791477,1.0,,,,,-15.219035724127828,15.219035724129235,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,35100.0,59.19995731714954,45.31070149271637,45.31070149271799,1.0,,,,,-13.889255824433171,13.889255824431551,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,36000.0,59.2000922284197,46.70009222954366,46.700092229543145,1.0,,,,,-12.499999998876042,12.499999998876554,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,36900.0,59.199581320236945,48.14236406558242,48.14236406558342,1.0,,,,,-11.057217254654525,11.057217254653523,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,37800.0,59.20151612650946,49.634430319308144,49.63443031930689,1.0,,,,,-9.567085807201316,9.567085807202574,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,38700.0,59.19418902655277,51.15820239166751,51.15820239166651,1.0,,,,,-8.035986634885262,8.035986634886264,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,39600.0,59.22193671091015,52.75146059706113,52.7514605970625,1.0,,,,,-6.470476113849017,6.470476113847653,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,40500.0,59.11685639346089,54.23959829622618,54.23959829622538,1.0,,,,,-4.877258097234716,4.8772580972355115,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,41400.0,59.581988808207235,56.3188346411061,56.31883464109414,1.0,,,,,-3.263154167101135,3.2631541671130933,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,42300.0,58.012118964905966,56.37704007680443,56.37704007681689,1.0,,,,,-1.635078888101539,1.635078888089076,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,0.0,67.64299280347247,67.64299280347247,67.64299280347247,,,,,"('base_power_profile', 0.0        67.642993
900.0      53.440311
1800.0     56.701505
2700.0     55.348676
3600.0     54.258273
4500.0     53.124530
5400.0     52.057508
6300.0     51.029303
7200.0     50.057449
8100.0     49.144134
9000.0     48.296298
9900.0     47.518940
10800.0    46.817323
11700.0    46.196147
12600.0    45.660006
13500.0    45.212568
14400.0    44.858761
15300.0    44.598182
16200.0    44.444909
17100.0    44.367637
18000.0    44.470355
18900.0    44.446861
19800.0    45.227492
20700.0    44.200574
21600.0    42.748764
22500.0    42.774495
23400.0    42.564968
24300.0    42.532264
25200.0    42.587851
26100.0    42.747987
27000.0    43.006358
27900.0    43.360880
28800.0    43.808082
29700.0    44.344300
30600.0    44.965446
31500.0    45.667079
32400.0    46.444407
33300.0    47.292320
34200.0    48.205402
35100.0    49.177954
36000.0    50.204056
36900.0    51.277388
37800.0    52.392247
38700.0    53.538854
39600.0    54.725826
40500.0    55.873517
41400.0    57.321144
42300.0    57.416616
Name: P_el, dtype: float64)",0.0,0.0,,,31.227756526033026,-2.7458893922430363,126.38945934013569,56.70150492339662,49.834080930427625,11.495419490428954,True,True,99.66816186085525,22.99083898085791,81.35683463616641,17.147749118180105,81.35683463616641,17.147749118180105,0.8162770649843737,0.7458513859566961,0.8162770649843737,0.7458513859566961,900.0,900.0,7200.0,,48.0
900.0,900.0,53.44031146388803,43.49448281517844,199.0001927845281,1.0,,,,,-9.945828648709586,-145.55988132064007,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,1800.0,56.70150492128159,183.09096426141727,-2.115032763317769e-09,1.0,,,,,126.38945934013569,56.70150492339662,126.38945934013569,56.70150492339662,,,,,,,,,,,,,,,,,,,,,,,
900.0,2700.0,55.348676420923915,93.3965946758101,28.34664615851776,1.0,,,,,38.04791825488619,27.002030262406155,38.04791825488619,27.002030262406155,,,,,,,,,,,,,,,,,,,,,,,
900.0,3600.0,54.25827282396146,94.29340797941877,56.035893342137726,1.0,,,,,40.03513515545731,-1.7776205181762634,40.03513515545731,-1.7776205181762634,,,,,,,,,,,,,,,,,,,,,,,
900.0,4500.0,53.12452998771542,91.66396048343358,51.9537498571703,1.0,,,,,38.539430495718165,1.1707801305451184,38.539430495718165,1.1707801305451184,,,,,,,,,,,,,,,,,,,,,,,
900.0,5400.0,52.0575082576636,89.63991832854761,51.87790491878007,1.0,,,,,37.58241007088401,0.0,37.58241007088401,0.0,,,,,,,,,,,,,,,,,,,,,,,
900.0,6300.0,51.02930295736343,88.93732262761992,49.778296091965984,1.0,,,,,37.90801967025649,1.2510068653974429,37.90801967025649,1.2510068653974429,,,,,,,,,,,,,,,,,,,,,,,
900.0,7200.0,50.057449295990075,81.2852058220231,52.80333868823311,1.0,,,,,31.227756526033026,-2.7458893922430363,31.227756526033026,-2.7458893922430363,,,,,,,,,,,,,,,,,,,,,,,
900.0,8100.0,49.14413364406179,98.0866515741119,38.78258999195619,1.0,,,,,48.94251793005011,10.361543652105595,48.94251793005011,10.361543652105595,,,,,,,,,,,,,,,,,,,,,,,
900.0,9000.0,48.29629795212447,7.362794616518562e-08,79.46265714541308,1.0,,,,,-48.296297878496524,-31.166359193288606,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,9900.0,47.518939672157394,32.515757300608186,31.347051554380776,1.0,,,,,-15.003182371549208,16.171888117776618,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,10800.0,46.817323191839044,46.94976357554873,46.94976360271772,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,11700.0,46.19614733622262,46.15227652206583,46.152276524812734,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,12600.0,45.660005876717946,45.67453770078886,45.674537708848185,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,13500.0,45.21256763715055,45.20775373413527,45.20775374144645,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,14400.0,44.858761011515305,44.860355335805366,44.86035534279584,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,15300.0,44.59818200938041,44.59765361408838,44.59765362200382,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,16200.0,44.44490902836841,44.44508380763956,44.44508381332212,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,17100.0,44.36763694730472,44.367578725994946,44.367578737358535,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,18000.0,44.470355358371755,44.47037451073522,44.47037450810449,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,18900.0,44.446860590061156,44.446853598967444,44.4468536342059,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,19800.0,45.2274922501926,45.227494954094894,45.227494920049004,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,20700.0,44.20057371960815,44.20057267440423,44.20057268530568,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,21600.0,42.74876369589931,42.74876350229071,42.74876352206496,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,22500.0,42.77449512093032,42.774494905071684,42.77449490985001,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,23400.0,42.56496814050036,42.56496794706368,42.56496795419075,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,24300.0,42.5322638482568,42.53226364004518,42.53226364744369,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,25200.0,42.58785072113557,42.58785051744723,42.587850524671175,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,26100.0,42.74798735613414,42.747987150872056,42.74798715815994,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,27000.0,43.00635755038263,43.006357345276705,43.00635735254557,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,27900.0,43.3608799313063,43.360879725901526,43.3608797331742,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,28800.0,43.80808188750304,43.80808168191272,43.80808168918454,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,29700.0,44.34430002295705,44.344299817149526,44.344299824421896,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,30600.0,44.965446404306874,44.96544619828554,44.96544620555703,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,31500.0,45.66707853016306,45.66707832392271,45.66707833119446,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,32400.0,46.44440739858969,46.44440719211994,46.444407199392224,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,33300.0,47.29231992815128,47.29231972144554,47.29231972871748,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,34200.0,48.205402310124434,48.205402103164346,48.2054021104375,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,35100.0,49.17795404484542,49.17795383765127,49.17795384492206,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,36000.0,50.20405629138459,50.204056083800786,50.204056091079174,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,36900.0,51.27738827516952,51.27738806776424,51.2773880750093,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,37800.0,52.39224743831765,52.39224722864596,52.39224723602636,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,38700.0,53.5388538129266,53.53885361072593,53.53885361757609,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,39600.0,54.72582587199662,54.72582563920472,54.72582564805685,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,40500.0,55.873516894733164,55.87351677215034,55.87351677387276,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,41400.0,57.32114366185933,57.321143164960084,57.321143188671954,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,42300.0,57.416616136627184,57.416616549746436,57.416616532491716,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,0.0,53.095660338390054,53.095660338390054,53.095660338390054,,,,,"('base_power_profile', 0.0        53.095660
900.0      56.701505
1800.0     55.348676
2700.0     54.258273
3600.0     53.124530
4500.0     52.057508
5400.0     51.029303
6300.0     50.057449
7200.0     49.144134
8100.0     48.296298
9000.0     47.518940
9900.0     46.817323
10800.0    46.196147
11700.0    45.660006
12600.0    45.212568
13500.0    44.858761
14400.0    44.598182
15300.0    44.444909
16200.0    44.367637
17100.0    44.470355
18000.0    44.446861
18900.0    45.227492
19800.0    44.200574
20700.0    42.748764
21600.0    42.774495
22500.0    42.564968
23400.0    42.532264
24300.0    42.587851
25200.0    42.747987
26100.0    43.006358
27000.0    43.360880
27900.0    43.808082
28800.0    44.344300
29700.0    44.965446
30600.0    45.667079
31500.0    46.444407
32400.0    47.292320
33300.0    48.205401
34200.0    49.177959
35100.0    50.204032
36000.0    51.277503
36900.0    52.391702
37800.0    53.541449
38700.0    54.713494
39600.0    55.932131
40500.0    57.042555
41400.0    60.155767
42300.0    60.128531
Name: P_el, dtype: float64)",0.0,0.0,,,30.39465635882071,-2.746122554537955,122.82568275956766,55.34867645109035,48.65395573496159,11.31494562474402,True,True,97.30791146992317,22.62989124948804,79.81998266696968,16.917711379817092,79.81998266696968,16.917711379817092,0.8202825593645711,0.7475825311445022,0.8202825593645711,0.7475825311445022,900.0,900.0,7200.0,,48.0
1800.0,900.0,56.701505080307044,48.83251757881768,199.897426231706,,,,,,-7.868987501489364,-143.19592115139895,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,1800.0,55.3486764485887,178.17435920815635,-2.501647924841855e-09,1.0,,,,,122.82568275956766,55.34867645109035,122.82568275956766,55.34867645109035,,,,,,,,,,,,,,,,,,,,,,,
1800.0,2700.0,54.258272884936694,91.41445409081383,27.334815728248838,1.0,,,,,37.15618120587714,26.923457156687856,37.15618120587714,26.923457156687856,,,,,,,,,,,,,,,,,,,,,,,
1800.0,3600.0,53.1245300409713,92.3456778631039,54.921496559362936,1.0,,,,,39.2211478221326,-1.7969665183916348,39.2211478221326,-1.7969665183916348,,,,,,,,,,,,,,,,,,,,,,,
1800.0,4500.0,52.05750831227416,89.75719708371359,50.88031979073503,1.0,,,,,37.69968877143943,1.1771885215391293,37.69968877143943,1.1771885215391293,,,,,,,,,,,,,,,,,,,,,,,
1800.0,5400.0,51.02930301182057,87.78050246859264,50.851822392087676,1.0,,,,,36.75119945677207,0.0,36.75119945677207,0.0,,,,,,,,,,,,,,,,,,,,,,,
1800.0,6300.0,50.05744935029736,87.13143238089242,48.80573917886403,1.0,,,,,37.07398303059506,1.2517101714333307,37.07398303059506,1.2517101714333307,,,,,,,,,,,,,,,,,,,,,,,
1800.0,7200.0,49.14413369838792,79.53879005720863,51.89025625292587,1.0,,,,,30.39465635882071,-2.746122554537955,30.39465635882071,-2.746122554537955,,,,,,,,,,,,,,,,,,,,,,,
1800.0,8100.0,48.29629800635931,96.40540448084734,37.93467623622823,1.0,,,,,48.10910647448803,10.36162177013108,48.10910647448803,10.36162177013108,,,,,,,,,,,,,,,,,,,,,,,
1800.0,9000.0,47.51893972636277,7.362794616595353e-08,78.68532717702004,1.0,,,,,-47.51893965273482,-31.166387450657275,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,9900.0,46.81732324596766,32.253535188377874,30.645425161131968,1.0,,,,,-14.563788057589782,16.17189808483569,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,10800.0,46.196147390357716,46.328590524090366,46.32859052427185,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,11700.0,45.66000593064888,45.61613413443108,45.61613413434776,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,12600.0,45.21256769145261,45.227099767640475,45.22709976765314,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,13500.0,44.85876106461598,44.85394701074779,44.85394701072678,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,14400.0,44.598182065529286,44.59977635705268,44.59977635704141,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,15300.0,44.44490907622472,44.4443806498385,44.444380649828524,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,16200.0,44.367637016723386,44.36781165908688,44.367811659062724,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,17100.0,44.47035537335545,44.47029731046753,44.470297310480035,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,18000.0,44.44686074774585,44.44687929751481,44.44687929741751,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,18900.0,45.2274921204425,45.227486060819686,45.227486060916114,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,19800.0,44.2005737648643,44.200576186686526,44.20057618665565,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,20700.0,42.7487638274448,42.74876227972686,42.748762279686794,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,21600.0,42.77449516106277,42.77449516230622,42.77449516229831,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,22500.0,42.56496819517735,42.564967892951,42.56496789293762,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,23400.0,42.5322639025311,42.53226365144043,42.53226365142755,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,24300.0,42.58785077512065,42.587850515060346,42.58785051504594,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,25200.0,42.747987410345544,42.747987151387186,42.747987151372314,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,26100.0,43.0063576045868,43.0063573451747,43.00635734516122,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,27000.0,43.36087998560626,43.36087972595161,43.36087972593859,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,27900.0,43.80808194174164,43.808081681821974,43.80808168180969,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,28800.0,44.344300077785,44.34429981760135,44.34429981758727,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,29700.0,44.96544645665413,44.9654461961968,44.96544619618397,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,30600.0,45.66707859463021,45.6670783338939,45.66707833388046,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,31500.0,46.44440740579799,46.44440714477196,46.444407144761584,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,32400.0,47.29232020784941,47.2923199465258,47.2923199465133,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,33300.0,48.20540129505812,48.205401033424245,48.20540103341074,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,34200.0,49.177959184066324,49.17795892208818,49.177958922075604,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,35100.0,50.2040321802155,50.20403191794804,50.20403191793691,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,36000.0,51.277503188996796,51.27750292609037,51.27750292607675,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,36900.0,52.39170157883542,52.39170131662982,52.39170131661593,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,37800.0,53.54144855221699,53.541448285147496,53.541448285134805,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,38700.0,54.71349361792515,54.713493367721306,54.71349336771065,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,39600.0,55.93213134733009,55.932131031933146,55.93213103190967,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,40500.0,57.04255456138467,57.04255446756781,57.042554467586996,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,41400.0,60.15576694080848,60.15576665481703,60.155766654819864,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,42300.0,60.128530555008716,60.12853123862452,60.12853123862665,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
