,iter_count,n_call_callback_fun,n_call_nlp_f,n_call_nlp_g,n_call_nlp_grad,n_call_nlp_grad_f,n_call_nlp_hess_l,n_call_nlp_jac_g,n_call_total,return_status,success,t_proc_callback_fun,t_proc_nlp_f,t_proc_nlp_g,t_proc_nlp_grad,t_proc_nlp_grad_f,t_proc_nlp_hess_l,t_proc_nlp_jac_g,t_proc_total,t_wall_callback_fun,t_wall_nlp_f,t_wall_nlp_g,t_wall_nlp_grad,t_wall_nlp_grad_f,t_wall_nlp_hess_l,t_wall_nlp_jac_g,t_wall_total,unified_return_status,obj
"22500.0",15,0,16,16,0,18,15,17,1,Solved_To_Acceptable_Level,True,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.132,0.0,0.00041500000000000006,0.00045199999999999993,0.0,0.0008420000000000001,0.00039699999999999995,0.000676,0.131735,SOLVER_RET_SUCCESS,2801265.0622857404
"23400.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.003,0.0,0.0,0.001,0.001,0.14,0.0,0.0005970000000000001,0.000598,0.0,0.0010930000000000002,0.0004830000000000001,0.0008409999999999996,0.140859,SOLVER_RET_SUCCESS,2847322.7768564587
"24300.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.002,0.0,0.004,0.143,0.0,0.00045899999999999994,0.0005130000000000001,0.0,0.0009829999999999997,0.000432,0.0007680000000000001,0.143135,SOLVER_RET_SUCCESS,2893221.7225691304
"25200.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.002,0.0,0.0,0.154,0.0,0.0005,0.00054,0.0,0.000987,0.00041699999999999994,0.000763,0.154096,SOLVER_RET_SUCCESS,2939271.1997312703
"26100.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.002,0.0,0.0,0.0,0.002,0.158,0.0,0.000594,0.000607,0.0,0.0010949999999999998,0.0005080000000000001,0.0008759999999999998,0.157312,SOLVER_RET_SUCCESS,2985279.612065776
"27000.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.001,0.001,0.0,0.143,0.0,0.00043100000000000007,0.00047099999999999996,0.0,0.0008790000000000002,0.000415,0.0007029999999999998,0.143269,SOLVER_RET_SUCCESS,3030634.4458809644
"27900.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.156,0.0,0.000504,0.000553,0.0,0.0010010000000000002,0.000452,0.0008059999999999999,0.155942,SOLVER_RET_SUCCESS,3074993.109994545
"28800.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.002,0.0,0.003,0.154,0.0,0.0006720000000000001,0.000677,0.0,0.0011540000000000003,0.0005490000000000001,0.0008889999999999997,0.153417,SOLVER_RET_SUCCESS,3118458.0810670005
"29700.0",17,0,18,18,0,20,17,19,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.001,0.0,0.001,0.001,0.0,0.174,0.0,0.0005570000000000001,0.0006050000000000001,0.0,0.0011550000000000002,0.000538,0.0009399999999999998,0.173874,SOLVER_RET_SUCCESS,3161818.370692538
"30600.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.139,0.0,0.0004300000000000001,0.000467,0.0,0.0008790000000000001,0.000414,0.0007009999999999998,0.139222,SOLVER_RET_SUCCESS,3202738.1222076276
"31500.0",15,0,16,16,0,18,15,17,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.002,0.0,0.001,0.0,0.0,0.131,0.0,0.00040600000000000006,0.000444,0.0,0.0008350000000000001,0.000387,0.0006789999999999997,0.13114,SOLVER_RET_SUCCESS,3243437.602475429
"32400.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.155,0.0,0.0004900000000000001,0.0005399999999999999,0.0,0.0010740000000000003,0.00044799999999999994,0.0007949999999999997,0.156062,SOLVER_RET_SUCCESS,3281824.749108847
"33300.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.151,0.0,0.00046600000000000005,0.0005,0.0,0.0009380000000000001,0.00046199999999999995,0.0007629999999999998,0.150537,SOLVER_RET_SUCCESS,3318809.046266512
"34200.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.001,0.0,0.002,0.002,0.0,0.172,0.0,0.0006199999999999999,0.000635,0.0,0.0011510000000000001,0.000548,0.0009099999999999998,0.171274,SOLVER_RET_SUCCESS,3354276.1754984246
"35100.0",16,0,17,17,0,19,16,18,1,Solved_To_Acceptable_Level,True,0.0,0.001,0.0,0.0,0.003,0.0,0.002,0.14,0.0,0.00045300000000000006,0.000469,0.0,0.0008870000000000001,0.000412,0.0007109999999999998,0.139287,SOLVER_RET_SUCCESS,3387849.805809392
