,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,variable,upper,lower,variable,upper,lower,variable,variable,upper,upper,lower,lower,variable,variable,upper,upper,lower,lower
"(900.0, 37609.80762113533)",,,,,,,,,,,,,,,,,,,294.14999352144457,303.15,288.15,,,,0.0,1.9474101153292018e-05,inf,inf,-inf,-inf,294.14999352144457,0.14999997299792622,inf,inf,-inf,-inf
"(900.0, 37800.0)",150.0,294.15,292.15,280.15,0.010714299225973431,37800.0,0.0,,,,,,,,,,,,294.14999357226196,303.15,288.15,0.010714298463781882,0.05,0.0,,,,,,,,,,,,
"(900.0, 37990.19237886467)",,,,,,,,,,,,,,,,,,,294.14999336594394,303.15,288.15,,,,0.0,1.9469988909173882e-05,inf,inf,-inf,-inf,294.14999336594394,0.15000010741387146,inf,inf,-inf,-inf
"(900.0, 38509.80762113533)",,,,,,,,,,,,,,,,,,,294.14999282292115,303.15,288.15,,,,0.0,1.945595586977835e-05,inf,inf,-inf,-inf,294.14999282292115,0.15000010159576174,inf,inf,-inf,-inf
"(900.0, 38700.0)",150.0,294.15,292.15,280.15,0.010714263680056204,38700.0,0.0,,,,,,,,,,,,294.1499926317185,303.15,288.15,0.010714262918683779,0.05,0.0,,,,,,,,,,,,
"(900.0, 38890.19237886467)",,,,,,,,,,,,,,,,,,,294.14999338092986,303.15,288.15,,,,0.0,1.947039133502833e-05,inf,inf,-inf,-inf,294.14999338092986,0.14999960994341427,inf,inf,-inf,-inf
"(900.0, 39409.80762113533)",,,,,,,,,,,,,,,,,,,294.14999535283255,303.15,288.15,,,,0.0,1.9525959313778666e-05,inf,inf,-inf,-inf,294.14999535283255,0.1499996310709055,inf,inf,-inf,-inf
"(900.0, 39600.0)",150.0,294.15,292.15,280.15,0.010714407001744466,39600.0,0.0,,,,,,,,,,,,294.14999604715376,303.15,288.15,0.010714406233548919,0.05,0.0,,,,,,,,,,,,
"(900.0, 39790.19237886467)",,,,,,,,,,,,,,,,,,,294.14999295134743,303.15,288.15,,,,0.0,1.9459207442568305e-05,inf,inf,-inf,-inf,294.14999295134743,0.15000161174735577,inf,inf,-inf,-inf
"(900.0, 40309.80762113533)",,,,,,,,,,,,,,,,,,,294.14998480327904,303.15,288.15,,,,0.0,1.929460851288045e-05,inf,inf,-inf,-inf,294.14998480327904,0.15000152444566336,inf,inf,-inf,-inf
"(900.0, 40500.0)",150.0,294.15,292.15,280.15,0.010713998500332753,40500.0,0.0,,,,,,,,,,,,294.1499819342849,303.15,288.15,0.010713997781370697,0.05,0.0,,,,,,,,,,,,
"(900.0, 40690.19237886467)",,,,,,,,,,,,,,,,,,,294.1499898852048,303.15,288.15,,,,0.0,1.9387724065625788e-05,inf,inf,-inf,-inf,294.1499898852048,0.14999586057016753,inf,inf,-inf,-inf
"(900.0, 41209.80762113533)",,,,,,,,,,,,,,,,,,,294.1500108118044,303.15,288.15,,,,0.0,2.050839449674812e-05,inf,inf,-inf,-inf,294.1500108118044,0.14999608477790063,inf,inf,-inf,-inf
"(900.0, 41400.0)",150.0,294.15,292.15,280.15,0.019945179247749377,41400.0,0.0,,,,,,,,,,,,294.1500181802183,303.15,288.15,0.019945180423951755,0.05,0.0,,,,,,,,,,,,
"(900.0, 41590.19237886467)",,,,,,,,,,,,,,,,,,,293.90909869854477,303.15,288.15,,,,0.0,1.8694817115165275e-05,inf,inf,-inf,-inf,293.90909869854477,0.2744277060132164,inf,inf,-inf,-inf
"(900.0, 42109.80762113533)",,,,,,,,,,,,,,,,,,,293.2944061845984,303.15,288.15,,,,0.0,1.8694242417406625e-05,inf,inf,-inf,-inf,293.2944061845984,0.26216755291733423,inf,inf,-inf,-inf
"(900.0, 42300.0)",150.0,294.15,292.15,280.15,7.147237155669005e-08,42300.0,0.0,,,,,,,,,,,,293.08533951503057,303.15,288.15,7.14723690095366e-08,0.05,0.0,,,,,,,,,,,,
"(900.0, 42490.19237886467)",,,,,,,,,,,,,,,,,,,293.370626305572,303.15,288.15,,,,0.0,1.869431269362196e-05,inf,inf,-inf,-inf,293.370626305572,9.44909455320786e-07,inf,inf,-inf,-inf
"(900.0, 43009.80762113533)",,,,,,,,,,,,,,,,,,,294.15004411435393,303.15,288.15,,,,0.0,4.240274765611812e-05,inf,inf,-inf,-inf,294.15004411435393,1.0006162927805227e-06,inf,inf,-inf,-inf
"(900.0, 43200.0)",,,,,,,,,,,,,,,,,,,294.43533076016456,303.15,288.15,,,,,,,,,,,,,,,
"(1800.0, 0.0)",150.0,294.15,292.15,280.15,0.00900419263007155,0.0,0.0,1000.0,100000.0,250.0,1.0,900.0,7200.0,900.0,10.0,293.92557875283427,0.00900419263007155,0.0,293.92557867251315,303.15,288.15,0.009009422426853932,0.05,0.0,,,,,,,,,,,,
"(1800.0, 190.19237886466843)",,,,,,,,,,,,,,,,,,,293.9743883173434,303.15,288.15,,,,0.0,6.661807361959701e-06,inf,inf,-inf,-inf,293.9743883173434,0.12454975414417048,inf,inf,-inf,-inf
"(1800.0, 709.8076211353316)",,,,,,,,,,,,,,,,,,,294.10360700653507,303.15,288.15,,,,0.0,6.662159202017985e-06,inf,inf,-inf,-inf,294.10360700653507,0.12571393990149815,inf,inf,-inf,-inf
"(1800.0, 900.0)",150.0,294.15,292.15,280.15,0.010714593789375091,900.0,0.0,,,,,,,,,,,,294.1493920074801,303.15,288.15,0.010652594644253837,0.05,0.0,,,,,,,,,,,,
"(1800.0, 1090.1923788646684)",,,,,,,,,,,,,,,,,,,294.1510297707866,303.15,288.15,,,,0.0,0.0010268725660391028,inf,inf,-inf,-inf,294.1510297707866,0.14914729474876293,inf,inf,-inf,-inf
"(1800.0, 1609.8076211353316)",,,,,,,,,,,,,,,,,,,294.1553412321463,303.15,288.15,,,,0.0,0.005338298971936394,inf,inf,-inf,-inf,294.1553412321463,0.14919322300093835,inf,inf,-inf,-inf
"(1800.0, 1800.0)",150.0,294.15,292.15,280.15,0.010714171271721295,1800.0,0.0,,,,,,,,,,,,294.15685967760965,303.15,288.15,0.020652037424911493,0.05,0.0,,,,,,,,,,,,
"(1800.0, 1990.1923788646684)",,,,,,,,,,,,,,,,,,,293.89742152165996,303.15,288.15,,,,0.0,6.661769312472417e-06,inf,inf,-inf,-inf,293.89742152165996,0.2839122637609651,inf,inf,-inf,-inf
"(1800.0, 2509.807621135332)",,,,,,,,,,,,,,,,,,,293.2370268391212,303.15,288.15,,,,0.0,6.661713357921619e-06,inf,inf,-inf,-inf,293.2370268391212,0.2702737680625633,inf,inf,-inf,-inf
"(1800.0, 2700.0)",150.0,294.15,292.15,280.15,0.010714318931366571,2700.0,0.0,,,,,,,,,,,,293.0130225344039,303.15,288.15,0.009892445783109353,0.05,0.0,,,,,,,,,,,,
"(1800.0, 2890.1923788646686)",,,,,,,,,,,,,,,,,,,293.0558806205242,303.15,288.15,,,,0.0,6.661713416015679e-06,inf,inf,-inf,-inf,293.0558806205242,0.12767072432169538,inf,inf,-inf,-inf
"(1800.0, 3409.807621135332)",,,,,,,,,,,,,,,,,,,293.16899963162314,303.15,288.15,,,,0.0,6.661713034559746e-06,inf,inf,-inf,-inf,293.16899963162314,0.1287897480061174,inf,inf,-inf,-inf
"(1800.0, 3600.0)",150.0,294.15,292.15,280.15,0.010714282537148132,3600.0,0.0,,,,,,,,,,,,293.2089504089288,303.15,288.15,0.011484468260801298,0.05,0.0,,,,,,,,,,,,
"(1800.0, 3790.1923788646686)",,,,,,,,,,,,,,,,,,,293.20899723259424,303.15,288.15,,,,0.0,6.661713173848325e-06,inf,inf,-inf,-inf,293.20899723259424,0.14997563923562096,inf,inf,-inf,-inf
"(1800.0, 4309.807621135332)",,,,,,,,,,,,,,,,,,,293.20912014736695,303.15,288.15,,,,0.0,6.661713174498581e-06,inf,inf,-inf,-inf,293.20912014736695,0.14997705084642646,inf,inf,-inf,-inf
"(1800.0, 4500.0)",150.0,294.15,292.15,280.15,0.01071429250411601,4500.0,0.0,,,,,,,,,,,,293.20916330355965,303.15,288.15,0.011486159681322553,0.05,0.0,,,,,,,,,,,,
"(1800.0, 4690.192378864668)",,,,,,,,,,,,,,,,,,,293.20916398995337,303.15,288.15,,,,0.0,6.661713174730857e-06,inf,inf,-inf,-inf,293.20916398995337,0.1499996428931822,inf,inf,-inf,-inf
"(1800.0, 5209.807621135332)",,,,,,,,,,,,,,,,,,,293.2091657917655,303.15,288.15,,,,0.0,6.661713174740404e-06,inf,inf,-inf,-inf,293.2091657917655,0.14999966358908395,inf,inf,-inf,-inf
"(1800.0, 5400.0)",150.0,294.15,292.15,280.15,0.010714289851452412,5400.0,0.0,,,,,,,,,,,,293.2091664243894,303.15,288.15,0.011489295444559322,0.05,0.0,,,,,,,,,,,,
"(1800.0, 5590.192378864668)",,,,,,,,,,,,,,,,,,,293.20909003309686,303.15,288.15,,,,0.0,6.6617131743391425e-06,inf,inf,-inf,-inf,293.20909003309686,0.15003974362735006,inf,inf,-inf,-inf
"(1800.0, 6109.807621135332)",,,,,,,,,,,,,,,,,,,293.2088895049304,303.15,288.15,,,,0.0,6.661713173279537e-06,inf,inf,-inf,-inf,293.2088895049304,0.1500374397000007,inf,inf,-inf,-inf
"(1800.0, 6300.0)",150.0,294.15,292.15,280.15,0.010714290562912416,6300.0,0.0,,,,,,,,,,,,293.20881909941636,303.15,288.15,0.011344261358977868,0.05,0.0,,,,,,,,,,,,
"(1800.0, 6490.192378864668)",,,,,,,,,,,,,,,,,,,293.21231247941296,303.15,288.15,,,,0.0,6.661713191868071e-06,inf,inf,-inf,-inf,293.21231247941296,0.14818228671909903,inf,inf,-inf,-inf
"(1800.0, 7009.807621135332)",,,,,,,,,,,,,,,,,,,293.2214871862035,303.15,288.15,,,,0.0,6.661713246960921e-06,inf,inf,-inf,-inf,293.2214871862035,0.14828636699082298,inf,inf,-inf,-inf
"(1800.0, 7200.0)",150.0,294.15,292.15,280.15,0.010714290372487946,7200.0,0.0,,,,,,,,,,,,293.22471015772174,303.15,288.15,0.0066992265746962255,0.05,0.0,,,,,,,,,,,,
"(1800.0, 7390.192378864668)",,,,,,,,,,,,,,,,,,,293.3426396314185,303.15,288.15,,,,0.0,6.661714732644336e-06,inf,inf,-inf,-inf,293.3426396314185,0.0883804820091895,inf,inf,-inf,-inf
"(1800.0, 7909.807621135332)",,,,,,,,,,,,,,,,,,,293.65734653363194,303.15,288.15,,,,0.0,6.6617284349992885e-06,inf,inf,-inf,-inf,293.65734653363194,0.090488774851738,inf,inf,-inf,-inf
"(1800.0, 8100.0)",150.0,294.15,292.15,280.15,0.01071429042348382,8100.0,0.0,,,,,,,,,,,,293.7697985018476,303.15,288.15,0.028689497435247985,0.05,0.0,,,,,,,,,,,,
"(1800.0, 8290.192378864669)",,,,,,,,,,,,,,,,,,,293.32517112610026,303.15,288.15,,,,0.0,6.66171442646808e-06,inf,inf,-inf,-inf,293.32517112610026,0.3779890382312068,inf,inf,-inf,-inf
"(1800.0, 8809.807621135331)",,,,,,,,,,,,,,,,,,,292.22268210875933,303.15,288.15,,,,0.0,6.661986021660223e-06,inf,inf,-inf,-inf,292.22268210875933,0.3463591823958152,inf,inf,-inf,-inf
"(1800.0, 9000.0)",150.0,294.15,292.15,280.15,0.010714290409829335,9000.0,0.0,,,,,,,,,,,,291.860231509026,303.15,288.15,-9.561329917549856e-09,0.05,0.0,,,,,,,,,,,,
"(1800.0, 9190.192378864669)",,,,,,,,,,,,,,,,,,,292.1455202928667,303.15,288.15,,,,0.0,0.004476795561027355,inf,inf,-inf,-inf,292.1455202928667,-1.1469312705276304e-07,inf,inf,-inf,-inf
"(1800.0, 9709.807621135331)",,,,,,,,,,,,,,,,,,,292.9249437715976,303.15,288.15,,,,0.0,6.661715391450755e-06,inf,inf,-inf,-inf,292.9249437715976,-1.2214545207839352e-07,inf,inf,-inf,-inf
"(1800.0, 9900.0)",150.0,294.15,292.15,280.15,0.010714290413485804,9900.0,0.0,,,,,,,,,,,,293.2102325747996,303.15,288.15,0.003368226101051999,0.05,0.0,,,,,,,,,,,,
"(1800.0, 10090.192378864669)",,,,,,,,,,,,,,,,,,,293.4112045367863,303.15,288.15,,,,0.0,6.661716275249971e-06,inf,inf,-inf,-inf,293.4112045367863,0.044666735252192856,inf,inf,-inf,-inf
"(1800.0, 10609.807621135331)",,,,,,,,,,,,,,,,,,,293.95378417107673,303.15,288.15,,,,0.0,6.661794204501829e-06,inf,inf,-inf,-inf,293.95378417107673,0.046494266138309204,inf,inf,-inf,-inf
"(1800.0, 10800.0)",150.0,294.15,292.15,280.15,0.010714290412506303,10800.0,0.0,,,,,,,,,,,,294.15000806854243,303.15,288.15,0.010714608724972477,0.05,0.0,,,,,,,,,,,,
"(1800.0, 10990.192378864669)",,,,,,,,,,,,,,,,,,,294.14999939494925,303.15,288.15,,,,0.0,8.716937707773042e-06,inf,inf,-inf,-inf,294.14999939494925,0.1500045156667326,inf,inf,-inf,-inf
"(1800.0, 11509.807621135331)",,,,,,,,,,,,,,,,,,,294.1499765663451,303.15,288.15,,,,0.0,7.353502744345751e-06,inf,inf,-inf,-inf,294.1499765663451,0.1500042710671721,inf,inf,-inf,-inf
"(1800.0, 11700.0)",150.0,294.15,292.15,280.15,0.010714290412769324,11700.0,0.0,,,,,,,,,,,,294.14996852823987,303.15,288.15,0.010714178182882632,0.05,0.0,,,,,,,,,,,,
"(1800.0, 11890.192378864669)",,,,,,,,,,,,,,,,,,,294.14997199616056,303.15,288.15,,,,0.0,7.268945217928527e-06,inf,inf,-inf,-inf,294.14997199616056,0.14999819452223154,inf,inf,-inf,-inf
"(1800.0, 12409.807621135331)",,,,,,,,,,,,,,,,,,,294.1499811236241,303.15,288.15,,,,0.0,7.464204030958287e-06,inf,inf,-inf,-inf,294.1499811236241,0.14999829231550255,inf,inf,-inf,-inf
"(1800.0, 12600.0)",150.0,294.15,292.15,280.15,0.010714290412697872,12600.0,0.0,,,,,,,,,,,,294.14998433747013,303.15,288.15,0.010714329240208325,0.05,0.0,,,,,,,,,,,,
"(1800.0, 12790.192378864669)",,,,,,,,,,,,,,,,,,,294.1499835064542,303.15,288.15,,,,0.0,7.536913208106633e-06,inf,inf,-inf,-inf,294.1499835064542,0.1500004326456364,inf,inf,-inf,-inf
"(1800.0, 13309.807621135331)",,,,,,,,,,,,,,,,,,,294.14998131924625,303.15,288.15,,,,0.0,7.469729294867379e-06,inf,inf,-inf,-inf,294.14998131924625,0.15000040921117083,inf,inf,-inf,-inf
"(1800.0, 13500.0)",150.0,294.15,292.15,280.15,0.010714290412717533,13500.0,0.0,,,,,,,,,,,,294.1499805491145,303.15,288.15,0.01071429188945634,0.05,0.0,,,,,,,,,,,,
"(1800.0, 13690.192378864669)",,,,,,,,,,,,,,,,,,,294.14998077863015,303.15,288.15,,,,0.0,7.454636253111939e-06,inf,inf,-inf,-inf,294.14998077863015,0.1499998805090219,inf,inf,-inf,-inf
"(1800.0, 14209.807621135331)",,,,,,,,,,,,,,,,,,,294.1499813827083,303.15,288.15,,,,0.0,7.471537616187897e-06,inf,inf,-inf,-inf,294.1499813827083,0.14999988698129163,inf,inf,-inf,-inf
"(1800.0, 14400.0)",150.0,294.15,292.15,280.15,0.01071429041271232,14400.0,0.0,,,,,,,,,,,,294.1499815954082,303.15,288.15,0.010714302112820472,0.05,0.0,,,,,,,,,,,,
"(1800.0, 14590.192378864669)",,,,,,,,,,,,,,,,,,,294.14998153445424,303.15,288.15,,,,0.0,7.475893486756849e-06,inf,inf,-inf,-inf,294.14998153445424,0.1500000317340506,inf,inf,-inf,-inf
"(1800.0, 15109.807621135331)",,,,,,,,,,,,,,,,,,,294.1499813740253,303.15,288.15,,,,0.0,7.471289734455214e-06,inf,inf,-inf,-inf,294.1499813740253,0.15000003001516643,inf,inf,-inf,-inf
"(1800.0, 15300.0)",150.0,294.15,292.15,280.15,0.010714290412714067,15300.0,0.0,,,,,,,,,,,,294.14998131753674,303.15,288.15,0.010714299391289867,0.05,0.0,,,,,,,,,,,,
"(1800.0, 15490.192378864669)",,,,,,,,,,,,,,,,,,,294.1499813338945,303.15,288.15,,,,0.0,7.470145994188563e-06,inf,inf,-inf,-inf,294.1499813338945,0.14999999148381546,inf,inf,-inf,-inf
"(1800.0, 16009.807621135331)",,,,,,,,,,,,,,,,,,,294.14998137694766,303.15,288.15,,,,0.0,7.471373146412591e-06,inf,inf,-inf,-inf,294.14998137694766,0.14999999194509994,inf,inf,-inf,-inf
"(1800.0, 16200.0)",150.0,294.15,292.15,280.15,0.010714290412712749,16200.0,0.0,,,,,,,,,,,,294.1499813921066,303.15,288.15,0.010714300121177639,0.05,0.0,,,,,,,,,,,,
"(1800.0, 16390.192378864667)",,,,,,,,,,,,,,,,,,,294.14998138772916,303.15,288.15,,,,0.0,7.471681017491982e-06,inf,inf,-inf,-inf,294.14998138772916,0.1500000022790316,inf,inf,-inf,-inf
"(1800.0, 16909.807621135333)",,,,,,,,,,,,,,,,,,,294.14998137620796,303.15,288.15,,,,0.0,7.471352031023198e-06,inf,inf,-inf,-inf,294.14998137620796,0.15000000215558967,inf,inf,-inf,-inf
"(1800.0, 17100.0)",150.0,294.15,292.15,280.15,0.010714290412713776,17100.0,0.0,,,,,,,,,,,,294.1499813721509,303.15,288.15,0.010714299925817941,0.05,0.0,,,,,,,,,,,,
"(1800.0, 17290.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813733233,303.15,288.15,,,,0.0,7.4712697006593005e-06,inf,inf,-inf,-inf,294.1499813733233,0.14999999938965072,inf,inf,-inf,-inf
"(1800.0, 17809.807621135333)",,,,,,,,,,,,,,,,,,,294.1499813764091,303.15,288.15,,,,0.0,7.47135777255724e-06,inf,inf,-inf,-inf,294.1499813764091,0.1499999994227127,inf,inf,-inf,-inf
"(1800.0, 18000.0)",150.0,294.15,292.15,280.15,0.01071429041271377,18000.0,0.0,,,,,,,,,,,,294.14998137749524,303.15,288.15,0.010714299978135495,0.05,0.0,,,,,,,,,,,,
"(1800.0, 18190.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813771814,303.15,288.15,,,,0.0,7.4713798180800705e-06,inf,inf,-inf,-inf,294.1499813771814,0.15000000016343235,inf,inf,-inf,-inf
"(1800.0, 18709.807621135333)",,,,,,,,,,,,,,,,,,,294.14998137635547,303.15,288.15,,,,0.0,7.471356241581264e-06,inf,inf,-inf,-inf,294.14998137635547,0.15000000015458276,inf,inf,-inf,-inf
"(1800.0, 18900.0)",150.0,294.15,292.15,280.15,0.010714290412713715,18900.0,0.0,,,,,,,,,,,,294.1499813760642,303.15,288.15,0.010714299964126425,0.05,0.0,,,,,,,,,,,,
"(1800.0, 19090.192378864667)",,,,,,,,,,,,,,,,,,,294.14998137614833,303.15,288.15,,,,0.0,7.471350330237048e-06,inf,inf,-inf,-inf,294.14998137614833,0.14999999995623708,inf,inf,-inf,-inf
"(1800.0, 19609.807621135333)",,,,,,,,,,,,,,,,,,,294.14998137636985,303.15,288.15,,,,0.0,7.47135665272529e-06,inf,inf,-inf,-inf,294.14998137636985,0.14999999995861024,inf,inf,-inf,-inf
"(1800.0, 19800.0)",150.0,294.15,292.15,280.15,0.010714290412713311,19800.0,0.0,,,,,,,,,,,,294.1499813764474,303.15,288.15,0.010714299967877497,0.05,0.0,,,,,,,,,,,,
"(1800.0, 19990.192378864667)",,,,,,,,,,,,,,,,,,,294.14998137642493,303.15,288.15,,,,0.0,7.471358225599087e-06,inf,inf,-inf,-inf,294.14998137642493,0.15000000001171576,inf,inf,-inf,-inf
"(1800.0, 20509.807621135333)",,,,,,,,,,,,,,,,,,,294.14998137636593,303.15,288.15,,,,0.0,7.47135654189153e-06,inf,inf,-inf,-inf,294.14998137636593,0.15000000001108352,inf,inf,-inf,-inf
"(1800.0, 20700.0)",150.0,294.15,292.15,280.15,0.010714290412713809,20700.0,0.0,,,,,,,,,,,,294.14998137634484,303.15,288.15,0.010714299966873182,0.05,0.0,,,,,,,,,,,,
"(1800.0, 20890.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813763509,303.15,288.15,,,,0.0,7.471356112418237e-06,inf,inf,-inf,-inf,294.1499813763509,0.14999999999686228,inf,inf,-inf,-inf
"(1800.0, 21409.807621135333)",,,,,,,,,,,,,,,,,,,294.149981376367,303.15,288.15,,,,0.0,7.471356571420584e-06,inf,inf,-inf,-inf,294.149981376367,0.14999999999703456,inf,inf,-inf,-inf
"(1800.0, 21600.0)",150.0,294.15,292.15,280.15,0.01071429041271376,21600.0,0.0,,,,,,,,,,,,294.1499813763723,303.15,288.15,0.010714299967141384,0.05,0.0,,,,,,,,,,,,
"(1800.0, 21790.192378864667)",,,,,,,,,,,,,,,,,,,294.14998137637076,303.15,288.15,,,,0.0,7.471356678110537e-06,inf,inf,-inf,-inf,294.14998137637076,0.15000000000082947,inf,inf,-inf,-inf
"(1800.0, 22309.807621135333)",,,,,,,,,,,,,,,,,,,294.1499813763667,303.15,288.15,,,,0.0,7.471356563651529e-06,inf,inf,-inf,-inf,294.1499813763667,0.1500000000007865,inf,inf,-inf,-inf
"(1800.0, 22500.0)",150.0,294.15,292.15,280.15,0.010714290412713733,22500.0,0.0,,,,,,,,,,,,294.14998137636496,303.15,288.15,0.010714299967069624,0.05,0.0,,,,,,,,,,,,
"(1800.0, 22690.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813763654,303.15,288.15,,,,0.0,7.471356526676755e-06,inf,inf,-inf,-inf,294.1499813763654,0.1499999999997678,inf,inf,-inf,-inf
"(1800.0, 23209.807621135333)",,,,,,,,,,,,,,,,,,,294.1499813763668,303.15,288.15,,,,0.0,7.471356565197135e-06,inf,inf,-inf,-inf,294.1499813763668,0.14999999999978242,inf,inf,-inf,-inf
"(1800.0, 23400.0)",150.0,294.15,292.15,280.15,0.010714290412713932,23400.0,0.0,,,,,,,,,,,,294.14998137636695,303.15,288.15,0.010714299967089143,0.05,0.0,,,,,,,,,,,,
"(1800.0, 23590.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813763669,303.15,288.15,,,,0.0,7.4713565677131465e-06,inf,inf,-inf,-inf,294.1499813763669,0.15000000000005662,inf,inf,-inf,-inf
"(1800.0, 24109.807621135333)",,,,,,,,,,,,,,,,,,,294.1499813763668,303.15,288.15,,,,0.0,7.471356564964282e-06,inf,inf,-inf,-inf,294.1499813763668,0.15000000000005562,inf,inf,-inf,-inf
"(1800.0, 24300.0)",150.0,294.15,292.15,280.15,0.010714290412713679,24300.0,0.0,,,,,,,,,,,,294.14998137636644,303.15,288.15,0.01071429996708491,0.05,0.0,,,,,,,,,,,,
"(1800.0, 24490.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813763665,303.15,288.15,,,,0.0,7.471356556395588e-06,inf,inf,-inf,-inf,294.1499813763665,0.14999999999999322,inf,inf,-inf,-inf
"(1800.0, 25009.807621135333)",,,,,,,,,,,,,,,,,,,294.1499813763668,303.15,288.15,,,,0.0,7.4713565650564844e-06,inf,inf,-inf,-inf,294.1499813763668,0.14999999999999641,inf,inf,-inf,-inf
"(1800.0, 25200.0)",150.0,294.15,292.15,280.15,0.010714290412714027,25200.0,0.0,,,,,,,,,,,,294.14998137636655,303.15,288.15,0.01071429996708557,0.05,0.0,,,,,,,,,,,,
"(1800.0, 25390.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813763666,303.15,288.15,,,,0.0,7.471356559350411e-06,inf,inf,-inf,-inf,294.1499813763666,0.15000000000000352,inf,inf,-inf,-inf
"(1800.0, 25909.807621135333)",,,,,,,,,,,,,,,,,,,294.14998137636684,303.15,288.15,,,,0.0,7.471356565560939e-06,inf,inf,-inf,-inf,294.14998137636684,0.1500000000000058,inf,inf,-inf,-inf
"(1800.0, 26100.0)",150.0,294.15,292.15,280.15,0.010714290412713358,26100.0,0.0,,,,,,,,,,,,294.1499813763665,303.15,288.15,0.01071429996708523,0.05,0.0,,,,,,,,,,,,
"(1800.0, 26290.192378864667)",,,,,,,,,,,,,,,,,,,294.14998137636655,303.15,288.15,,,,0.0,7.471356558075181e-06,inf,inf,-inf,-inf,294.14998137636655,0.14999999999999833,inf,inf,-inf,-inf
"(1800.0, 26809.807621135333)",,,,,,,,,,,,,,,,,,,294.1499813763668,303.15,288.15,,,,0.0,7.47135656529203e-06,inf,inf,-inf,-inf,294.1499813763668,0.15000000000000097,inf,inf,-inf,-inf
"(1800.0, 27000.0)",150.0,294.15,292.15,280.15,0.010714290412715263,27000.0,0.0,,,,,,,,,,,,294.14998137636655,303.15,288.15,0.010714299967086123,0.05,0.0,,,,,,,,,,,,
"(1800.0, 27190.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813763666,303.15,288.15,,,,0.0,7.471356559112437e-06,inf,inf,-inf,-inf,294.1499813763666,0.15000000000001118,inf,inf,-inf,-inf
"(1800.0, 27709.807621135333)",,,,,,,,,,,,,,,,,,,294.1499813763667,303.15,288.15,,,,0.0,7.47135656373915e-06,inf,inf,-inf,-inf,294.1499813763667,0.15000000000001287,inf,inf,-inf,-inf
"(1800.0, 27900.0)",150.0,294.15,292.15,280.15,0.010714290412709868,27900.0,0.0,,,,,,,,,,,,294.14998137636644,303.15,288.15,0.01071429996708204,0.05,0.0,,,,,,,,,,,,
"(1800.0, 28090.192378864667)",,,,,,,,,,,,,,,,,,,294.14998137636655,303.15,288.15,,,,0.0,7.47135655795713e-06,inf,inf,-inf,-inf,294.14998137636655,0.14999999999995361,inf,inf,-inf,-inf
"(1800.0, 28609.807621135333)",,,,,,,,,,,,,,,,,,,294.14998137636707,303.15,288.15,,,,0.0,7.4713565731418925e-06,inf,inf,-inf,-inf,294.14998137636707,0.14999999999995917,inf,inf,-inf,-inf
"(1800.0, 28800.0)",150.0,294.15,292.15,280.15,0.010714290412727841,28800.0,0.0,,,,,,,,,,,,294.14998137636695,303.15,288.15,0.010714299967100474,0.05,0.0,,,,,,,,,,,,
"(1800.0, 28990.192378864667)",,,,,,,,,,,,,,,,,,,294.14998137636655,303.15,288.15,,,,0.0,7.471356558441971e-06,inf,inf,-inf,-inf,294.14998137636655,0.15000000000021188,inf,inf,-inf,-inf
"(1800.0, 29509.807621135333)",,,,,,,,,,,,,,,,,,,294.14998137636576,303.15,288.15,,,,0.0,7.47135653567714e-06,inf,inf,-inf,-inf,294.14998137636576,0.15000000000020294,inf,inf,-inf,-inf
"(1800.0, 29700.0)",150.0,294.15,292.15,280.15,0.010714290412659769,29700.0,0.0,,,,,,,,,,,,294.14998137636513,303.15,288.15,0.010714299967031587,0.05,0.0,,,,,,,,,,,,
"(1800.0, 29890.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813763666,303.15,288.15,,,,0.0,7.471356559986495e-06,inf,inf,-inf,-inf,294.1499813763666,0.149999999999248,inf,inf,-inf,-inf
"(1800.0, 30409.807621135333)",,,,,,,,,,,,,,,,,,,294.1499813763707,303.15,288.15,,,,0.0,7.471356676050969e-06,inf,inf,-inf,-inf,294.1499813763707,0.14999999999929156,inf,inf,-inf,-inf
"(1800.0, 30600.0)",150.0,294.15,292.15,280.15,0.010714290412914567,30600.0,0.0,,,,,,,,,,,,294.1499813763717,303.15,288.15,0.010714299967287899,0.05,0.0,,,,,,,,,,,,
"(1800.0, 30790.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813763663,303.15,288.15,,,,0.0,7.471356552955168e-06,inf,inf,-inf,-inf,294.1499813763663,0.1500000000028332,inf,inf,-inf,-inf
"(1800.0, 31309.807621135333)",,,,,,,,,,,,,,,,,,,294.1499813763523,303.15,288.15,,,,0.0,7.471356151245241e-06,inf,inf,-inf,-inf,294.1499813763523,0.15000000000268246,inf,inf,-inf,-inf
