,T_out,P_el
"(0, 15000)",293.4237042640857,0.14221779168243034
"(0, 15300)",293.44668037845184,0.14246396352576765
"(0, 15600)",293.4689297913156,0.14270231751096665
"(0, 15900)",293.4904753965255,0.1429331624695183
"(0, 16200)",293.5113394573753,0.14315670519274132
"(0, 16500)",293.5315435085556,0.14337318466461801
"(0, 16800)",293.5511084522346,0.14358280833629902
"(0, 17100)",293.5700545050702,0.14378580105758962
"(0, 17400)",293.5884012505093,0.14398237051693155
"(0, 17700)",293.6061676399416,0.14417272402835687
"(0, 18000)",293.6233720315601,0.14435705615554664
"(0, 18300)",293.64003220121424,0.14453555790426695
"(0, 18600)",293.65616536570525,0.14470841263846543
"(0, 18900)",293.6717881955984,0.14487579952094018
"(0, 19200)",293.68691683454375,0.14503789137678094
"(0, 19500)",293.70156691468736,0.14519485597651285
"(0, 19800)",293.7157535741081,0.14534685537144174
"(0, 20100)",293.7294914719235,0.14549404665807142
"(0, 20400)",293.7427948037518,0.14563658186167075
"(0, 20700)",293.75567731606264,0.14577460830037148
"(0, 21000)",293.7681523205098,0.14590826859141146
"(0, 21300)",293.7802327076221,0.14603770086136936
"(0, 21600)",293.79193096018787,0.14616303884682055
"(0, 21900)",293.8032591661314,0.14628441206104761
"(0, 22200)",293.81422903100525,0.14640194591973554
"(0, 22500)",293.8248518900837,0.14651576187208742
"(0, 22800)",293.83513872007404,0.1466259775261787
"(0, 23100)",293.845100150466,0.1467327067671939
"(0, 23400)",293.85474647450843,0.14683605988046414
"(0, 23700)",293.8640876598487,0.1469361436613494
"(0, 24000)",293.8731333588283,0.1470330615284186
"(0, 24300)",293.881892918461,0.14712691362740876
"(0, 24600)",293.8903753900872,0.14721779693770098
"(0, 24900)",293.8985895387351,0.14730580536784482
"(0, 25200)",293.90654385216925,0.14739102985892905
"(0, 25500)",293.9142465496684,0.14747355847271532
"(0, 25800)",293.92170559050425,0.1475534764900857
"(0, 26100)",293.9289286821805,0.14763086648951876
"(0, 26400)",293.93592328839014,0.1477058084396042
"(0, 26700)",293.94269663673384,0.1477783797771946
"(0, 27000)",293.9492557261824,0.14784865549172974
"(0, 27300)",293.95560733431154,0.1479167081993932
"(0, 27600)",293.9617580243021,0.1479826082206335
"(0, 27900)",293.96771415172543,0.1480464236501723
"(0, 28200)",293.97348187110765,0.14810822042976562
"(0, 28500)",293.97906714229424,0.14816806241341082
"(0, 28800)",293.98447573660343,0.1482260114370818
"(0, 29100)",293.98971324279216,0.14828212737991006
"(0, 29400)",293.99478507282885,0.14833646822746638
"(0, 29700)",293.99969646748764,0.1483890901305099
"(0, 30000)",294.00445250176784,0.14844004746237083
"(0, 30300)",294.00905809012386,0.14848939288068094
"(0, 30600)",294.01351799155765,0.1485371773730978
"(0, 30900)",294.01783681451985,0.14858345031961762
"(0, 31200)",294.02201902170657,0.14862825952685504
"(0, 31500)",294.0260689346354,0.14867165130053317
"(0, 31800)",294.02999073815516,0.1487136704673225
"(0, 32100)",294.033788484673,0.14875436046739643
"(0, 32400)",294.0374660984392,0.14879376333531308
"(0, 32700)",294.0410273794504,0.14883191982573307
"(0, 33000)",294.04447600773864,0.14886886928633639
"(0, 33300)",294.04781554680676,0.14890464993792266
"(0, 33600)",294.051049447901,0.14893929860018734
"(0, 33900)",294.05418105216364,0.1489728513865527
"(0, 34200)",294.0572135955135,0.1490053428096782
"(0, 34500)",294.0601502097151,0.14903680703165315
"(0, 34800)",294.06299393105445,0.1490672753689536
"(0, 35100)",294.06574769797754,0.14909677991227963
"(0, 35400)",294.06841436284367,0.14912534889764495
"(0, 35700)",294.070996674059,0.14915301642146703
"(0, 36000)",294.0734972999522,0.14917980874845596
"(0, 36300)",294.07591879822553,0.14920576216420955
"(0, 36600)",294.0782636981102,0.14923088600555667
"(0, 36900)",294.0805344226156,0.14925521511341658
"(0, 37200)",294.08273341785963,0.1492787419057403
"(0, 37500)",294.08486285308913,0.1493015571999473
"(0, 37800)",294.08692492867095,0.14932365078627619
"(0, 38100)",294.0889213935725,0.1493451707301758
"(0, 38400)",294.0908547049742,0.1493658847232615
"(0, 38700)",294.0927268605896,0.14938594347760245
"(0, 39000)",294.0945412076952,0.14940490431301856
"(0, 39300)",294.0962981623527,0.14942372871452275
"(0, 39600)",294.0979995400323,0.14944195765197016
"(0, 39900)",294.0996412611948,0.1494615247709215
"(0, 40200)",294.101231049834,0.14947855834401644
"(0, 40500)",294.1027705487299,0.14949505309453076
"(0, 40800)",294.1042781499134,0.14950551505795956
"(0, 41100)",294.10573806297384,0.14952115650151504
"(0, 41400)",294.10715179637145,0.14953630317821925
"(0, 41700)",293.7333319490106,0.27092139935355947
"(0, 42000)",293.3812254522567,0.26389858748529643
"(0, 42300)",293.0495705655732,0.25728368575573374
"(0, 42600)",293.49956773723534,9.552968576574508e-07
"(0, 42900)",293.94956481226785,9.87498708698254e-07
"(0, 43200)",294.399561790671,1.0197005528242489e-06
"(900.0, 0)",,
"(900.0, 300)",293.600000370453,-1.251113227335072e-07
"(900.0, 600)",294.0500007534667,-1.2929720686724395e-07
"(900.0, 900)",294.500001147637,-1.3348309110475912e-07
"(900.0, 1200)",293.6616602155746,0.4167109603903969
"(900.0, 1500)",292.89740321772916,0.3931406320609353
"(900.0, 1800)",292.20068978212225,0.3716534039752253
"(900.0, 2100)",292.65069013533684,-1.1941129485183535e-07
"(900.0, 2400)",293.10069050001863,-1.2370986762251443e-07
"(900.0, 2700)",293.55069087903127,-1.28008440530086e-07
"(900.0, 3000)",293.5387472503881,0.15391280924629744
"(900.0, 3300)",293.52720851509855,0.15378016359018407
"(900.0, 3600)",293.51606094713077,0.1536520146700419
"(900.0, 3900)",293.50567400941964,0.15340287740755132
"(900.0, 4200)",293.4956389002133,0.1532876144394476
"(900.0, 4500)",293.4859437023038,0.15317625568246598
"(900.0, 4800)",293.47656877263086,0.15307133125026112
"(900.0, 5100)",293.46751139813614,0.15296729664126366
"(900.0, 5400)",293.4587608223348,0.15286678597644218
"(900.0, 5700)",293.4502734804716,0.15278054404807676
"(900.0, 6000)",293.44207364949744,0.1526863524031326
"(900.0, 6300)",293.43415158990695,0.152595351524391
"(900.0, 6600)",293.42795688509256,0.15202956615580046
"(900.0, 6900)",293.42197135854826,0.1519610332473411
"(900.0, 7200)",293.4161879468953,0.15189481450810982
"(900.0, 7500)",293.3659634172511,0.16643320285372157
"(900.0, 7800)",293.31760119904595,0.1658241606962268
"(900.0, 8100)",293.2710122883551,0.16523745041420432
"(900.0, 8400)",293.7210126737174,-1.3061966066828949e-07
"(900.0, 8700)",294.17101307352357,-1.3495087020559433e-07
"(900.0, 9000)",294.6210134863269,-1.3928207986799456e-07
"(900.0, 9300)",294.157550707662,0.29958858813702355
"(900.0, 9600)",293.72289139905905,0.2902922470919228
"(900.0, 9900)",293.31524761785346,0.28157370468412085
"(900.0, 10200)",293.64497100421517,0.040580304602087655
"(900.0, 10500)",293.97173261585743,0.041562899209261775
"(900.0, 10800)",294.295559082116,0.04253666763269033
"(900.0, 11100)",294.290941335724,0.1515145940704355
"(900.0, 11400)",294.28646966562115,0.1514666818937027
"(900.0, 11700)",294.2821394508776,0.1514202853552027
"(900.0, 12000)",294.2779641244647,0.15136948376993867
"(900.0, 12300)",294.27392087376364,0.15132616367328594
"(900.0, 12600)",294.27000552089896,0.15128421389646896
"(900.0, 12900)",294.26620773253705,0.15124565311092214
"(900.0, 13200)",294.2625300791062,0.1512062495327374
"(900.0, 13500)",294.25896876039445,0.1511680924026705
"(900.0, 13800)",294.2555216496698,0.15113063289244055
"(900.0, 14100)",294.2521835805639,0.1510948678559429
"(900.0, 14400)",294.2489511037895,0.151060234166183
"(900.0, 14700)",294.2458204542928,0.15102683537709466
"(900.0, 15000)",294.24278883596634,0.15099435371180978
"(900.0, 15300)",294.23985311617827,0.15096289953214073
"(900.0, 15600)",294.2370103744222,0.1509324032658814
"(900.0, 15900)",294.23425755648975,0.15090290875886722
"(900.0, 16200)",294.2315918178401,0.15087434724509177
"(900.0, 16500)",294.22901037361703,0.15084669914757415
"(900.0, 16800)",294.22651058765564,0.15081991569825134
"(900.0, 17100)",294.2240898768779,0.15079397948393505
"(900.0, 17400)",294.22174574802057,0.15076886104611056
"(900.0, 17700)",294.2194757704785,0.15074453983289773
"(900.0, 18000)",294.21727759863916,0.15072098796729838
"(900.0, 18300)",294.2151489589193,0.15069818182423
"(900.0, 18600)",294.2130876539941,0.1506760963912688
"(900.0, 18900)",294.2110915538767,0.15065470958197835
"(900.0, 19200)",294.2091585965385,0.1506339991065062
"(900.0, 19500)",294.2072867840171,0.15061394395144517
"(900.0, 19800)",294.2054741821317,0.15059452319671746
"(900.0, 20100)",294.2037189177298,0.15057571682545404
"(900.0, 20400)",294.2020191772227,0.15055750530103393
"(900.0, 20700)",294.2003732042355,0.15053986985778367
"(900.0, 21000)",294.1987792979934,0.1505227922590116
"(900.0, 21300)",294.19723581143876,0.15050625488582833
"(900.0, 21600)",294.19574114965667,0.15049024063575392
"(900.0, 21900)",294.1942937681729,0.1504747329645961
"(900.0, 22200)",294.19289217139084,0.1504597158405611
"(900.0, 22500)",294.1915349110132,0.1504451737499259
"(900.0, 22800)",294.19022058455926,0.15043109166509544
"(900.0, 23100)",294.18894783390664,0.15041745503674295
"(900.0, 23400)",294.18771534389697,0.15040424977287198
"(900.0, 23700)",294.1865218409734,0.15039146222847125
"(900.0, 24000)",294.1853660918668,0.1503790791894196
"(900.0, 24300)",294.1842469023188,0.15036708786033295
"(900.0, 24600)",294.1831631158494,0.1503554758502755
"(900.0, 24900)",294.1821136125602,0.1503442311604544
"(900.0, 25200)",294.18109730797903,0.15033334217144673
"(900.0, 25500)",294.1801131519382,0.15032279763147555
"(900.0, 25800)",294.17916012749015,0.15031258664460082
"(900.0, 26100)",294.1782372498561,0.1503026986596417
"(900.0, 26400)",294.1773435654085,0.15029312345912088
"(900.0, 26700)",294.17647815068545,0.1502838511488501
"(900.0, 27000)",294.17564011143713,0.1502748721475431
"(900.0, 27300)",294.1748285817011,0.15026617717703913
"(900.0, 27600)",294.17404272290764,0.15025775725261659
"(900.0, 27900)",294.1732817230134,0.15024960367382123
"(900.0, 28200)",294.1725447956628,0.1502417080153516
"(900.0, 28500)",294.17183117937367,0.1502340621185688
"(900.0, 28800)",294.1711401367525,0.15022665808276628
"(900.0, 29100)",294.1704709537308,0.15021948825743273
"(900.0, 29400)",294.1698229388293,0.1502125452333925
"(900.0, 29700)",294.1691954224413,0.150205821836512
"(900.0, 30000)",294.1685877561449,0.15019931111846196
"(900.0, 30300)",294.1679993120234,0.1501930063534448
"(900.0, 30600)",294.1674294820263,0.15018690102568133
"(900.0, 30900)",294.16687767732617,0.15018098882989245
"(900.0, 31200)",294.1663433277435,0.1501752636498236
"(900.0, 31500)",294.16582588112414,0.15016971957312203
"(900.0, 31800)",294.16532480282024,0.1501643508580022
"(900.0, 32100)",294.16483957501663,0.15015915198325763
"(900.0, 32400)",294.1643696963181,0.1501541175633823
"(900.0, 32700)",294.1639146810417,0.15014924244467856
"(900.0, 33000)",294.1634740591642,0.1501445214910673
"(900.0, 33300)",294.1630473753821,0.1501399498743493
"(900.0, 33600)",294.16263418934653,0.15013552268959118
"(900.0, 33900)",294.16223407353453,0.1501312357299975
"(900.0, 34200)",294.1618466144985,0.15012708437885797
"(900.0, 34500)",294.1614714098086,0.15012306502240125
"(900.0, 34800)",294.1611080738866,0.1501191721334501
"(900.0, 35100)",294.16075623129046,0.15011540238740442
"(900.0, 35400)",294.16041552614865,0.1501117493651991
"(900.0, 35700)",294.160085598458,0.15010821442201916
"(900.0, 36000)",294.1597661072977,0.15010479129892232
"(900.0, 36300)",294.1594566937864,0.150101485886789
"(900.0, 36600)",294.15915706788525,0.1500982756057664
"(900.0, 36900)",294.1588669199853,0.1500951668748672
"(900.0, 37200)",294.1585860574527,0.1500921213271532
"(900.0, 37500)",294.1583140793814,0.1500892072739075
"(900.0, 37800)",294.1580507047313,0.15008638540025254
"(900.0, 38100)",294.1577952588537,0.15008378480637966
"(900.0, 38400)",294.15754789344527,0.15008113445805277
"(900.0, 38700)",294.1573083528983,0.15007856794767474
"(900.0, 39000)",294.1570778615372,0.15007559986980343
"(900.0, 39300)",294.15685466124035,0.15007320844178573
"(900.0, 39600)",294.1566385213715,0.150070892661093
"(900.0, 39900)",294.15642328554156,0.15007059612608264
"(900.0, 40200)",294.1562148582919,0.15006836295056267
"(900.0, 40500)",294.1560130242459,0.15006620041734547
"(900.0, 40800)",294.1558344914961,0.15005855776119434
"(900.0, 41100)",294.15566160608137,0.15005670546628047
"(900.0, 41400)",294.15549418936575,0.15005491176302788
"(900.0, 41700)",293.7788654476987,0.2718299183209185
"(900.0, 42000)",293.42411315030216,0.26475432656344416
"(900.0, 42300)",293.08996622529924,0.25808971227993677
"(900.0, 42600)",293.5399633917658,9.57012630300056e-07
"(900.0, 42900)",293.98996046172135,9.891749945235675e-07
"(900.0, 43200)",294.43995743516587,1.021337351849207e-06
"(1800.0, 0)",,
"(1800.0, 300)",293.24746799379113,0.1179321245938071
"(1800.0, 600)",293.34233725554435,0.11878634569994032
"(1800.0, 900)",293.4346770374834,0.11961779088261011
"(1800.0, 1200)",292.66272291832973,0.3953084029655705
"(1800.0, 1500)",291.96057557726806,0.3731258016362455
"(1800.0, 1800)",291.3219502596779,0.35295002086992294
"(1800.0, 2100)",291.77195058628183,-1.1101724964543215e-07
"(1800.0, 2400)",292.2219509257817,-1.1531582239016143e-07
"(1800.0, 2700)",292.67195127817695,-1.196143952580726e-07
"(1800.0, 3000)",292.6897973066346,0.14415352675207763
"(1800.0, 3300)",292.7070383483301,0.14435172429104137
"(1800.0, 3600)",292.7236949125314,0.14454320286238379
"(1800.0, 3900)",292.7401471655028,0.14461005721739087
"(1800.0, 4200)",292.75604214436044,0.144792626473482
"(1800.0, 4500)",292.77139872520866,0.1449690117059922
"(1800.0, 4800)",292.78622745066286,0.14514194457993468
"(1800.0, 5100)",292.800553885583,0.1453065005466045
"(1800.0, 5400)",292.8143950439587,0.14546548254101188
"(1800.0, 5700)",292.8277357615865,0.1456294380974065
"(1800.0, 6000)",292.840624558976,0.14577749200520795
"(1800.0, 6300)",292.85307674504094,0.1459205305488267
"(1800.0, 6600)",292.86650334478895,0.14560105392511563
"(1800.0, 6900)",292.87947656491065,0.1457495943274028
"(1800.0, 7200)",292.8920117147984,0.14589311892573623
"(1800.0, 7500)",292.8612022820189,0.16007658681921877
"(1800.0, 7800)",292.83153516655284,0.15970297852637494
"(1800.0, 8100)",292.8029680148503,0.15934322245938606
"(1800.0, 8400)",293.25296838669817,-1.261147804973825e-07
"(1800.0, 8700)",293.7029687729864,-1.3044598990471826e-07
"(1800.0, 9000)",294.15296917227175,-1.3477719943714888e-07
"(1800.0, 9300)",293.7185968360643,0.2901996384741718
"(1800.0, 9600)",293.31122213043284,0.2814868737184563
"(1800.0, 9900)",292.92916544706765,0.2733156005404864
"(1800.0, 10200)",293.2623554325996,0.0394302320217586
"(1800.0, 10500)",293.5925524796025,0.04042316927419562
"(1800.0, 10800)",293.91978346283173,0.04140718726087682
"(1800.0, 11100)",293.92705293919016,0.14761565385419842
"(1800.0, 11400)",293.93409245532587,0.14769107947546767
"(1800.0, 11700)",293.94090928572496,0.14776411910745632
"(1800.0, 12000)",293.94752794910886,0.14782911533044002
"(1800.0, 12300)",293.9539372481245,0.1478977856753647
"(1800.0, 12600)",293.9601438054742,0.14796428381080212
"(1800.0, 12900)",293.96614788488154,0.1480306958961139
"(1800.0, 13200)",293.97196203807107,0.14809299062181214
"(1800.0, 13500)",293.97759227295296,0.14815331478702623
"(1800.0, 13800)",293.9830459293173,0.1482112314416494
"(1800.0, 14100)",293.98832707151104,0.14826781511757642
"(1800.0, 14400)",293.9934411566324,0.14832260889599713
"(1800.0, 14700)",293.99839305207627,0.14837580622145646
"(1800.0, 15000)",294.00318830528244,0.1484271839919912
"(1800.0, 15300)",294.0078318712809,0.14847693654062097
"(1800.0, 15600)",294.012328659501,0.14852507881814847
"(1800.0, 15900)",294.0166832018272,0.14857173466927676
"(1800.0, 16200)",294.0208999978921,0.14861691466632354
"(1800.0, 16500)",294.02498337515766,0.1486606752817159
"(1800.0, 16800)",294.02893758385704,0.14870304184314245
"(1800.0, 17100)",294.0327667099506,0.1487440682325375
"(1800.0, 17400)",294.03647471814065,0.14878379422152252
"(1800.0, 17700)",294.04006543173335,0.14882226618817546
"(1800.0, 18000)",294.04354256108206,0.1488595211796697
"(1800.0, 18300)",294.04690969703023,0.14889559839494834
"(1800.0, 18600)",294.05017032111607,0.14893053368523854
"(1800.0, 18900)",294.0533278026054,0.14896436387526066
"(1800.0, 19200)",294.0563854047592,0.14899712373413354
"(1800.0, 19500)",294.05934628646446,0.14902884749591258
"(1800.0, 19800)",294.0622135072574,0.1490595677469933
"(1800.0, 20100)",294.0649900297392,0.14908931628164573
"(1800.0, 20400)",294.06767872310314,0.1491181237370925
"(1800.0, 20700)",294.07028236562803,0.14914601993271015
"(1800.0, 21000)",294.07280364774954,0.14917303368066467
"(1800.0, 21300)",294.0752451747145,0.14919919292225053
"(1800.0, 21600)",294.07760946940033,0.1492245246743688
"(1800.0, 21900)",294.07989897486743,0.14924905511643324
"(1800.0, 22200)",294.0821160569174,0.14927280958885744
"(1800.0, 22500)",294.08426300650416,0.14929581264134062
"(1800.0, 22800)",294.08634204211523,0.14931808804241378
"(1800.0, 23100)",294.0883553120555,0.14933965881165043
"(1800.0, 23400)",294.09030489667566,0.14936054723754286
"(1800.0, 23700)",294.0921928105183,0.1493807749047652
"(1800.0, 24000)",294.09402100440263,0.14940036271443172
"(1800.0, 24300)",294.09579136743645,0.14941933090727288
"(1800.0, 24600)",294.0975057289705,0.14943769908342597
"(1800.0, 24900)",294.0991658604876,0.149455486223213
"(1800.0, 25200)",294.1007734774337,0.1494727107063645
"(1800.0, 25500)",294.10233024099057,0.1494893903312896
"(1800.0, 25800)",294.1038377597923,0.14950554233333485
"(1800.0, 26100)",294.1052975915874,0.14952118340269374
"(1800.0, 26400)",294.1067112448479,0.1495363297015683
"(1800.0, 26700)",294.1080801803293,0.14955099688095608
"(1800.0, 27000)",294.1094058125792,0.1495652000967218
"(1800.0, 27300)",294.1106895113991,0.14957895402533802
"(1800.0, 27600)",294.11193260325973,0.1495922728789746
"(1800.0, 27900)",294.11313637267216,0.1496051704202785
"(1800.0, 28200)",294.11430206351486,0.14961765997646742
"(1800.0, 28500)",294.1154308803184,0.1496297544533646
"(1800.0, 28800)",294.1165239895112,0.1496414663483653
"(1800.0, 29100)",294.11758252062333,0.14965280776386533
"(1800.0, 29400)",294.1186075674561,0.14966379041862274
"(1800.0, 29700)",294.1196001892107,0.14967442566150665
"(1800.0, 30000)",294.1205614115851,0.14968472448117515
"(1800.0, 30300)",294.12149222782585,0.14969469752151593
"(1800.0, 30600)",294.1223935997634,0.14970435508688978
"(1800.0, 30900)",294.1232664587926,0.14971370716011234
"(1800.0, 31200)",294.1241117068663,0.14972276339781818
"(1800.0, 31500)",294.1249302173959,0.1497315331615733
"(1800.0, 31800)",294.1257228362034,0.14974002550040985
"(1800.0, 32100)",294.1264903822764,0.14974824921591243
"(1800.0, 32400)",294.1272336487354,0.14975621279245338
"(1800.0, 32700)",294.1279534034645,0.14976392450726617
"(1800.0, 33000)",294.1286503903524,0.14977139223080485
"(1800.0, 33300)",294.12932532960906,0.14977862372950668
"(1800.0, 33600)",294.1299789192127,0.1497856262953269
"(1800.0, 33900)",294.130611833962,0.14979240753102502
"(1800.0, 34200)",294.13122472785966,0.14979897425740257
"(1800.0, 34500)",294.13181823216587,0.1498053339341489
"(1800.0, 34800)",294.1323929622822,0.14981149176252084
"(1800.0, 35100)",294.1329495120885,0.14981745480167602
"(1800.0, 35400)",294.13348846435457,0.14982322669562037
"(1800.0, 35700)",294.1340103680638,0.1498288185261522
"(1800.0, 36000)",294.1345157625093,0.14983423347155564
"(1800.0, 36300)",294.13500514124394,0.14983948653458323
"(1800.0, 36600)",294.1354790395692,0.14984456402157775
"(1800.0, 36900)",294.1359379471733,0.14984948089354747
"(1800.0, 37200)",294.1363824452155,0.14985420714809858
"(1800.0, 37500)",294.1368128825525,0.14985881898007972
"(1800.0, 37800)",294.1372297039636,0.14986328492703363
"(1800.0, 38100)",294.13763293842607,0.14986774137151734
"(1800.0, 38400)",294.1380234174535,0.14987192508223915
"(1800.0, 38700)",294.138401544536,0.14987597645047648
"(1800.0, 39000)",294.1387691796009,0.14987941776657845
"(1800.0, 39300)",294.13912518537734,0.14988323210776938
"(1800.0, 39600)",294.1394699297311,0.1498869257910626
"(1800.0, 39900)",294.1397978450303,0.14989244564965687
"(1800.0, 40200)",294.14011538734775,0.1498958479285952
"(1800.0, 40500)",294.14042288481306,0.14989914258285855
"(1800.0, 40800)",294.1407375457161,0.14989679295221076
"(1800.0, 41100)",294.14104225328896,0.14990005758981942
"(1800.0, 41400)",294.14133732237474,0.14990321896065578
"(1800.0, 41700)",293.76553058825823,0.27156403208955304
"(1800.0, 42000)",293.41155261560675,0.26450388229215765
"(1800.0, 42300)",293.0781350282838,0.25785381281480096
"(1800.0, 42600)",293.52813219728785,9.56166989350663e-07
"(1800.0, 42900)",293.9781292697808,9.88329352502482e-07
"(1800.0, 43200)",294.42812624576294,1.0204917087564415e-06
"(2700.0, 0)",,
"(2700.0, 300)",293.1490752012314,0.15030293928935304
"(2700.0, 600)",293.14818193280223,0.15029261079533304
"(2700.0, 900)",293.1473191197083,0.15028263444378004
"(2700.0, 1200)",292.4234332687365,0.3802483342705689
"(2700.0, 1500)",291.76382695711044,0.3598127971410302
"(2700.0, 1800)",291.1627634759549,0.3411909997599808
"(2700.0, 2100)",291.61276379799716,-1.0949663304192707e-07
"(2700.0, 2400)",292.06276413435927,-1.1379520558234768e-07
"(2700.0, 2700)",292.5127644836205,-1.1809377824598451e-07
"(2700.0, 3000)",292.536006784563,0.1423856733850376
"(2700.0, 3300)",292.55846116277115,0.1426438019180837
"(2700.0, 3600)",292.58015432912157,0.14289317979687796
"(2700.0, 3900)",292.60146860206936,0.1430172048919687
"(2700.0, 4200)",292.62206091353033,0.1432537275802983
"(2700.0, 4500)",292.64195571793437,0.14348223872293284
"(2700.0, 4800)",292.66116901941854,0.14370550870222398
"(2700.0, 5100)",292.6797315124444,0.1439187207928692
"(2700.0, 5400)",292.69766524172127,0.14412471079145917
"(2700.0, 5700)",292.714960184405,0.14433399164683425
"(2700.0, 6000)",292.7316692564234,0.1445259291480871
"(2700.0, 6300)",292.74781230429716,0.14471136471674548
"(2700.0, 6600)",292.7647934404998,0.1444364839959355
"(2700.0, 6900)",292.7812011701395,0.14462434872718932
"(2700.0, 7200)",292.797054855589,0.14480586977987317
"(2700.0, 7500)",292.76976626680715,0.158925053491959
"(2700.0, 7800)",292.7434894531672,0.1585941405475318
"(2700.0, 8100)",292.71818690122547,0.1582754968154846
"(2700.0, 8400)",293.1681872706251,-1.2529877059214777e-07
"(2700.0, 8700)",293.6181876544648,-1.2962997997552685e-07
"(2700.0, 9000)",294.0681880513016,-1.3396118948400073e-07
"(2700.0, 9300)",293.6390785912347,0.2885010099897945
"(2700.0, 9600)",293.2366399758815,0.2798937544086947
"(2700.0, 9900)",292.85921270802265,0.27182143521813734
"(2700.0, 10200)",293.1930346222017,0.039220567479737053
"(2700.0, 10500)",293.5238580156817,0.04021535754230183
"(2700.0, 10800)",293.8517098123465,0.04120121197625069
"(2700.0, 11100)",293.86113246964646,0.14690942300267043
"(2700.0, 11400)",293.8702570535451,0.14700718935119472
"(2700.0, 11700)",293.87909299320336,0.14710186298955044
"(2700.0, 12000)",293.8876668921054,0.14718780900438796
"(2700.0, 12300)",293.89596957769925,0.14727676545609159
"(2700.0, 12600)",293.9040096291223,0.14736290799852822
"(2700.0, 12900)",293.91178921155154,0.14744834095929832
"(2700.0, 13200)",293.91932270341925,0.14752905727172325
"(2700.0, 13500)",293.9266178892776,0.14760722029509693
"(2700.0, 13800)",293.9336838285917,0.1476824117340023
"(2700.0, 14100)",293.9405262526956,0.14775572346302365
"(2700.0, 14400)",293.94715223199387,0.14782671613922324
"(2700.0, 14700)",293.9535681962538,0.1478955999205802
"(2700.0, 15000)",293.9597812056222,0.1479621679799969
"(2700.0, 15300)",293.9657976801297,0.14802663030553775
"(2700.0, 15600)",293.97162394787364,0.14808901704299154
"(2700.0, 15900)",293.9772659145219,0.14814946676281324
"(2700.0, 16200)",293.9827294100322,0.14820800428943007
"(2700.0, 16500)",293.9880200500989,0.14826469990186295
"(2700.0, 16800)",293.99314333245565,0.14831959228663946
"(2700.0, 17100)",293.998104551094,0.1483727482720988
"(2700.0, 17400)",294.0029088405387,0.14842422016194975
"(2700.0, 17700)",294.00756115690376,0.14847406647483402
"(2700.0, 18000)",294.01206630752165,0.14852233600976536
"(2700.0, 18300)",294.0164289455121,0.14856907934787544
"(2700.0, 18600)",294.0206535810898,0.14861434336075327
"(2700.0, 18900)",294.02474457965627,0.14865817554660474
"(2700.0, 19200)",294.02870616909763,0.14870062100963957
"(2700.0, 19500)",294.03254244241134,0.14874172399266725
