,T_out,P_el
"(1800.0, 11100)",293.9264979006289,0.1476097846056434
"(1800.0, 11400)",293.93355474500726,0.14768539593199076
"(1800.0, 11700)",293.9403883553775,0.14775861539328602
"(1800.0, 12000)",293.94702332704145,0.14782376631931018
"(1800.0, 12300)",293.9534484183862,0.14789260589281863
"(1800.0, 12600)",293.9596702684376,0.14795926790289657
"(1800.0, 12900)",293.96568914602216,0.14802584219085438
"(1800.0, 13200)",293.971517629203,0.14808829047862423
"(1800.0, 13500)",293.977161740702,0.14814876334749416
"(1800.0, 13800)",293.98262883780563,0.14820682296676077
"(1800.0, 14100)",293.9879229955016,0.14826354611762438
"(1800.0, 14400)",293.99304968434194,0.14831847495828648
"(1800.0, 14700)",293.9980137839249,0.14837180334347352
"(1800.0, 15000)",294.002820855156,0.14842330775692153
"(1800.0, 15300)",294.0074758652812,0.14847318294174147
"(1800.0, 15600)",294.0119837357819,0.1485214439023583
"(1800.0, 15900)",294.01634900976825,0.1485682147547732
"(1800.0, 16200)",294.0205761979654,0.14861350611470076
"(1800.0, 16500)",294.024669638518,0.14865737458927317
"(1800.0, 16800)",294.0286335921223,0.14869984557785568
"(1800.0, 17100)",294.03247215481184,0.14874097309054637
"(1800.0, 17400)",294.0361893010598,0.14878079699823893
"(1800.0, 17700)",294.0397888636004,0.14881936379090077
"(1800.0, 18000)",294.04327456193465,0.14885671060830516
"(1800.0, 18300)",294.04664999575886,0.14889287674571589
"(1800.0, 18600)",294.04991865519304,0.14892789814341992
"(1800.0, 18900)",294.05308391780864,0.14896181171659342
"(1800.0, 19200)",294.0561490549111,0.14899465232017056
"(1800.0, 19500)",294.05911723317445,0.14902645427243152
"(1800.0, 19800)",294.06199151967746,0.14905725024020763
"(1800.0, 20100)",294.06477488432444,0.14908707209613967
"(1800.0, 20400)",294.0674702033812,0.14911595055302387
"(1800.0, 20700)",294.0700802619758,0.14914391550374065
"(1800.0, 21000)",294.0726077571757,0.14917099583149668
"(1800.0, 21300)",294.07505530065,0.14919721954646187
"(1800.0, 21600)",294.07742542149504,0.14922261373215326
"(1800.0, 21900)",294.07972056879356,0.1492472046325139
"(1800.0, 22200)",294.081943114179,0.149271017650464
"(1800.0, 22500)",294.0840953542525,0.1492940773962123
"(1800.0, 22800)",294.0861795129701,0.14931640769689267
"(1800.0, 23100)",294.0881977439322,0.1493380316288231
"(1800.0, 23400)",294.09015213261756,0.14935897153545047
"(1800.0, 23700)",294.09204469853495,0.14937924905466884
"(1800.0, 24000)",294.09387739731164,0.14939888513911126
"(1800.0, 24300)",294.0956521227123,0.14941790007941294
"(1800.0, 24600)",294.09737070859677,0.14943631352403924
"(1800.0, 24900)",294.0990349308145,0.14945414450009223
"(1800.0, 25200)",294.10064650903996,0.14947141143262058
"(1800.0, 25500)",294.10220710854946,0.14948813216390264
"(1800.0, 25800)",294.1037183419418,0.1495043239717893
"(1800.0, 26100)",294.1051817708055,0.14952000358761477
"(1800.0, 26400)",294.10659890733075,0.14953518721343606
"(1800.0, 26700)",294.1079712158737,0.14954989053881237
"(1800.0, 27000)",294.1093001144684,0.14956412875698152
"(1800.0, 27300)",294.11058697629244,0.14957791658059286
"(1800.0, 27600)",294.1118331310864,0.14959126825686156
"(1800.0, 27900)",294.1130398665271,0.14960419758235388
"(1800.0, 28200)",294.114208429559,0.14961671791715153
"(1800.0, 28500)",294.1153400276816,0.1496288421988787
"(1800.0, 28800)",294.1164358301982,0.14964058295574606
"(1800.0, 29100)",294.117496969423,0.14965195231996442
"(1800.0, 29400)",294.1185245418531,0.14966296203921953
"(1800.0, 29700)",294.1195196093002,0.14967362349033447
"(1800.0, 30000)",294.12048319999036,0.14968394768907206
"(1800.0, 30300)",294.1214163096181,0.14969394530552657
"(1800.0, 30600)",294.12231990238485,0.14970362666947717
"(1800.0, 30900)",294.12319491198053,0.14971300178834065
"(1800.0, 31200)",294.12404224258114,0.1497220803425669
"(1800.0, 31500)",294.1248627697507,0.1497308717167927
"(1800.0, 31800)",294.12565734139605,0.14973938498235154
"(1800.0, 32100)",294.126426778523,0.1497476289625354
"(1800.0, 32400)",294.1271718762069,0.14975561216262429
"(1800.0, 32700)",294.12789340422427,0.14976334288028903
"(1800.0, 33000)",294.1285921082971,0.14977082900531596
"(1800.0, 33300)",294.12926871041077,0.14977807832332138
"(1800.0, 33600)",294.1299239102636,0.1497850981441271
"(1800.0, 33900)",294.1305583843168,0.14979189608944823
"(1800.0, 34200)",294.1311727881855,0.1497984789967914
"(1800.0, 34500)",294.1317677546838,0.14980485434465063
"(1800.0, 34800)",294.1323439007316,0.14981102734625482
"(1800.0, 35100)",294.1329018216722,0.14981700507859227
"(1800.0, 35400)",294.1334421017165,0.1498227911930367
"(1800.0, 35700)",294.1339652911958,0.1498283968019802
"(1800.0, 36000)",294.1344719307321,0.149833825089873
"(1800.0, 36300)",294.13496251507667,0.1498390911024494
"(1800.0, 36600)",294.1354375808687,0.14984418110011077
"(1800.0, 36900)",294.1358976190032,0.14984911008693352
"(1800.0, 37200)",294.1363432121404,0.14985384796406281
"(1800.0, 37500)",294.13677470992593,0.14985847115988835
"(1800.0, 37800)",294.1371925582351,0.1498629481111569
"(1800.0, 38100)",294.1375967858651,0.14986741561906214
"(1800.0, 38400)",294.13798822663813,0.14987160963594146
"(1800.0, 38700)",294.13836728503867,0.14987567098427257
"(1800.0, 39000)",294.1387358265864,0.1498791204460654
"(1800.0, 39300)",294.1390927101668,0.14988294419381357
"(1800.0, 39600)",294.1394383045526,0.14988664698606213
"(1800.0, 39900)",294.13976702542635,0.14989218142655014
"(1800.0, 40200)",294.1400853478311,0.1498955920651653
"(1800.0, 40500)",294.1403936007026,0.14989889481461538
"(1800.0, 40800)",294.14070906765943,0.14989652857148406
"(1800.0, 41100)",294.1410145557862,0.1498998015728385
"(1800.0, 41400)",294.14131038073305,0.14990297104283268
"(1800.0, 41700)",293.7655064158667,0.2715631418748234
"(1800.0, 42000)",293.41153101999873,0.2645030540813747
"(1800.0, 42300)",293.07811582974034,0.25785304240719603
"(1800.0, 42600)",293.5281129987483,9.56165707857697e-07
"(1800.0, 42900)",293.978110071245,9.883280740597174e-07
"(1800.0, 43200)",294.4281070472309,1.0204904333638747e-06
"(2700.0, 0)",,
"(2700.0, 300)",293.1490814748827,0.15030088428400576
"(2700.0, 600)",293.1481942657734,0.15029062599660795
"(2700.0, 900)",293.1473373049904,0.15028071745316762
"(2700.0, 1200)",293.21149762089345,0.12892377705816735
"(2700.0, 1500)",293.2737856167927,0.12953859198443313
"(2700.0, 1800)",293.3342559211879,0.13013546534985926
"(2700.0, 2100)",292.96781229330253,0.26835747862027387
"(2700.0, 2400)",292.6236783077872,0.2611525885386269
"(2700.0, 2700)",292.3004954975819,0.25438633840985647
"(2700.0, 3000)",292.39253094017124,0.11975397565185192
"(2700.0, 3300)",292.48190365058906,0.12062820153207301
"(2700.0, 3600)",292.5686905881974,0.12147713390267799
"(2700.0, 3900)",292.5905656892603,0.1428334201982602
"(2700.0, 4200)",292.61170013080175,0.14307607030314662
"(2700.0, 4500)",292.6321189904898,0.14331050462379025
"(2700.0, 4800)",292.6516634241041,0.1435970266767591
"(2700.0, 5100)",292.67054582970883,0.14381391439876576
"(2700.0, 5400)",292.68878863215883,0.14402345548951545
"(2700.0, 5700)",292.70630026515954,0.14426302131353289
"(2700.0, 6000)",292.72321857181333,0.14445740070729085
"(2700.0, 6300)",292.73956365510855,0.14464519416953647
"(2700.0, 6600)",292.7607440389533,0.14305957854713441
"(2700.0, 6900)",292.78121569859275,0.14329181440816946
"(2700.0, 7200)",292.8010023488945,0.14351627934412273
"(2700.0, 7500)",292.9947790677657,0.08605008515635497
"(2700.0, 7800)",293.1847000247918,0.08732240867697393
"(2700.0, 8100)",293.37084190906455,0.08856941533301126
"(2700.0, 8400)",292.71170041470674,0.36038887182615403
"(2700.0, 8700)",292.10694234652556,0.34303866678031397
"(2700.0, 9000)",291.55205770961993,0.32711930541312373
"(2700.0, 9300)",292.0020580431305,-1.133214371523202e-07
"(2700.0, 9600)",292.4520583909772,-1.1762403894109547e-07
"(2700.0, 9900)",292.902058751735,-1.2192664085331732e-07
"(2700.0, 10200)",293.2215635731989,0.04402798160880159
"(2700.0, 10500)",293.5378554121836,0.04509332403641943
"(2700.0, 10800)",293.85096660954434,0.04614795334390109
"(2700.0, 11100)",293.8604127871658,0.1469017084723355
"(2700.0, 11400)",293.86956014735824,0.14699971885766464
"(2700.0, 11700)",293.8784181428188,0.14709462881311228
"(2700.0, 12000)",293.88701338329065,0.14718080908920841
"(2700.0, 12300)",293.8953367353649,0.14726998696641055
"(2700.0, 12600)",293.90339679953394,0.14735634393008332
"(2700.0, 12900)",293.9111957687423,0.14744198220526417
"(2700.0, 13200)",293.9187480341303,0.1475228996631404
"(2700.0, 13500)",293.92606139964926,0.14760125746916486
"(2700.0, 13800)",293.93314494192305,0.14767663806245068
"(2700.0, 14100)",293.94000441215604,0.14775013242873403
"(2700.0, 14400)",293.94664689836725,0.14782130196487261
"(2700.0, 14700)",293.95307884783455,0.14789035686277965
"(2700.0, 15000)",293.95930733675334,0.14795709077476235
"(2700.0, 15300)",293.9653388011498,0.1480217137064891
"(2700.0, 15600)",293.9711795844908,0.14808425600901282
"(2700.0, 15900)",293.97683560756735,0.14814485633361857
"(2700.0, 16200)",293.9823127148618,0.14820353970096997
"(2700.0, 16500)",293.9876165361662,0.14826037653025279
"(2700.0, 16800)",293.99275258280124,0.14831540567533727
"(2700.0, 17100)",293.9977261619482,0.1483686940949945
"(2700.0, 17400)",294.0025424208955,0.14842029423259642
"(2700.0, 17700)",294.00720632813443,0.14847026473358058
"(2700.0, 18000)",294.01172270297457,0.14851865452819507
"(2700.0, 18300)",294.01609621013597,0.14856551432108883
"(2700.0, 18600)",294.0203313710624,0.14861089110571105
"(2700.0, 18900)",294.0244325620317,0.14865483249602313
"(2700.0, 19200)",294.0284040214611,0.14869738370926205
"(2700.0, 19500)",294.03224985254747,0.14873858909713283
"(2700.0, 19800)",294.0359740292658,0.14877849104361274
"(2700.0, 20100)",294.0395803997294,0.14881713083065573
